xv,yv,rho
490,148,38
491,148,35
492,148,33
493,148,30
494,148,33
495,148,61
496,148,87
497,148,146
498,148,155
499,148,130
500,148,108
501,148,79
502,148,37
503,148,45
504,148,57
505,148,57
506,148,56
507,148,55
508,148,55
509,148,46
510,148,28
511,148,44
512,148,70
513,148,147
514,148,147
515,148,147
516,148,147
517,148,147
518,148,147
519,148,103
520,148,85
521,148,85
522,148,48
523,148,7
524,148,0
525,148,0
526,148,0
527,148,0
528,148,4
529,148,53
530,148,66
531,148,62
532,148,53
533,148,67
534,148,66
535,148,60
536,148,60
537,148,41
538,148,36
539,148,48
540,148,63
541,148,67
542,148,74
543,148,79
544,148,81
545,148,81
546,148,72
547,148,61
548,148,57
549,148,55
550,148,55
551,148,55
552,148,85
553,148,73
554,148,248
555,148,272
556,148,272
557,148,272
558,148,272
559,148,262
560,148,108
561,148,106
562,148,106
563,148,106
564,148,110
565,148,175
566,148,176
567,148,175
568,148,115
569,148,112
570,148,110
571,148,93
572,148,81
573,148,90
490,149,76
491,149,59
492,149,39
493,149,27
494,149,35
495,149,72
496,149,154
497,149,155
498,149,155
499,149,2333
500,149,1202
501,149,212
502,149,39
503,149,46
504,149,57
505,149,57
506,149,55
507,149,55
508,149,56
509,149,51
510,149,30
511,149,45
512,149,87
513,149,147
514,149,147
515,149,147
516,149,147
517,149,147
518,149,147
519,149,101
520,149,85
521,149,85
522,149,37
523,149,1
524,149,553
525,149,466
526,149,426
527,149,366
528,149,1
529,149,65
530,149,66
531,149,66
532,149,67
533,149,67
534,149,65
535,149,60
536,149,54
537,149,39
538,149,58
539,149,70
540,149,70
541,149,69
542,149,72
543,149,89
544,149,90
545,149,90
546,149,78
547,149,64
548,149,67
549,149,90
550,149,70
551,149,77
552,149,179
553,149,111
554,149,211
555,149,255
556,149,111
557,149,208
558,149,272
559,149,160
560,149,106
561,149,106
562,149,106
563,149,106
564,149,117
565,149,164
566,149,176
567,149,160
568,149,123
569,149,112
570,149,106
571,149,95
572,149,95
573,149,122
490,150,103
491,150,103
492,150,102
493,150,88
494,150,68
495,150,70
496,150,83
497,150,133
498,150,198
499,150,271
500,150,271
501,150,126
502,150,42
503,150,42
504,150,78
505,150,68
506,150,48
507,150,59
508,150,60
509,150,38
510,150,43
511,150,48
512,150,62
513,150,88
514,150,117
515,150,147
516,150,147
517,150,147
518,150,147
519,150,99
520,150,85
521,150,68
522,150,47
523,150,29
524,150,637
525,150,617
526,150,366
527,150,366
528,150,1
529,150,64
530,150,66
531,150,66
532,150,67
533,150,67
534,150,67
535,150,60
536,150,50
537,150,39
538,150,63
539,150,70
540,150,70
541,150,69
542,150,70
543,150,86
544,150,90
545,150,90
546,150,75
547,150,64
548,150,92
549,150,96
550,150,73
551,150,112
552,150,179
553,150,167
554,150,262
555,150,224
556,150,65
557,150,228
558,150,272
559,150,160
560,150,106
561,150,106
562,150,106
563,150,108
564,150,158
565,150,176
566,150,125
567,150,83
568,150,97
569,150,112
570,150,109
571,150,95
572,150,95
573,150,131
490,151,103
491,151,103
492,151,103
493,151,92
494,151,70
495,151,70
496,151,70
497,151,136
498,151,271
499,151,271
500,151,251
501,151,139
502,151,42
503,151,48
504,151,80
505,151,47
506,151,48
507,151,60
508,151,59
509,151,34
510,151,42
511,151,48
512,151,53
513,151,79
514,151,91
515,151,116
516,151,98
517,151,87
518,151,91
519,151,81
520,151,85
521,151,66
522,151,45
523,151,33
524,151,417
525,151,464
526,151,4
527,151,4
528,151,2
529,151,54
530,151,66
531,151,67
532,151,67
533,151,67
534,151,66
535,151,60
536,151,45
537,151,39
538,151,69
539,151,70
540,151,69
541,151,69
542,151,69
543,151,79
544,151,90
545,151,90
546,151,76
547,151,66
548,151,96
549,151,96
550,151,71
551,151,158
552,151,179
553,151,179
554,151,192
555,151,167
556,151,86
557,151,68
558,151,88
559,151,74
560,151,69
561,151,78
562,151,91
563,151,93
564,151,120
565,151,176
566,151,180
567,151,92
568,151,98
569,151,108
570,151,110
571,151,101
572,151,119
573,151,145
490,152,103
491,152,103
492,152,103
493,152,101
494,152,77
495,152,70
496,152,70
497,152,90
498,152,249
499,152,169
500,152,136
501,152,71
502,152,61
503,152,75
504,152,80
505,152,53
506,152,44
507,152,58
508,152,60
509,152,40
510,152,41
511,152,48
512,152,49
513,152,78
514,152,76
515,152,66
516,152,64
517,152,64
518,152,64
519,152,64
520,152,81
521,152,59
522,152,44
523,152,42
524,152,140
525,152,6
526,152,25
527,152,31
528,152,40
529,152,75
530,152,72
531,152,67
532,152,67
533,152,67
534,152,64
535,152,60
536,152,44
537,152,47
538,152,70
539,152,70
540,152,69
541,152,69
542,152,69
543,152,80
544,152,90
545,152,90
546,152,69
547,152,65
548,152,95
549,152,92
550,152,64
551,152,166
552,152,179
553,152,179
554,152,179
555,152,111
556,152,86
557,152,70
558,152,62
559,152,60
560,152,69
561,152,85
562,152,87
563,152,85
564,152,86
565,152,118
566,152,121
567,152,176
568,152,114
569,152,122
570,152,98
571,152,92
572,152,146
573,152,168
490,153,103
491,153,96
492,153,65
493,153,71
494,153,98
495,153,80
496,153,70
497,153,70
498,153,70
499,153,71
500,153,75
501,153,79
502,153,76
503,153,76
504,153,77
505,153,57
506,153,57
507,153,60
508,153,60
509,153,36
510,153,43
511,153,48
512,153,55
513,153,79
514,153,70
515,153,60
516,153,64
517,153,64
518,153,62
519,153,54
520,153,54
521,153,43
522,153,42
523,153,49
524,153,2
525,153,11
526,153,35
527,153,40
528,153,77
529,153,80
530,153,63
531,153,42
532,153,42
533,153,56
534,153,57
535,153,55
536,153,56
537,153,60
538,153,70
539,153,70
540,153,66
541,153,40
542,153,40
543,153,80
544,153,90
545,153,89
546,153,66
547,153,64
548,153,93
549,153,91
550,153,66
551,153,171
552,153,179
553,153,179
554,153,179
555,153,107
556,153,86
557,153,86
558,153,105
559,153,87
560,153,88
561,153,88
562,153,88
563,153,86
564,153,90
565,153,91
566,153,91
567,153,219
568,153,241
569,153,203
570,153,118
571,153,84
572,153,140
573,153,291
490,154,101
491,154,47
492,154,35
493,154,35
494,154,38
495,154,43
496,154,68
497,154,71
498,154,75
499,154,80
500,154,80
501,154,79
502,154,76
503,154,76
504,154,76
505,154,76
506,154,76
507,154,65
508,154,58
509,154,34
510,154,47
511,154,48
512,154,64
513,154,79
514,154,69
515,154,71
516,154,92
517,154,122
518,154,89
519,154,53
520,154,53
521,154,42
522,154,42
523,154,56
524,154,7
525,154,13
526,154,51
527,154,56
528,154,80
529,154,80
530,154,46
531,154,24
532,154,37
533,154,50
534,154,48
535,154,50
536,154,59
537,154,40
538,154,70
539,154,69
540,154,34
541,154,19
542,154,28
543,154,82
544,154,90
545,154,89
546,154,68
547,154,67
548,154,95
549,154,90
550,154,63
551,154,168
552,154,179
553,154,179
554,154,169
555,154,95
556,154,86
557,154,88
558,154,107
559,154,93
560,154,88
561,154,88
562,154,88
563,154,90
564,154,91
565,154,90
566,154,88
567,154,242
568,154,261
569,154,203
570,154,59
571,154,124
572,154,183
573,154,758
490,155,29
491,155,36
492,155,35
493,155,35
494,155,35
495,155,49
496,155,79
497,155,80
498,155,80
499,155,80
500,155,80
501,155,77
502,155,76
503,155,76
504,155,76
505,155,76
506,155,73
507,155,66
508,155,46
509,155,48
510,155,45
511,155,48
512,155,63
513,155,74
514,155,59
515,155,81
516,155,146
517,155,146
518,155,140
519,155,81
520,155,51
521,155,42
522,155,47
523,155,58
524,155,11
525,155,12
526,155,53
527,155,54
528,155,78
529,155,80
530,155,45
531,155,24
532,155,37
533,155,50
534,155,43
535,155,55
536,155,44
537,155,27
538,155,66
539,155,48
540,155,19
541,155,20
542,155,28
543,155,86
544,155,90
545,155,85
546,155,64
547,155,78
548,155,96
549,155,83
550,155,63
551,155,174
552,155,179
553,155,179
554,155,145
555,155,86
556,155,86
557,155,94
558,155,109
559,155,107
560,155,88
561,155,88
562,155,88
563,155,80
564,155,61
565,155,82
566,155,181
567,155,324
568,155,257
569,155,152
570,155,134
571,155,104
572,155,117
573,155,685
490,156,12
491,156,35
492,156,35
493,156,35
494,156,45
495,156,78
496,156,80
497,156,80
498,156,80
499,156,80
500,156,80
501,156,78
502,156,77
503,156,76
504,156,76
505,156,72
506,156,66
507,156,66
508,156,47
509,156,63
510,156,43
511,156,57
512,156,67
513,156,66
514,156,54
515,156,76
516,156,140
517,156,137
518,156,110
519,156,75
520,156,51
521,156,42
522,156,50
523,156,58
524,156,24
525,156,28
