xv,yv,rho
490,148,54
491,148,79
492,148,76
493,148,49
494,148,49
495,148,151
496,148,438
497,148,483
498,148,376
499,148,1214
500,148,582
501,148,53
502,148,132
503,148,91
504,148,52
505,148,59
506,148,57
507,148,87
508,148,176
509,148,35
510,148,42
511,148,29
512,148,26
513,148,392
514,148,1094
515,148,476
516,148,3084
517,148,1363
518,148,148
519,148,622
520,148,336
521,148,62
522,148,72
523,148,77
524,148,572
525,148,3797
526,148,2491
527,148,784
528,148,1176
529,148,138
530,148,473
531,148,93
532,148,29
533,148,26
534,148,38
535,148,70
536,148,1294
537,148,122
538,148,42
539,148,46
540,148,57
541,148,37
542,148,64
543,148,239
544,148,267
545,148,128
546,148,200
547,148,110
548,148,64
549,148,57
550,148,46
551,148,46
552,148,79
553,148,29
554,148,68
555,148,104
556,148,633
557,148,1024
558,148,1462
559,148,4288
560,148,3862
561,148,321
562,148,141
563,148,106
564,148,107
565,148,174
566,148,1137
567,148,508
568,148,119
569,148,144
570,148,77
571,148,98
572,148,102
573,148,89
490,149,391
491,149,94
492,149,203
493,149,47
494,149,55
495,149,116
496,149,763
497,149,1859
498,149,4473
499,149,3807
500,149,4275
501,149,1500
502,149,312
503,149,120
504,149,56
505,149,59
506,149,32
507,149,21
508,149,29
509,149,29
510,149,45
511,149,39
512,149,26
513,149,134
514,149,290
515,149,511
516,149,4227
517,149,857
518,149,103
519,149,785
520,149,457
521,149,115
522,149,69
523,149,73
524,149,439
525,149,2846
526,149,3447
527,149,3431
528,149,2711
529,149,114
530,149,1019
531,149,129
532,149,28
533,149,26
534,149,38
535,149,68
536,149,185
537,149,54
538,149,59
539,149,81
540,149,295
541,149,37
542,149,54
543,149,110
544,149,77
545,149,62
546,149,77
547,149,59
548,149,61
549,149,59
550,149,40
551,149,35
552,149,96
553,149,88
554,149,60
555,149,114
556,149,371
557,149,364
558,149,517
559,149,1592
560,149,525
561,149,120
562,149,219
563,149,659
564,149,147
565,149,154
566,149,150
567,149,454
568,149,104
569,149,305
570,149,180
571,149,101
572,149,93
573,149,79
490,150,511
491,150,148
492,150,502
493,150,381
494,150,110
495,150,480
496,150,1764
497,150,4488
498,150,4112
499,150,3870
500,150,1912
501,150,3012
502,150,2298
503,150,155
504,150,54
505,150,40
506,150,46
507,150,49
508,150,59
509,150,67
510,150,66
511,150,66
512,150,25
513,150,23
514,150,25
515,150,127
516,150,968
517,150,907
518,150,214
519,150,476
520,150,263
521,150,277
522,150,94
523,150,168
524,150,1658
525,150,2896
526,150,3166
527,150,5002
528,150,1893
529,150,93
530,150,300
531,150,406
532,150,572
533,150,830
534,150,72
535,150,302
536,150,69
537,150,65
538,150,63
539,150,467
540,150,1867
541,150,37
542,150,40
543,150,97
544,150,75
545,150,60
546,150,58
547,150,57
548,150,60
549,150,60
550,150,29
551,150,38
552,150,222
553,150,287
554,150,73
555,150,96
556,150,97
557,150,66
558,150,56
559,150,63
560,150,79
561,150,68
562,150,449
563,150,1198
564,150,108
565,150,59
566,150,59
567,150,61
568,150,68
569,150,403
570,150,415
571,150,76
572,150,76
573,150,373
490,151,653
491,151,203
492,151,225
493,151,255
494,151,373
495,151,447
496,151,801
497,151,3370
498,151,5959
499,151,2950
500,151,923
501,151,3297
502,151,3444
503,151,36
504,151,110
505,151,45
506,151,49
507,151,59
508,151,61
509,151,159
510,151,126
511,151,67
512,151,30
513,151,27
514,151,29
515,151,80
516,151,295
517,151,175
518,151,77
519,151,577
520,151,253
521,151,154
522,151,77
523,151,85
524,151,343
525,151,1190
526,151,1282
527,151,4319
528,151,4581
529,151,1004
530,151,92
531,151,198
532,151,264
533,151,197
534,151,382
535,151,490
536,151,68
537,151,67
538,151,319
539,151,973
540,151,2445
541,151,123
542,151,310
543,151,63
544,151,50
545,151,49
546,151,54
547,151,57
548,151,83
549,151,65
550,151,27
551,151,55
552,151,186
553,151,124
554,151,65
555,151,63
556,151,58
557,151,41
558,151,42
559,151,44
560,151,48
561,151,55
562,151,73
563,151,81
564,151,64
565,151,57
566,151,61
567,151,62
568,151,66
569,151,94
570,151,146
571,151,111
572,151,116
573,151,1070
490,152,217
491,152,41
492,152,62
493,152,79
494,152,102
495,152,131
496,152,1089
497,152,1020
498,152,5377
499,152,2285
500,152,562
501,152,1991
502,152,1169
503,152,86
504,152,329
505,152,211
506,152,46
507,152,123
508,152,144
509,152,553
510,152,193
511,152,94
512,152,107
513,152,90
514,152,103
515,152,156
516,152,170
517,152,80
518,152,84
519,152,367
520,152,306
521,152,84
522,152,41
523,152,58
524,152,192
525,152,157
526,152,243
527,152,455
528,152,1434
529,152,3577
530,152,687
531,152,62
532,152,62
533,152,55
534,152,450
535,152,1073
536,152,68
537,152,77
538,152,903
539,152,1811
540,152,763
541,152,123
542,152,317
543,152,52
544,152,47
545,152,47
546,152,47
547,152,53
548,152,120
549,152,97
550,152,18
551,152,132
552,152,375
553,152,486
554,152,64
555,152,57
556,152,56
557,152,40
558,152,95
559,152,78
560,152,42
561,152,51
562,152,58
563,152,55
564,152,55
565,152,56
566,152,56
567,152,69
568,152,595
569,152,355
570,152,124
571,152,107
572,152,155
573,152,193
490,153,98
491,153,40
492,153,38
493,153,38
494,153,40
495,153,82
496,153,207
497,153,231
498,153,89
499,153,299
500,153,146
501,153,79
502,153,120
503,153,70
504,153,276
505,153,120
506,153,61
507,153,399
508,153,296
509,153,759
510,153,307
511,153,461
512,153,1357
513,153,886
514,153,508
515,153,100
516,153,80
517,153,80
518,153,78
519,153,58
520,153,57
521,153,19
522,153,105
523,153,76
524,153,623
525,153,462
526,153,106
527,153,141
528,153,159
529,153,1817
530,153,671
531,153,62
532,153,170
533,153,217
534,153,131
535,153,89
536,153,87
537,153,114
538,153,1090
539,153,1080
540,153,626
541,153,45
542,153,36
543,153,121
544,153,694
545,153,210
546,153,38
547,153,38
548,153,89
549,153,80
550,153,24
551,153,296
552,153,967
553,153,1006
554,153,82
555,153,64
556,153,62
557,153,63
558,153,97
559,153,197
560,153,281
561,153,211
562,153,64
563,153,56
564,153,59
565,153,74
566,153,53
567,153,77
568,153,415
569,153,1061
570,153,292
571,153,116
572,153,226
573,153,400
490,154,108
491,154,38
492,154,37
493,154,38
494,154,77
495,154,155
496,154,298
497,154,144
498,154,124
499,154,140
500,154,144
501,154,140
502,154,208
503,154,425
504,154,341
505,154,83
506,154,82
507,154,330
508,154,870
509,154,1311
510,154,212
511,154,238
512,154,1476
513,154,2536
514,154,1611
515,154,143
516,154,153
517,154,150
518,154,59
519,154,112
520,154,98
521,154,210
522,154,516
523,154,38
524,154,837
525,154,343
526,154,56
527,154,68
528,154,103
529,154,146
530,154,157
531,154,206
532,154,598
533,154,1186
534,154,1400
535,154,115
536,154,97
537,154,196
538,154,146
539,154,187
540,154,43
541,154,25
542,154,33
543,154,170
544,154,1651
545,154,482
546,154,88
547,154,232
548,154,100
549,154,48
550,154,18
551,154,594
552,154,2147
553,154,662
554,154,102
555,154,72
556,154,70
557,154,79
558,154,128
559,154,96
560,154,63
561,154,70
562,154,78
563,154,70
564,154,65
565,154,118
566,154,666
567,154,1468
568,154,785
569,154,183
570,154,199
571,154,162
572,154,1566
573,154,3288
490,155,109
491,155,37
492,155,37
493,155,114
494,155,359
495,155,201
496,155,140
497,155,82
498,155,174
499,155,253
500,155,312
501,155,274
502,155,1072
503,155,1052
504,155,708
505,155,112
506,155,73
507,155,126
508,155,355
509,155,476
510,155,296
511,155,99
512,155,1087
513,155,1934
514,155,2236
515,155,754
516,155,528
517,155,868
518,155,49
519,155,139
520,155,100
521,155,256
522,155,1119
523,155,609
524,155,659
525,155,389
526,155,101
527,155,57
528,155,170
529,155,386
530,155,180
531,155,214
532,155,2042
533,155,2406
534,155,2051
535,155,97
536,155,136
537,155,280
538,155,125
539,155,82
540,155,25
541,155,25
542,155,29
543,155,50
544,155,82
545,155,123
546,155,202
547,155,414
548,155,578
549,155,105
550,155,1141
551,155,1487
552,155,2994
553,155,2060
554,155,353
555,155,137
556,155,95
557,155,122
558,155,329
559,155,341
560,155,68
561,155,87
562,155,102
563,155,68
564,155,50
565,155,124
566,155,907
567,155,1639
568,155,2384
569,155,185
570,155,92
571,155,175
572,155,813
573,155,3498
490,156,224
491,156,99
492,156,170
493,156,596
494,156,649
495,156,398
496,156,193
497,156,252
498,156,557
499,156,1005
500,156,1843
501,156,1106
502,156,392
503,156,168
504,156,659
505,156,324
506,156,35
507,156,34
508,156,34
509,156,68
510,156,255
511,156,135
512,156,214
513,156,403
514,156,2865
515,156,1656
516,156,2515
517,156,1937
518,156,484
519,156,214
520,156,216
521,156,69
522,156,1328
523,156,2654
524,156,770
525,156,672
526,156,246
527,156,164
528,156,743
529,156,827
530,156,414
531,156,532
532,156,5486
533,156,2666
534,156,2497
535,156,120
536,156,389
537,156,354
538,156,38
539,156,25
540,156,84
541,156,422
542,156,123
543,156,60
544,156,61
545,156,46
546,156,46
547,156,106
548,156,118
549,156,235
550,156,1176
551,156,2788
552,156,1668
553,156,4101
554,156,538
555,156,256
556,156,76
557,156,103
558,156,189
559,156,394
560,156,424
561,156,518
562,156,242
