xv,yv,rho
490,148,118
491,148,50
492,148,45
493,148,46
494,148,34
495,148,6
496,148,387
497,148,629
498,148,575
499,148,907
500,148,483
501,148,123
502,148,140
503,148,139
504,148,82
505,148,73
506,148,94
507,148,92
508,148,85
509,148,72
510,148,45
511,148,32
512,148,67
513,148,286
514,148,743
515,148,654
516,148,2460
517,148,1422
518,148,165
519,148,506
520,148,188
521,148,48
522,148,111
523,148,153
524,148,347
525,148,3458
526,148,2149
527,148,656
528,148,837
529,148,203
530,148,241
531,148,106
532,148,54
533,148,26
534,148,65
535,148,180
536,148,763
537,148,79
538,148,55
539,148,87
540,148,125
541,148,43
542,148,183
543,148,387
544,148,440
545,148,248
546,148,149
547,148,108
548,148,67
549,148,37
550,148,37
551,148,37
552,148,76
553,148,79
554,148,78
555,148,171
556,148,607
557,148,1074
558,148,1362
559,148,4596
560,148,3139
561,148,608
562,148,55
563,148,39
564,148,64
565,148,85
566,148,1295
567,148,424
568,148,51
569,148,273
570,148,85
571,148,87
572,148,69
573,148,61
490,149,479
491,149,233
492,149,178
493,149,40
494,149,46
495,149,61
496,149,103
497,149,1332
498,149,3580
499,149,3817
500,149,3778
501,149,672
502,149,392
503,149,195
504,149,90
505,149,73
506,149,106
507,149,101
508,149,81
509,149,73
510,149,52
511,149,39
512,149,57
513,149,181
514,149,206
515,149,571
516,149,3533
517,149,894
518,149,137
519,149,500
520,149,436
521,149,119
522,149,244
523,149,187
524,149,460
525,149,2458
526,149,3284
527,149,2085
528,149,1854
529,149,341
530,149,333
531,149,215
532,149,26
533,149,26
534,149,81
535,149,202
536,149,145
537,149,76
538,149,99
539,149,124
540,149,120
541,149,43
542,149,74
543,149,137
544,149,108
545,149,69
546,149,57
547,149,60
548,149,48
549,149,56
550,149,44
551,149,56
552,149,172
553,149,112
554,149,75
555,149,89
556,149,300
557,149,261
558,149,848
559,149,1607
560,149,1046
561,149,352
562,149,102
563,149,472
564,149,64
565,149,67
566,149,306
567,149,385
568,149,111
569,149,249
570,149,271
571,149,88
572,149,87
573,149,63
490,150,540
491,150,277
492,150,322
493,150,339
494,150,164
495,150,752
496,150,1982
497,150,4239
498,150,2363
499,150,2771
500,150,1209
501,150,3257
502,150,1845
503,150,261
504,150,149
505,150,101
506,150,67
507,150,79
508,150,72
509,150,213
510,150,80
511,150,47
512,150,26
513,150,27
514,150,40
515,150,75
516,150,823
517,150,937
518,150,226
519,150,399
520,150,202
521,150,187
522,150,180
523,150,254
524,150,550
525,150,2011
526,150,3354
527,150,4023
528,150,1368
529,150,298
530,150,208
531,150,192
532,150,512
533,150,436
534,150,263
535,150,298
536,150,119
537,150,69
538,150,102
539,150,177
540,150,1319
541,150,43
542,150,45
543,150,94
544,150,73
545,150,53
546,150,51
547,150,48
548,150,60
549,150,61
550,150,47
551,150,94
552,150,169
553,150,176
554,150,102
555,150,95
556,150,85
557,150,72
558,150,74
559,150,123
560,150,184
561,150,131
562,150,192
563,150,1056
564,150,67
565,150,67
566,150,69
567,150,72
568,150,73
569,150,118
570,150,361
571,150,60
572,150,56
573,150,426
490,151,404
491,151,160
492,151,261
493,151,260
494,151,144
