xv,yv,rho
490,148,82
491,148,48
492,148,43
493,148,39
494,148,44
495,148,84
496,148,75
497,148,53
498,148,788
499,148,731
500,148,247
501,148,172
502,148,61
503,148,58
504,148,68
505,148,68
506,148,81
507,148,94
508,148,94
509,148,80
510,148,52
511,148,43
512,148,54
513,148,112
514,148,112
515,148,817
516,148,1319
517,148,651
518,148,112
519,148,122
520,148,127
521,148,127
522,148,342
523,148,938
524,148,1146
525,148,1154
526,148,1154
527,148,1153
528,148,1070
529,148,275
530,148,129
531,148,118
532,148,93
533,148,104
534,148,106
535,148,109
536,148,107
537,148,51
538,148,57
539,148,112
540,148,159
541,148,113
542,148,127
543,148,138
544,148,136
545,148,136
546,148,101
547,148,66
548,148,56
549,148,49
550,148,49
551,148,50
552,148,75
553,148,73
554,148,82
555,148,83
556,148,83
557,148,83
558,148,282
559,148,648
560,148,107
561,148,107
562,148,107
563,148,107
564,148,110
565,148,167
566,148,168
567,148,166
568,148,103
569,148,100
570,148,99
571,148,93
572,148,87
573,148,86
490,149,129
491,149,95
492,149,58
493,149,36
494,149,48
495,149,85
496,149,51
497,149,50
498,149,1396
499,149,2203
500,149,1963
501,149,1422
502,149,170
503,149,141
504,149,74
505,149,68
506,149,88
507,149,94
508,149,92
509,149,86
510,149,51
511,149,48
512,149,79
513,149,112
514,149,112
515,149,919
516,149,1360
517,149,1116
518,149,112
519,149,123
520,149,127
521,149,127
522,149,692
523,149,1134
524,149,1154
525,149,1154
526,149,1154
527,149,1154
528,149,1135
529,149,137
530,149,129
531,149,122
532,149,104
533,149,104
534,149,106
535,149,109
536,149,91
537,149,44
538,149,133
539,149,187
540,149,168
541,149,118
542,149,119
543,149,129
544,149,129
545,149,129
546,149,106
547,149,78
548,149,74
549,149,108
550,149,75
551,149,64
552,149,89
553,149,79
554,149,80
555,149,83
556,149,83
557,149,83
558,149,83
559,149,99
560,149,107
561,149,107
562,149,107
563,149,107
564,149,117
565,149,158
566,149,168
567,149,161
568,149,119
569,149,100
570,149,98
571,149,94
572,149,94
573,149,98
490,150,175
491,150,175
492,150,174
493,150,148
494,150,96
495,150,97
496,150,90
497,150,81
498,150,911
499,150,2287
500,150,2295
501,150,977
502,150,208
503,150,208
504,150,101
505,150,78
506,150,62
507,150,85
508,150,82
509,150,48
510,150,46
511,150,50
512,150,96
513,150,112
514,150,112
515,150,129
516,150,602
517,150,995
518,150,112
519,150,123
520,150,127
521,150,99
522,150,66
523,150,468
524,150,1154
525,150,1154
526,150,1154
527,150,1154
528,150,1132
529,150,165
530,150,129
531,150,123
532,150,104
533,150,104
534,150,105
535,150,109
536,150,79
537,150,44
538,150,154
539,150,187
540,150,156
541,150,118
542,150,118
543,150,127
544,150,129
545,150,129
546,150,100
547,150,79
548,150,114
549,150,118
550,150,81
551,150,76
552,150,89
553,150,86
554,150,83
555,150,83
556,150,83
557,150,83
558,150,83
559,150,99
