xv,yv,rho
490,148,26
491,148,25
492,148,23
493,148,19
494,148,22
495,148,56
496,148,72
497,148,112
498,148,117
499,148,99
500,148,84
501,148,69
502,148,46
503,148,49
504,148,54
505,148,54
506,148,50
507,148,47
508,148,47
509,148,39
510,148,25
511,148,38
512,148,58
513,148,115
514,148,115
515,148,115
516,148,115
517,148,115
518,148,115
519,148,85
520,148,72
521,148,72
522,148,43
523,148,7
524,148,0
525,148,0
526,148,0
527,148,0
528,148,3
529,148,42
530,148,53
531,148,50
532,148,42
533,148,52
534,148,52
535,148,51
536,148,50
537,148,33
538,148,33
539,148,45
540,148,57
541,148,54
542,148,61
543,148,66
544,148,69
545,148,70
546,148,64
547,148,57
548,148,55
549,148,53
550,148,53
551,148,53
552,148,78
553,148,61
554,148,157
555,148,171
556,148,171
557,148,171
558,148,171
559,148,165
560,148,83
561,148,82
562,148,82
563,148,82
564,148,86
565,148,156
566,148,158
567,148,157
568,148,106
569,148,103
570,148,102
571,148,87
572,148,76
573,148,77
490,149,56
491,149,41
492,149,24
493,149,14
494,149,24
495,149,63
496,149,117
497,149,117
498,149,117
499,149,2029
500,149,1030
501,149,135
502,149,39
503,149,44
504,149,55
505,149,54
506,149,48
507,149,47
508,149,49
509,149,44
510,149,27
511,149,40
512,149,72
513,149,115
514,149,115
515,149,115
516,149,115
517,149,115
518,149,115
519,149,84
520,149,72
521,149,72
522,149,32
523,149,1
524,149,397
525,149,335
526,149,306
527,149,263
528,149,1
529,149,52
530,149,53
531,149,53
532,149,52
533,149,52
534,149,52
535,149,51
536,149,45
537,149,31
538,149,51
539,149,63
540,149,61
541,149,56
542,149,59
543,149,84
544,149,84
545,149,84
546,149,71
547,149,55
548,149,58
549,149,71
550,149,61
551,149,73
552,149,172
553,149,101
554,149,137
555,149,161
556,149,81
557,149,135
558,149,171
559,149,111
560,149,82
561,149,82
562,149,82
563,149,82
564,149,94
565,149,145
566,149,158
567,149,141
568,149,111
569,149,103
570,149,98
571,149,89
572,149,89
573,149,101
490,150,78
491,150,78
492,150,78
493,150,66
494,150,58
495,150,62
496,150,70
497,150,100
498,150,127
499,150,143
500,150,144
501,150,76
502,150,37
503,150,37
504,150,86
505,150,75
506,150,49
507,150,56
508,150,58
509,150,41
510,150,42
511,150,44
512,150,56
513,150,72
514,150,94
515,150,115
516,150,115
517,150,115
518,150,115
519,150,82
520,150,72
521,150,60
522,150,45
523,150,27
524,150,458
525,150,443
526,150,263
527,150,263
528,150,1
529,150,51
530,150,53
531,150,53
532,150,52
533,150,52
534,150,52
535,150,51
536,150,42
537,150,31
538,150,56
539,150,63
540,150,60
541,150,56
542,150,57
543,150,80
544,150,84
545,150,84
546,150,67
547,150,55
548,150,72
549,150,74
550,150,63
551,150,107
552,150,172
553,150,155
554,150,170
555,150,145
556,150,57
557,150,147
558,150,171
559,150,111
560,150,82
561,150,82
562,150,82
563,150,84
564,150,138
565,150,158
566,150,105
567,150,62
568,150,83
569,150,103
570,150,101
571,150,89
572,150,89
573,150,105
490,151,78
491,151,78
492,151,78
493,151,73
494,151,62
495,151,62
496,151,62
497,151,89
498,151,144
499,151,144
500,151,135
501,151,88
502,151,38
503,151,44
504,151,90
505,151,51
506,151,51
507,151,59
508,151,58
509,151,39
510,151,42
511,151,44
512,151,49
513,151,66
514,151,75
515,151,95
516,151,83
517,151,75
518,151,77
519,151,70
520,151,72
521,151,59
522,151,44
523,151,32
524,151,300
525,151,334
526,151,4
527,151,3
528,151,2
529,151,44
530,151,53
531,151,52
532,151,52
533,151,52
534,151,52
535,151,51
536,151,36
537,151,31
538,151,62
539,151,63
540,151,59
541,151,56
542,151,56
543,151,69
544,151,84
545,151,84
546,151,68
547,151,55
548,151,74
549,151,74
550,151,62
551,151,152
552,151,172
553,151,172
554,151,172
555,151,124
556,151,79
557,151,68
558,151,78
559,151,70
560,151,68
561,151,77
562,151,83
563,151,84
564,151,112
565,151,158
566,151,148
567,151,69
568,151,83
569,151,100
570,151,101
571,151,94
572,151,118
573,151,143
490,152,78
491,152,78
492,152,78
493,152,78
494,152,65
495,152,62
496,152,62
497,152,70
498,152,134
499,152,102
500,152,88
501,152,61
502,152,56
503,152,72
504,152,90
505,152,58
506,152,47
507,152,57
508,152,59
509,152,44
510,152,42
511,152,44
512,152,48
513,152,66
514,152,65
515,152,60
516,152,59
517,152,59
518,152,59
519,152,53
520,152,68
521,152,51
522,152,41
523,152,37
524,152,100
525,152,5
526,152,21
527,152,26
528,152,33
529,152,63
530,152,58
531,152,52
532,152,52
533,152,52
534,152,52
535,152,51
536,152,36
537,152,40
538,152,63
539,152,61
540,152,56
541,152,56
542,152,56
543,152,71
544,152,84
545,152,84
546,152,61
547,152,55
548,152,74
549,152,72
550,152,58
551,152,160
552,152,172
553,152,172
554,152,172
555,152,105
556,152,79
557,152,68
558,152,66
559,152,64
560,152,67
561,152,71
562,152,78
563,152,84
564,152,83
565,152,106
566,152,102
567,152,135
568,152,90
569,152,106
570,152,91
571,152,85
572,152,149
573,152,175
490,153,78
491,153,74
492,153,53
493,153,57
494,153,75
495,153,67
496,153,62
497,153,62
