xv,yv,rho
490,148,55
491,148,77
492,148,74
493,148,46
494,148,46
495,148,121
496,148,389
497,148,473
498,148,365
499,148,1168
500,148,566
501,148,59
502,148,138
503,148,86
504,148,55
505,148,65
506,148,56
507,148,72
508,148,157
509,148,36
510,148,47
511,148,30
512,148,25
513,148,366
514,148,1088
515,148,443
516,148,2851
517,148,1221
518,148,138
519,148,591
520,148,318
521,148,44
522,148,63
523,148,74
524,148,560
525,148,3673
526,148,2461
527,148,613
528,148,713
529,148,135
530,148,467
531,148,84
532,148,34
533,148,27
534,148,37
535,148,63
536,148,1331
537,148,126
538,148,47
539,148,49
540,148,57
541,148,36
542,148,62
543,148,230
544,148,264
545,148,121
546,148,195
547,148,102
548,148,59
549,148,53
550,148,39
551,148,39
552,148,77
553,148,27
554,148,56
555,148,89
556,148,546
557,148,955
558,148,1448
559,148,4134
560,148,3807
561,148,317
562,148,127
563,148,97
564,148,107
565,148,170
566,148,1113
567,148,520
568,148,106
569,148,143
570,148,56
571,148,88
572,148,97
573,148,87
490,149,429
491,149,96
492,149,201
493,149,45
494,149,51
495,149,97
496,149,240
497,149,1281
498,149,4307
499,149,3383
500,149,3877
501,149,1193
502,149,267
503,149,121
504,149,59
505,149,65
506,149,33
507,149,21
508,149,30
509,149,29
510,149,48
511,149,39
512,149,25
513,149,111
514,149,271
515,149,535
516,149,3872
517,149,726
518,149,96
519,149,764
520,149,449
521,149,101
522,149,61
523,149,71
524,149,394
525,149,2589
526,149,3286
527,149,3102
528,149,2548
529,149,111
530,149,1032
531,149,113
532,149,29
533,149,27
534,149,37
535,149,61
536,149,187
537,149,59
538,149,60
539,149,76
540,149,277
541,149,36
542,149,53
543,149,108
544,149,79
545,149,65
546,149,74
547,149,56
548,149,60
549,149,62
550,149,38
551,149,32
552,149,85
553,149,81
554,149,50
555,149,110
556,149,349
557,149,334
558,149,505
559,149,1543
560,149,570
561,149,114
562,149,211
563,149,621
564,149,136
565,149,148
566,149,147
567,149,399
568,149,87
569,149,275
570,149,161
571,149,90
572,149,82
573,149,70
490,150,492
491,150,158
492,150,495
493,150,362
494,150,106
495,150,482
496,150,1625
497,150,4046
498,150,4282
499,150,3226
500,150,1771
501,150,2780
502,150,2144
503,150,156
504,150,52
505,150,38
506,150,45
507,150,52
508,150,62
509,150,67
510,150,64
511,150,63
512,150,24
513,150,23
514,150,24
515,150,126
516,150,922
517,150,847
518,150,214
519,150,467
520,150,264
521,150,271
522,150,97
523,150,162
524,150,1474
525,150,2632
526,150,2819
527,150,4553
528,150,1742
529,150,96
530,150,271
531,150,395
532,150,577
533,150,881
534,150,70
535,150,281
536,150,64
537,150,65
538,150,62
539,150,407
540,150,1646
541,150,36
542,150,40
543,150,98
544,150,77
545,150,64
546,150,58
547,150,55
548,150,64
549,150,65
550,150,31
551,150,35
552,150,213
553,150,282
554,150,59
555,150,93
556,150,99
557,150,64
558,150,55
559,150,63
560,150,76
561,150,70
562,150,461
563,150,1210
564,150,103
565,150,49
566,150,49
567,150,51
568,150,53
569,150,385
570,150,414
571,150,65
572,150,65
573,150,322
490,151,640
491,151,219
492,151,211
493,151,238
494,151,379
495,151,474
496,151,675
497,151,3399
498,151,5642
499,151,2888
500,151,860
501,151,3015
502,151,3347
503,151,33
504,151,101
505,151,42
506,151,48
507,151,62
508,151,64
509,151,158
510,151,123
511,151,63
512,151,30
513,151,27
514,151,29
515,151,82
516,151,284
517,151,170
518,151,84
519,151,588
520,151,262
521,151,154
522,151,83
523,151,93
524,151,354
525,151,1360
526,151,1137
527,151,4053
528,151,2781
529,151,406
530,151,89
531,151,208
532,151,275
533,151,190
534,151,368
535,151,446
536,151,65
537,151,66
538,151,323
539,151,995
540,151,2492
541,151,133
542,151,338
543,151,69
544,151,49
545,151,47
546,151,54
547,151,56
548,151,79
549,151,68
550,151,28
551,151,48
552,151,182
553,151,118
554,151,56
555,151,54
556,151,52
557,151,41
558,151,42
559,151,45
560,151,49
561,151,53
562,151,73
563,151,82
564,151,60
565,151,47
566,151,55
567,151,54
568,151,52
569,151,73
570,151,137
571,151,103
572,151,103
573,151,1041
490,152,223
491,152,41
492,152,61
493,152,76
494,152,118
495,152,160
496,152,1090
497,152,928
498,152,3856
499,152,2175
500,152,525
501,152,1892
502,152,1070
503,152,80
504,152,294
505,152,179
506,152,43
507,152,126
508,152,136
509,152,538
510,152,192
511,152,87
512,152,103
513,152,86
514,152,100
515,152,160
516,152,165
517,152,78
518,152,85
519,152,339
520,152,376
521,152,88
522,152,45
523,152,60
524,152,170
525,152,169
526,152,190
527,152,349
528,152,1259
529,152,3194
530,152,653
531,152,77
532,152,77
533,152,61
534,152,427
535,152,1043
536,152,65
537,152,63
538,152,855
539,152,1757
540,152,753
541,152,137
542,152,321
543,152,56
544,152,45
545,152,45
546,152,47
547,152,52
548,152,101
549,152,85
550,152,18
551,152,128
552,152,325
553,152,438
554,152,55
555,152,51
556,152,51
557,152,40
558,152,85
559,152,72
560,152,42
561,152,49
562,152,54
563,152,52
564,152,51
565,152,49
566,152,51
567,152,74
568,152,601
569,152,322
570,152,118
571,152,104
572,152,140
573,152,177
490,153,100
491,153,40
492,153,37
493,153,37
494,153,40
495,153,97
496,153,197
497,153,200
498,153,81
499,153,314
500,153,140
501,153,63
502,153,116
503,153,66
504,153,273
505,153,116
506,153,56
507,153,398
508,153,285
509,153,732
510,153,288
511,153,420
512,153,1306
513,153,864
514,153,477
515,153,98
516,153,78
517,153,78
518,153,76
519,153,59
520,153,57
521,153,18
522,153,94
523,153,68
524,153,561
525,153,371
526,153,98
527,153,114
528,153,138
529,153,1642
530,153,622
531,153,77
