xv,yv,rho
490,148,112
491,148,49
492,148,43
493,148,50
494,148,43
495,148,94
496,148,421
497,148,669
498,148,481
499,148,1052
500,148,467
501,148,89
502,148,125
503,148,115
504,148,49
505,148,49
506,148,78
507,148,90
508,148,84
509,148,71
510,148,33
511,148,25
512,148,38
513,148,258
514,148,1203
515,148,600
516,148,2463
517,148,1377
518,148,243
519,148,694
520,148,165
521,148,57
522,148,94
523,148,165
524,148,333
525,148,2917
526,148,1947
527,148,689
528,148,505
529,148,212
530,148,236
531,148,93
532,148,54
533,148,26
534,148,65
535,148,181
536,148,688
537,148,64
538,148,50
539,148,83
540,148,119
541,148,37
542,148,155
543,148,283
544,148,223
545,148,178
546,148,93
547,148,132
548,148,74
549,148,38
550,148,38
551,148,38
552,148,71
553,148,79
554,148,77
555,148,126
556,148,405
557,148,1028
558,148,1310
559,148,4175
560,148,3306
561,148,573
562,148,147
563,148,89
564,148,63
565,148,91
566,148,1246
567,148,421
568,148,73
569,148,271
570,148,84
571,148,88
572,148,70
573,148,61
490,149,460
491,149,215
492,149,157
493,149,40
494,149,51
495,149,111
496,149,237
497,149,1218
498,149,3616
499,149,2544
500,149,3445
501,149,826
502,149,215
503,149,306
504,149,78
505,149,49
506,149,94
507,149,99
508,149,81
509,149,71
510,149,36
511,149,33
512,149,34
513,149,112
514,149,153
515,149,523
516,149,3694
517,149,709
518,149,157
519,149,542
520,149,533
521,149,122
522,149,182
523,149,167
524,149,434
525,149,2489
526,149,3059
527,149,2114
528,149,1777
529,149,345
530,149,312
531,149,190
532,149,26
533,149,26
534,149,85
535,149,228
536,149,167
537,149,58
538,149,88
539,149,118
540,149,115
541,149,37
542,149,64
543,149,120
544,149,98
545,149,65
546,149,87
547,149,70
548,149,51
549,149,56
550,149,46
551,149,54
552,149,155
553,149,97
554,149,72
555,149,99
556,149,344
557,149,297
558,149,612
559,149,1570
560,149,831
561,149,281
562,149,114
563,149,538
564,149,100
565,149,68
566,149,304
567,149,443
568,149,159
569,149,252
570,149,260
571,149,89
572,149,88
573,149,67
490,150,535
491,150,248
492,150,297
493,150,344
494,150,151
495,150,644
496,150,1901
497,150,3673
498,150,2248
499,150,2977
500,150,1518
501,150,2640
502,150,1899
503,150,430
504,150,166
505,150,85
506,150,58
507,150,78
508,150,68
509,150,104
510,150,72
511,150,58
512,150,22
513,150,21
514,150,30
515,150,71
516,150,896
517,150,871
518,150,220
519,150,334
520,150,158
521,150,151
522,150,172
523,150,281
524,150,799
525,150,1999
526,150,2948
527,150,3987
528,150,1237
529,150,280
530,150,233
531,150,342
532,150,569
533,150,426
534,150,268
535,150,336
536,150,128
537,150,61
538,150,94
539,150,175
540,150,1578
541,150,80
542,150,43
543,150,85
544,150,66
545,150,51
546,150,54
547,150,54
548,150,60
549,150,60
550,150,47
551,150,76
552,150,136
553,150,116
554,150,70
555,150,62
556,150,61
557,150,61
558,150,62
559,150,115
560,150,155
561,150,108
562,150,320
