xv,yv,rho
490,148,72
491,148,45
492,148,41
493,148,38
494,148,41
495,148,68
496,148,126
497,148,261
498,148,282
499,148,223
500,148,175
501,148,126
502,148,55
503,148,62
504,148,76
505,148,76
506,148,78
507,148,81
508,148,81
509,148,69
510,148,45
511,148,44
512,148,90
513,148,268
514,148,268
515,148,268
516,148,268
517,148,268
518,148,268
519,148,166
520,148,123
521,148,123
522,148,302
523,148,807
524,148,985
525,148,900
526,148,992
527,148,991
528,148,917
529,148,217
530,148,120
531,148,104
532,148,68
533,148,81
534,148,84
535,148,90
536,148,88
537,148,44
538,148,42
539,148,66
540,148,87
541,148,76
542,148,91
543,148,104
544,148,106
545,148,106
546,148,90
547,148,74
548,148,62
549,148,54
550,148,54
551,148,54
552,148,112
553,148,111
554,148,652
555,148,726
556,148,726
557,148,726
558,148,726
559,148,688
560,148,110
561,148,102
562,148,102
563,148,102
564,148,105
565,148,155
566,148,156
567,148,155
568,148,102
569,148,100
570,148,101
571,148,101
572,148,88
573,148,84
490,149,80
491,149,63
492,149,46
493,149,36
494,149,44
495,149,90
496,149,279
497,149,282
498,149,282
499,149,3076
500,149,2461
501,149,748
502,149,158
503,149,136
504,149,81
505,149,76
506,149,80
507,149,81
508,149,76
509,149,73
510,149,46
511,149,47
512,149,130
513,149,268
514,149,268
515,149,268
516,149,268
517,149,268
518,149,268
519,149,161
520,149,123
521,149,123
522,149,601
523,149,975
524,149,677
525,149,823
526,149,891
527,149,992
528,149,975
529,149,126
530,149,121
531,149,110
532,149,81
533,149,81
534,149,84
535,149,90
536,149,75
537,149,38
538,149,76
539,149,98
540,149,93
541,149,79
542,149,82
543,149,111
544,149,111
545,149,111
546,149,95
547,149,75
548,149,71
549,149,94
550,149,72
551,149,103
552,149,342
553,149,192
554,149,536
555,149,672
556,149,228
557,149,528
558,149,726
559,149,308
560,149,102
561,149,102
562,149,102
563,149,102
564,149,111
565,149,147
566,149,156
567,149,148
568,149,113
569,149,100
570,149,103
571,149,109
572,149,109
573,149,114
490,150,99
491,150,99
492,150,99
493,150,87
494,150,79
495,150,82
496,150,112
497,150,255
498,150,574
499,150,1071
500,150,1074
501,150,518
502,150,194
503,150,193
504,150,113
505,150,87
506,150,55
507,150,63
508,150,56
509,150,52
510,150,49
511,150,48
512,150,70
513,150,110
514,150,188
515,150,268
516,150,268
517,150,268
518,150,268
519,150,156
520,150,123
521,150,97
522,150,65
523,150,408
524,150,533
525,150,569
526,150,992
527,150,992
528,150,974
529,150,151
530,150,121
531,150,111
532,150,81
533,150,81
534,150,82
535,150,90
536,150,66
537,150,38
538,150,85
539,150,98
540,150,90
541,150,79
542,150,80
543,150,106
544,150,111
545,150,111
546,150,90
547,150,75
548,150,99
549,150,102
550,150,77
551,150,185
552,150,342
553,150,327
554,150,684
555,150,571
556,150,82
557,150,591
558,150,726
559,150,306
560,150,102
561,150,102
562,150,102
563,150,104
564,150,142
565,150,156
566,150,129
567,150,107
568,150,103
569,150,100
570,150,101
571,150,109
572,150,109
573,150,115
490,151,99
491,151,99
492,151,99
493,151,94
494,151,82
495,151,82
496,151,82
497,151,409
498,151,1074
499,151,1074
500,151,976
501,151,459
502,151,192
503,151,180
504,151,103
