xv,yv,rho
490,148,178
491,148,102
492,148,102
493,148,61
494,148,45
495,148,143
496,148,159
497,148,325
498,148,1198
499,148,1297
500,148,674
501,148,346
502,148,171
503,148,54
504,148,78
505,148,110
506,148,67
507,148,91
508,148,132
509,148,99
510,148,47
511,148,47
512,148,292
513,148,330
514,148,253
515,148,792
516,148,2641
517,148,1126
518,148,436
519,148,228
520,148,236
521,148,78
522,148,78
523,148,173
524,148,597
525,148,3450
526,148,2331
527,148,828
528,148,355
529,148,279
530,148,513
531,148,161
532,148,55
533,148,55
534,148,101
535,148,133
536,148,496
537,148,129
538,148,47
539,148,41
540,148,75
541,148,105
542,148,100
543,148,123
544,148,255
545,148,161
546,148,70
547,148,70
548,148,57
549,148,52
550,148,55
551,148,46
552,148,24
553,148,19
554,148,81
555,148,184
556,148,710
557,148,1049
558,148,1724
559,148,4204
560,148,3138
561,148,311
562,148,102
563,148,30
564,148,44
565,148,385
566,148,715
567,148,228
568,148,156
569,148,146
570,148,127
571,148,95
572,148,100
573,148,101
490,149,210
491,149,242
492,149,249
493,149,124
494,149,105
495,149,199
496,149,548
497,149,1445
498,149,3551
499,149,3273
500,149,3263
501,149,633
502,149,502
503,149,120
504,149,67
505,149,90
506,149,63
507,149,73
508,149,90
509,149,76
510,149,47
511,149,46
512,149,123
513,149,263
514,149,236
515,149,675
516,149,3324
517,149,709
518,149,391
519,149,430
520,149,305
521,149,108
522,149,90
523,149,229
524,149,522
525,149,3111
526,149,2982
527,149,2804
528,149,1889
529,149,381
530,149,617
531,149,266
532,149,102
533,149,98
534,149,165
535,149,155
536,149,140
537,149,129
538,149,181
539,149,285
540,149,122
541,149,125
542,149,116
543,149,93
544,149,123
545,149,103
546,149,74
547,149,73
548,149,70
549,149,68
550,149,68
551,149,74
552,149,97
553,149,48
554,149,97
555,149,129
556,149,350
557,149,371
558,149,762
559,149,1035
560,149,1017
561,149,176
562,149,96
563,149,317
564,149,190
565,149,130
566,149,219
567,149,174
568,149,194
569,149,188
570,149,198
571,149,91
572,149,89
573,149,143
490,150,611
491,150,372
492,150,290
493,150,277
494,150,185
495,150,208
496,150,1648
497,150,3090
498,150,2182
499,150,2828
500,150,1634
501,150,3850
502,150,1104
503,150,280
504,150,119
505,150,44
506,150,44
507,150,52
508,150,52
509,150,58
510,150,113
511,150,46
512,150,46
513,150,89
514,150,205
515,150,378
516,150,527
517,150,480
518,150,234
519,150,425
520,150,280
521,150,156
522,150,126
523,150,229
524,150,1044
525,150,1837
526,150,2810
527,150,4132
528,150,1379
529,150,381
530,150,74
531,150,152
532,150,712
533,150,232
534,150,199
535,150,167
536,150,111
537,150,113
538,150,176
539,150,569
540,150,505
541,150,236
542,150,136
543,150,87
544,150,92
545,150,143
546,150,92
547,150,82
548,150,70
549,150,70
550,150,68
551,150,69
552,150,187
553,150,165
554,150,119
555,150,147
556,150,105
557,150,0
558,150,305
559,150,534
560,150,261
561,150,142
562,150,538
563,150,314
564,150,78
565,150,112
566,150,114
