"","long","lat","cluster_id","add.data"
"2",9627,4445,2,626
"5",9628,4444,2,389
"6",9628,4445,2,1028
"7",9628,4446,2,539
"13",9629,4443,2,308
"14",9629,4444,2,1194
"15",9629,4445,2,900
"16",9629,4446,2,654
"19",9630,4442,2,466
"20",9630,4443,2,305
"21",9630,4444,2,851
"22",9630,4445,2,616
"24",9631,4442,2,654
"25",9631,4443,2,592
"26",9631,4444,2,344
"27",9631,4445,2,677
"28",9631,4446,2,482
"33",9632,4442,2,495
"34",9632,4444,2,372
"35",9632,4445,2,849
"36",9632,4446,2,553
"41",9633,4438,2,472
"42",9633,4439,2,792
"43",9633,4440,2,394
"44",9633,4441,2,744
"45",9633,4442,2,530
"46",9633,4445,2,472
"47",9633,4446,2,1757
"49",9634,4437,2,1172
"50",9634,4438,2,1552
"51",9634,4439,2,1024
"52",9634,4442,2,400
"53",9634,4446,2,672
"54",9634,4447,2,1127
"55",9634,4448,2,361
"56",9635,4436,2,1241
"57",9635,4437,2,1060
"58",9635,4438,2,941
"59",9635,4439,2,2063
"60",9635,4440,2,794
"61",9635,4447,2,699
"63",9636,4435,2,431
"64",9636,4436,2,695
"65",9636,4439,2,390
"66",9636,4440,2,935
"67",9636,4441,2,787
"72",9637,4436,2,1279
"73",9637,4437,2,959
"74",9637,4438,2,1463
"75",9637,4439,2,1945
"76",9637,4440,2,895
"77",9637,4441,2,496
"83",9638,4434,2,1440
"84",9638,4435,2,989
"85",9638,4437,2,1684
"86",9638,4438,2,1886
"87",9638,4439,2,578
"88",9638,4440,2,319
"90",9639,4433,2,1551
"91",9639,4434,2,2596
"92",9639,4435,2,2236
"93",9639,4436,2,350
"94",9639,4437,2,628
"95",9639,4438,2,1642
"103",9640,4432,2,361
"104",9640,4433,2,1747
"105",9640,4434,2,3445
"106",9640,4435,2,2432
"107",9640,4436,2,1192
"108",9640,4437,2,980
"109",9640,4438,2,804
"110",9640,4439,2,504
"117",9641,4432,2,337
"118",9641,4433,2,486
"119",9641,4434,2,1731
"120",9641,4435,2,2471
"121",9641,4436,2,1428
"122",9641,4437,2,1321
"123",9641,4438,2,971
"126",9642,4434,2,931
"127",9642,4435,2,2405
"128",9642,4436,2,2589
"129",9642,4437,2,3048
"130",9642,4438,2,835
"131",9642,4441,2,656
"132",9642,4442,2,849
"137",9643,4435,2,1338
"138",9643,4436,2,2558
"139",9643,4437,2,2071
"140",9643,4438,2,2479
"141",9643,4439,2,2138
"142",9643,4440,2,1965
"143",9643,4441,2,2013
"144",9643,4442,2,2026
"145",9643,4443,2,621
"155",9644,4436,2,1653
"156",9644,4437,2,2526
"157",9644,4438,2,2493
"158",9644,4439,2,2515
"159",9644,4440,2,1416
"160",9644,4441,2,2048
"161",9644,4442,2,2089
"162",9644,4443,2,995
"171",9645,4436,2,328
"172",9645,4437,2,1641
"173",9645,4438,2,2460
"174",9645,4439,2,2271
"178",9646,4435,2,1653
"179",9646,4436,2,1030
"180",9646,4437,2,990
"181",9646,4438,2,2212
"182",9646,4439,2,1502
"191",9647,4435,2,485
"192",9647,4436,2,552
"193",9647,4437,2,2137
"194",9647,4438,2,653
"199",9648,4399,2,1402
"200",9648,4400,2,1800
"201",9648,4401,2,605
"203",9648,4432,2,1373
"204",9648,4433,2,949
"205",9648,4435,2,1616
"208",9649,4397,2,624
"209",9649,4398,2,2902
"210",9649,4399,2,2443
"211",9649,4400,2,3167
"212",9649,4401,2,1530
"213",9649,4402,2,432
"214",9649,4431,2,1559
"215",9649,4432,2,3066
"216",9649,4433,2,2900
"217",9649,4434,2,2306
"218",9649,4435,2,2594
"219",9649,4436,2,1431
"220",9649,4437,2,973
"221",9649,4438,2,596
"224",9650,4397,2,1038
"225",9650,4398,2,2005
"226",9650,4399,2,2211
"227",9650,4400,2,2731
"228",9650,4401,2,1555
"229",9650,4402,2,338
"230",9650,4403,2,751
"231",9650,4404,2,503
"232",9650,4405,2,1237
"233",9650,4406,2,622
"234",9650,4407,2,513
"235",9650,4408,2,617
"236",9650,4431,2,1322
"237",9650,4432,2,3148
"238",9650,4433,2,2297
"239",9650,4434,2,2769
"240",9650,4435,2,2686
"241",9650,4436,2,1779
"242",9650,4437,2,2015
"243",9650,4438,2,565
"244",9650,4439,2,896
"245",9650,4441,2,804
"248",9651,4399,2,1595
"249",9651,4400,2,2837
"250",9651,4401,2,2183
"251",9651,4402,2,1256
"252",9651,4404,2,898
"253",9651,4405,2,2959
"254",9651,4406,2,2627
"255",9651,4407,2,2724
"256",9651,4408,2,2485
"257",9651,4409,2,465
"258",9651,4417,2,304
"259",9651,4431,2,1426
"260",9651,4432,2,3208
"261",9651,4433,2,2875
"262",9651,4434,2,3024
"263",9651,4435,2,1521
"264",9651,4436,2,531
"265",9651,4437,2,936
"266",9651,4438,2,2984
"267",9651,4439,2,3430
"268",9651,4440,2,1466
"269",9651,4441,2,850
"273",9652,4399,2,999
"274",9652,4400,2,2354
"275",9652,4401,2,2013
