"","long","lat","cluster_id","add.data"
"65",9633,4438,20,343
"66",9633,4439,20,509
"70",9634,4437,20,759
"71",9634,4438,20,1053
"72",9634,4439,20,745
"75",9635,4436,20,798
"76",9635,4437,20,596
"77",9635,4438,20,539
"78",9635,4439,20,1201
"79",9635,4440,20,480
"82",9636,4436,20,447
"83",9636,4440,20,560
"84",9636,4441,20,419
"87",9637,4436,20,664
"88",9637,4437,20,543
"89",9637,4438,20,877
"90",9637,4439,20,983
"91",9637,4440,20,511
"92",9637,4441,20,301
"93",9638,4434,20,648
"94",9638,4435,20,465
"95",9638,4437,20,1006
"96",9638,4438,20,1114
"97",9639,4433,20,987
"98",9639,4434,20,1412
"99",9639,4435,20,1287
"100",9639,4437,20,433
"101",9639,4438,20,1065
"107",9640,4432,20,723
"108",9640,4433,20,1219
"109",9640,4434,20,1896
"110",9640,4435,20,1420
"111",9640,4436,20,776
"112",9640,4437,20,715
"113",9640,4438,20,484
"114",9641,4432,20,826
"115",9641,4433,20,845
"116",9641,4434,20,839
"117",9641,4435,20,1409
"118",9641,4436,20,833
"119",9641,4437,20,1422
"120",9641,4438,20,842
"122",9642,4434,20,444
"123",9642,4435,20,1274
"124",9642,4436,20,1566
"125",9642,4437,20,2811
"126",9642,4438,20,1091
"127",9642,4440,20,317
"128",9642,4441,20,760
"129",9642,4442,20,444
"132",9643,4435,20,794
"133",9643,4436,20,1616
"134",9643,4437,20,1408
"135",9643,4438,20,2019
"136",9643,4439,20,1235
"137",9643,4440,20,1104
"138",9643,4441,20,1102
"139",9643,4442,20,1066
"140",9643,4443,20,321
"146",9644,4436,20,1226
"147",9644,4437,20,2185
"148",9644,4438,20,1665
"149",9644,4439,20,1306
"150",9644,4440,20,944
"151",9644,4441,20,1267
"152",9644,4442,20,1168
"153",9644,4443,20,544
"159",9645,4435,20,308
"160",9645,4437,20,1097
"161",9645,4438,20,1386
"162",9645,4439,20,1051
"163",9645,4440,20,352
"164",9645,4441,20,714
"165",9645,4442,20,317
"169",9646,4435,20,1072
"170",9646,4436,20,505
"171",9646,4437,20,507
"172",9646,4438,20,1132
"173",9646,4439,20,746
"174",9646,4441,20,609
"178",9647,4435,20,463
"179",9647,4437,20,1874
"180",9647,4438,20,347
"183",9648,4399,20,845
"184",9648,4400,20,979
"185",9648,4401,20,375
"186",9648,4432,20,617
"187",9648,4433,20,474
"188",9648,4435,20,1878
"191",9649,4397,20,334
"192",9649,4398,20,1566
"193",9649,4399,20,1282
"194",9649,4400,20,1631
"195",9649,4401,20,1180
"196",9649,4402,20,624
"197",9649,4431,20,704
"198",9649,4432,20,1473
"199",9649,4433,20,1423
"200",9649,4434,20,1205
"201",9649,4435,20,1945
"202",9649,4436,20,1453
"203",9649,4437,20,552
"204",9649,4438,20,359
"205",9649,4440,20,606
"207",9650,4397,20,610
"208",9650,4398,20,1355
"209",9650,4399,20,1214
"210",9650,4400,20,1454
"211",9650,4401,20,1341
"212",9650,4402,20,788
"213",9650,4403,20,1002
"214",9650,4404,20,304
"215",9650,4405,20,593
"216",9650,4406,20,325
"217",9650,4408,20,349
"218",9650,4431,20,608
"219",9650,4432,20,1380
"220",9650,4433,20,1129
"221",9650,4434,20,1505
"222",9650,4435,20,1809
"223",9650,4436,20,1460
"224",9650,4437,20,1208
"225",9650,4438,20,319
"226",9650,4439,20,925
"227",9650,4440,20,1656
"228",9650,4441,20,728
"230",9651,4399,20,916
"231",9651,4400,20,1719
"232",9651,4401,20,1675
"233",9651,4402,20,1089
"234",9651,4404,20,418
"235",9651,4405,20,1425
"236",9651,4406,20,1315
"237",9651,4407,20,1387
"238",9651,4408,20,1295
"239",9651,4431,20,615
"240",9651,4432,20,1436
"241",9651,4433,20,1434
"242",9651,4434,20,1658
"243",9651,4435,20,1025
"244",9651,4436,20,419
"245",9651,4437,20,584
"246",9651,4438,20,1705
"247",9651,4439,20,2064
"248",9651,4440,20,843
"249",9651,4441,20,432
"252",9652,4399,20,571
"253",9652,4400,20,1112
"254",9652,4401,20,1203
"255",9652,4402,20,1984
"256",9652,4403,20,1785
"257",9652,4404,20,446
"258",9652,4405,20,1067
"259",9652,4406,20,952
"260",9652,4407,20,1362
"261",9652,4408,20,1319
"262",9652,4431,20,483
"263",9652,4432,20,653
"264",9652,4435,20,1475
"265",9652,4436,20,977
"266",9652,4437,20,1883
"267",9652,4438,20,1796
"268",9652,4439,20,1394
"269",9652,4440,20,1322
"273",9653,4400,20,468
"274",9653,4401,20,1131
"275",9653,4402,20,1335
"276",9653,4403,20,2166
"277",9653,4404,20,1637
"278",9653,4407,20,878
"279",9653,4408,20,1685
"280",9653,4417,20,604
"281",9653,4434,20,604
"282",9653,4435,20,1479
"283",9653,4436,20,2800
"284",9653,4437,20,2190
"285",9653,4438,20,1860
"286",9653,4439,20,1841
"287",9653,4440,20,1708
"290",9654,4401,20,422
"291",9654,4402,20,1384
"292",9654,4403,20,1113
"293",9654,4404,20,1248
"294",9654,4405,20,1139
"295",9654,4406,20,343
"296",9654,4407,20,656
"297",9654,4408,20,720
"298",9654,4415,20,387
"299",9654,4416,20,1098
"300",9654,4417,20,1238
"301",9654,4418,20,675
"302",9654,4419,20,630
"303",9654,4420,20,500
"304",9654,4433,20,828
"305",9654,4434,20,1411
"306",9654,4435,20,1284
"307",9654,4436,20,1709
"308",9654,4437,20,1668
"309",9654,4438,20,1306
"310",9654,4439,20,1630
"311",9654,4440,20,1500
"312",9655,4405,20,1034
"313",9655,4406,20,1331
"314",9655,4407,20,1596
