"","long","lat","cluster_id","add.data"
"28",9663,4428,5,427
"29",9663,4429,5,787
"30",9663,4430,5,888
"36",9664,4428,5,569
"37",9664,4429,5,507
"38",9664,4430,5,635
"43",9665,4428,5,680
"44",9665,4429,5,863
"45",9665,4430,5,687
"46",9665,4431,5,642
"47",9665,4432,5,573
"48",9665,4433,5,570
"51",9666,4426,5,798
"52",9666,4427,5,702
"53",9666,4428,5,852
"54",9666,4429,5,1023
"55",9666,4430,5,487
"56",9666,4431,5,700
"57",9666,4432,5,445
"58",9666,4433,5,472
"61",9667,4426,5,1035
"62",9667,4427,5,982
"63",9667,4428,5,1165
"64",9667,4429,5,808
"65",9667,4430,5,728
"66",9667,4431,5,638
"67",9667,4432,5,555
"68",9667,4433,5,413
"69",9667,4434,5,357
"70",9668,4413,5,361
"71",9668,4414,5,524
"72",9668,4419,5,370
"73",9668,4420,5,586
"74",9668,4421,5,506
"75",9668,4424,5,430
"76",9668,4425,5,1797
"77",9668,4426,5,1521
"78",9668,4427,5,1566
"79",9668,4428,5,1433
"80",9668,4429,5,717
"81",9668,4430,5,685
"82",9668,4431,5,745
"83",9668,4433,5,523
"84",9668,4434,5,458
"86",9669,4413,5,703
"87",9669,4414,5,675
"88",9669,4415,5,697
"89",9669,4419,5,445
"90",9669,4420,5,321
"91",9669,4421,5,774
"92",9669,4422,5,469
"93",9669,4423,5,580
"94",9669,4424,5,403
"95",9669,4425,5,1906
"96",9669,4426,5,2085
"97",9669,4427,5,1916
"98",9669,4428,5,1807
"99",9669,4429,5,1639
"100",9669,4430,5,593
"101",9669,4431,5,535
"102",9669,4432,5,635
"103",9669,4433,5,331
"104",9669,4434,5,330
"105",9670,4413,5,577
"106",9670,4414,5,698
"107",9670,4415,5,688
"108",9670,4416,5,376
"109",9670,4417,5,335
"110",9670,4418,5,661
"111",9670,4419,5,712
"112",9670,4420,5,592
"113",9670,4421,5,570
"114",9670,4422,5,623
"115",9670,4423,5,513
"116",9670,4424,5,373
"117",9670,4425,5,1881
"118",9670,4426,5,2123
"119",9670,4427,5,2482
"120",9670,4428,5,1586
"121",9670,4429,5,2768
"122",9670,4430,5,1061
"123",9670,4431,5,1432
"124",9670,4432,5,477
"125",9671,4413,5,413
"126",9671,4414,5,674
"127",9671,4415,5,683
"128",9671,4416,5,464
"129",9671,4417,5,630
"130",9671,4418,5,785
"131",9671,4419,5,665
"132",9671,4420,5,715
"133",9671,4421,5,539
"134",9671,4422,5,333
"135",9671,4423,5,1069
"136",9671,4424,5,2033
"137",9671,4425,5,1621
"138",9671,4426,5,1848
"139",9671,4427,5,846
"140",9671,4428,5,675
"141",9671,4429,5,2823
"142",9671,4430,5,678
"143",9671,4431,5,639
"144",9672,4413,5,647
"145",9672,4414,5,709
"146",9672,4415,5,442
"147",9672,4417,5,700
"148",9672,4418,5,964
"149",9672,4419,5,1779
"150",9672,4420,5,638
"151",9672,4422,5,1130
"152",9672,4423,5,1454
"153",9672,4424,5,2319
"154",9672,4425,5,4045
"155",9672,4426,5,4639
"156",9672,4427,5,486
"159",9673,4410,5,307
"160",9673,4411,5,702
"161",9673,4412,5,612
"162",9673,4413,5,598
"163",9673,4414,5,879
"164",9673,4415,5,1347
"165",9673,4416,5,995
"166",9673,4417,5,931
"167",9673,4418,5,653
"168",9673,4419,5,1135
"169",9673,4422,5,468
"170",9673,4423,5,771
"171",9673,4424,5,1398
"172",9673,4425,5,1478
"173",9673,4426,5,4121
"174",9673,4427,5,938
"175",9673,4431,5,717
"176",9673,4432,5,699
"182",9674,4412,5,528
"183",9674,4413,5,984
"184",9674,4414,5,1399
"185",9674,4415,5,3088
"186",9674,4416,5,1678
"187",9674,4417,5,3008
"188",9674,4418,5,741
"189",9674,4419,5,572
"190",9674,4420,5,792
"191",9674,4424,5,720
"192",9674,4425,5,1315
"193",9674,4426,5,504
"194",9674,4427,5,840
"195",9674,4429,5,382
"196",9674,4430,5,523
"197",9674,4431,5,465
"198",9674,4432,5,593
"199",9674,4433,5,508
"207",9675,4411,5,679
"208",9675,4412,5,828
"209",9675,4413,5,621
"210",9675,4414,5,1283
"211",9675,4415,5,2345
"212",9675,4416,5,1707
"213",9675,4417,5,3614
"214",9675,4418,5,3969
"215",9675,4419,5,1293
"216",9675,4420,5,465
"217",9675,4421,5,406
"218",9675,4424,5,2143
"219",9675,4425,5,582
"220",9675,4427,5,751
"221",9675,4429,5,345
"222",9675,4430,5,603
"223",9675,4431,5,420
"224",9675,4432,5,505
"225",9675,4433,5,601
"226",9675,4434,5,676
"227",9675,4435,5,411
"231",9676,4410,5,783
"232",9676,4411,5,2002
"233",9676,4412,5,2111
"234",9676,4413,5,2234
"235",9676,4414,5,1547
"236",9676,4415,5,1652
"237",9676,4416,5,2209
"238",9676,4417,5,3648
"239",9676,4418,5,4112
