"","long","lat","cluster_id","add.data"
"29",9677,4421,5,403
"30",9677,4424,5,370
"33",9678,4421,5,494
"34",9678,4422,5,931
"35",9678,4423,5,1457
"36",9678,4424,5,373
"38",9679,4421,5,469
"39",9679,4422,5,1348
"40",9679,4423,5,1787
"42",9680,4421,5,1634
"43",9680,4422,5,1440
"44",9680,4423,5,549
"47",9681,4419,5,489
"48",9681,4420,5,1213
"49",9681,4421,5,2017
"50",9681,4422,5,2154
"51",9681,4423,5,589
"52",9681,4427,5,462
"54",9682,4418,5,1450
"55",9682,4419,5,2489
"56",9682,4420,5,3004
"57",9682,4421,5,1918
"58",9682,4422,5,754
"59",9682,4423,5,379
"60",9682,4427,5,639
"61",9682,4428,5,645
"63",9683,4417,5,427
"64",9683,4418,5,2182
"65",9683,4419,5,2240
"66",9683,4420,5,2197
"67",9683,4421,5,2981
"68",9683,4422,5,4444
"69",9683,4423,5,997
"70",9683,4425,5,457
"71",9683,4426,5,348
"72",9683,4427,5,528
"73",9684,4417,5,1331
"74",9684,4418,5,1403
"75",9684,4419,5,1134
"76",9684,4420,5,2353
"77",9684,4421,5,4224
"78",9684,4422,5,3928
"79",9684,4423,5,3066
"80",9684,4424,5,569
"81",9684,4425,5,443
"82",9684,4426,5,342
"83",9684,4427,5,350
"84",9685,4418,5,1808
"85",9685,4419,5,3772
"86",9685,4420,5,7492
"87",9685,4421,5,4079
"88",9685,4422,5,4926
"89",9685,4423,5,3589
"90",9685,4424,5,6801
"91",9685,4425,5,1798
"92",9686,4417,5,526
"93",9686,4418,5,336
"94",9686,4419,5,6467
"95",9686,4420,5,6920
"96",9686,4421,5,5173
"97",9686,4422,5,9854
"98",9686,4423,5,2518
"99",9686,4424,5,4494
"100",9686,4425,5,4791
"103",9687,4416,5,317
"104",9687,4417,5,836
"105",9687,4418,5,746
"106",9687,4419,5,1850
"107",9687,4420,5,5555
"108",9687,4421,5,9038
"109",9687,4422,5,7780
"110",9687,4423,5,7992
"111",9687,4424,5,2471
"112",9687,4425,5,1011
"113",9687,4427,5,926
"114",9687,4428,5,397
"116",9688,4417,5,722
"117",9688,4418,5,1631
"118",9688,4419,5,3205
"119",9688,4420,5,8641
"120",9688,4421,5,13024
"121",9688,4422,5,11482
"122",9688,4423,5,6798
"123",9688,4424,5,10298
"124",9688,4425,5,1181
"125",9688,4426,5,1834
"126",9688,4427,5,2179
"127",9688,4428,5,1613
"128",9689,4419,5,1830
"129",9689,4420,5,6016
"130",9689,4421,5,12058
"131",9689,4422,5,16863
"132",9689,4423,5,3696
"133",9689,4424,5,2393
"134",9689,4425,5,1149
"135",9689,4426,5,2228
"136",9689,4427,5,1801
"137",9689,4428,5,1347
"138",9689,4429,5,332
"142",9690,4420,5,2250
"143",9690,4421,5,6726
"144",9690,4422,5,10323
"145",9690,4423,5,9367
"146",9690,4426,5,1392
"147",9690,4427,5,2330
"148",9690,4428,5,1317
"150",9691,4418,5,349
"151",9691,4421,5,5722
"152",9691,4422,5,4825
"153",9691,4423,5,1008
"154",9691,4426,5,433
"155",9691,4427,5,884
"156",9691,4428,5,1119
"157",9692,4417,5,489
"158",9692,4418,5,466
"159",9692,4419,5,321
"160",9692,4420,5,1145
"161",9692,4421,5,1101
"162",9692,4422,5,1214
"163",9692,4423,5,343
"164",9692,4427,5,646
"165",9692,4428,5,998
"166",9692,4429,5,455
"167",9693,4418,5,321
"168",9693,4419,5,803
"169",9693,4420,5,1203
"170",9693,4421,5,1616
"171",9693,4422,5,992
"172",9694,4420,5,1349
"173",9694,4421,5,1411
"174",9694,4422,5,546
"175",9694,4423,5,601
"177",9695,4421,5,1018
"178",9695,4422,5,420
"179",9695,4423,5,758
"180",9695,4424,5,581
