"","long","lat","cluster_id","add.data"
"75",501,171,17,2064
"82",502,170,17,3513
"83",502,171,17,2562
"85",503,170,17,2030
"86",503,171,17,2324
"94",504,170,17,4213
"95",504,171,17,2598
"101",505,170,17,3846
"102",505,171,17,2838
"103",505,173,17,2384
"104",505,179,17,2334
"105",505,181,17,3877
"106",505,182,17,2813
"107",505,183,17,4556
"108",505,184,17,2695
"115",506,171,17,4538
"116",506,172,17,2327
"117",506,173,17,3135
"118",506,178,17,3029
"119",506,179,17,4073
"120",506,180,17,4260
"121",506,181,17,3954
"122",506,183,17,2008
"131",507,171,17,4500
"132",507,181,17,3121
"133",507,182,17,4418
"134",507,183,17,4297
"135",507,184,17,3767
"136",507,185,17,2206
"137",507,186,17,2933
"146",508,170,17,4300
"147",508,171,17,2803
"148",508,173,17,3217
"150",508,179,17,3077
"151",508,181,17,5333
"152",508,182,17,2795
"153",508,183,17,2974
"154",508,184,17,2176
"155",508,186,17,2458
"156",508,187,17,2985
"157",508,188,17,2534
"163",509,169,17,2417
"164",509,170,17,4641
"165",509,171,17,2426
"166",509,172,17,2736
"167",509,173,17,4946
"168",509,174,17,2342
"169",509,178,17,4687
"170",509,179,17,2784
"171",509,180,17,4327
"172",509,181,17,4277
"173",509,182,17,5103
"174",509,186,17,3327
"175",509,187,17,3413
"189",510,169,17,2549
"190",510,170,17,2249
"191",510,172,17,4162
"192",510,173,17,5648
"193",510,174,17,2908
"194",510,176,17,4316
"195",510,179,17,2009
"196",510,180,17,4623
"197",510,181,17,5903
"198",510,182,17,4149
"199",510,185,17,2237
"200",510,186,17,5887
"201",510,187,17,4169
"202",510,188,17,3602
"203",510,189,17,2726
"204",510,190,17,3923
"218",511,171,17,2597
"219",511,173,17,3774
"220",511,175,17,3844
"221",511,176,17,5186
"222",511,177,17,3849
"223",511,178,17,3372
"224",511,179,17,4929
"225",511,180,17,3645
"226",511,181,17,3416
"227",511,182,17,6382
"228",511,183,17,3213
"229",511,185,17,3031
"230",511,186,17,5177
"231",511,187,17,4335
"232",511,188,17,4186
"233",511,189,17,3420
"234",511,190,17,4104
"243",512,170,17,4146
"244",512,171,17,6250
"245",512,172,17,4644
"246",512,173,17,3544
"247",512,174,17,2371
"248",512,175,17,6815
"249",512,176,17,5920
"250",512,177,17,4706
"251",512,178,17,6149
"252",512,179,17,6147
"253",512,180,17,10632
"254",512,181,17,4090
"255",512,182,17,5142
"256",512,183,17,3819
"257",512,184,17,4084
"258",512,185,17,5038
"259",512,186,17,7020
"260",512,187,17,4745
"261",512,188,17,5334
"262",512,189,17,3079
"263",512,190,17,2532
"264",512,191,17,3054
"271",513,167,17,2290
"272",513,168,17,4824
"273",513,169,17,2637
"274",513,170,17,4436
"275",513,171,17,2712
"276",513,172,17,3022
"277",513,173,17,4969
"278",513,174,17,7042
"279",513,175,17,5113
"280",513,176,17,4502
"281",513,177,17,3201
"282",513,178,17,2405
"283",513,179,17,2031
"284",513,180,17,5142
"285",513,181,17,7607
"286",513,182,17,6343
"287",513,183,17,3732
"288",513,184,17,4311
"289",513,185,17,5981
"290",513,186,17,5885
"291",513,187,17,5654
"292",513,188,17,5567
"293",513,189,17,3713
"294",513,191,17,2691
"300",514,168,17,3231
"301",514,171,17,3408
"302",514,172,17,4850
"303",514,173,17,5619
"304",514,174,17,5829
"305",514,175,17,4988
"306",514,176,17,5433
"307",514,181,17,4066
"308",514,182,17,4247
"309",514,183,17,4187
"310",514,184,17,3448
"311",514,185,17,5107
"312",514,186,17,4275
"313",514,187,17,5386
"314",514,188,17,5973
"315",514,189,17,4326
"316",514,190,17,6342
"317",514,191,17,2477
"327",515,171,17,5823
"328",515,172,17,4414
"329",515,173,17,5093
"330",515,174,17,4461
"331",515,175,17,3018
"332",515,176,17,5092
"333",515,177,17,2561
"334",515,179,17,4301
"335",515,180,17,5962
"336",515,181,17,7179
"337",515,182,17,2822
"338",515,183,17,3493
"339",515,184,17,2517
"340",515,185,17,5399
"341",515,188,17,5283
"342",515,189,17,6180
"343",515,190,17,7230
"344",515,191,17,3878
"351",516,166,17,3305
"352",516,170,17,4113
"353",516,171,17,3135
"354",516,172,17,2139
"355",516,173,17,4557
"356",516,174,17,5673
"357",516,175,17,4616
"358",516,176,17,2274
"359",516,177,17,2327
"360",516,179,17,9341
"361",516,180,17,7912
"362",516,181,17,6689
"363",516,182,17,2628
"364",516,183,17,3256
"365",516,184,17,2406
"366",516,185,17,5931
"367",516,186,17,4492
"368",516,188,17,4898
"369",516,189,17,5353
"370",516,190,17,6140
"371",516,191,17,2588
"372",516,192,17,2284
"378",517,164,17,3639
"379",517,166,17,3081
"380",517,167,17,3810
"381",517,170,17,3269
"382",517,171,17,2897
"383",517,172,17,2992
"384",517,174,17,4499
"385",517,177,17,3817
"386",517,178,17,6915
"387",517,179,17,6587
"388",517,180,17,4478
"389",517,181,17,6150
"390",517,182,17,4135
"391",517,183,17,4129
"392",517,184,17,5147
"393",517,185,17,4908
"394",517,186,17,4260
"395",517,187,17,3933
"396",517,188,17,4353
"397",517,189,17,6891
"398",517,190,17,5700
"399",517,191,17,4271
"400",517,192,17,3191
"406",518,163,17,3146
"407",518,164,17,5080
"408",518,165,17,5477
"409",518,166,17,4668
"410",518,167,17,6446
"411",518,168,17,4962
"412",518,169,17,4457
"413",518,170,17,7259
"414",518,171,17,2232
"415",518,174,17,6583
"416",518,175,17,5488
"417",518,177,17,2796
"418",518,178,17,2692
"419",518,179,17,3799
"420",518,180,17,4955
"421",518,181,17,3893
"422",518,182,17,3344
"423",518,183,17,4724
"424",518,184,17,6708
"425",518,185,17,5145
"426",518,186,17,3785
"427",518,187,17,4537
"428",518,188,17,5572
"429",518,189,17,6932
"430",518,190,17,5114
"431",518,191,17,3739
"432",518,192,17,4431
"434",519,163,17,2354
"435",519,164,17,3023
"436",519,165,17,3259
"437",519,166,17,4776
"438",519,167,17,4074
"439",519,168,17,3143
"440",519,169,17,7025
"441",519,170,17,4134
"442",519,175,17,5476
"443",519,176,17,3674
"444",519,177,17,5209
"445",519,178,17,3435
"446",519,179,17,5120
"447",519,180,17,5604
"448",519,181,17,3061
"449",519,184,17,4868
"450",519,185,17,2474
"451",519,186,17,5223
"452",519,188,17,3410
"453",519,189,17,5544
"454",519,190,17,6634
"455",519,191,17,4330
"456",519,192,17,5002
"457",519,193,17,4070
"461",520,160,17,2341
"462",520,161,17,4080
"463",520,162,17,2414
"464",520,163,17,3321
"465",520,164,17,4253
"466",520,166,17,4118
"467",520,167,17,3304
"468",520,168,17,5566
"469",520,169,17,3999
"470",520,175,17,7127
"471",520,177,17,4056
"472",520,178,17,6539
"473",520,179,17,9218
"474",520,180,17,7637
"475",520,181,17,5057
"476",520,183,17,2581
"477",520,184,17,7223
"478",520,185,17,2488
"479",520,186,17,5041
"480",520,187,17,5338
"481",520,188,17,3953
"482",520,189,17,4529
"483",520,190,17,5250
"484",520,191,17,7004
"485",520,192,17,4760
"486",520,193,17,3112
"489",521,160,17,3420
"490",521,161,17,3004
