"","long","lat","cluster_id","add.data"
"20",9656,4421,14,343
"21",9656,4422,14,336
"22",9657,4419,14,357
"23",9657,4420,14,321
"24",9657,4421,14,464
"25",9657,4422,14,538
"26",9657,4423,14,606
"27",9657,4424,14,573
"28",9658,4419,14,392
"29",9658,4420,14,356
"30",9658,4421,14,574
"31",9658,4422,14,531
"32",9658,4423,14,606
"33",9658,4424,14,553
"34",9658,4425,14,560
"35",9658,4426,14,317
"38",9659,4419,14,410
"39",9659,4420,14,515
"40",9659,4421,14,530
"41",9659,4422,14,459
"42",9659,4423,14,546
"43",9659,4424,14,534
"44",9659,4425,14,697
"45",9659,4426,14,339
"49",9660,4416,14,340
"50",9660,4417,14,341
"51",9660,4418,14,314
"52",9660,4419,14,334
"53",9660,4420,14,585
"54",9660,4421,14,578
"55",9660,4422,14,736
"56",9660,4423,14,590
"57",9660,4424,14,527
"58",9660,4426,14,441
"62",9661,4417,14,383
"63",9661,4418,14,555
"64",9661,4419,14,339
"65",9661,4420,14,314
"66",9661,4421,14,651
"67",9661,4422,14,676
"68",9661,4423,14,559
"69",9661,4424,14,543
"70",9661,4425,14,446
"71",9661,4426,14,556
"76",9662,4417,14,340
"77",9662,4418,14,559
"78",9662,4419,14,947
"79",9662,4421,14,676
"80",9662,4422,14,733
"81",9662,4423,14,728
"82",9662,4424,14,743
"83",9662,4425,14,768
"84",9662,4426,14,676
"88",9663,4419,14,440
"89",9663,4421,14,1472
"90",9663,4422,14,1727
"91",9663,4423,14,620
"92",9663,4424,14,904
"93",9663,4425,14,589
"94",9663,4426,14,427
"95",9663,4428,14,562
"96",9663,4429,14,1037
"97",9663,4430,14,1169
"103",9664,4421,14,1106
"104",9664,4422,14,727
"105",9664,4423,14,802
"106",9664,4424,14,1009
"107",9664,4425,14,997
"108",9664,4428,14,749
"109",9664,4429,14,668
"110",9664,4430,14,847
"111",9664,4431,14,420
"112",9664,4432,14,410
"113",9664,4433,14,372
"115",9665,4421,14,399
"116",9665,4422,14,602
"117",9665,4423,14,758
"118",9665,4424,14,1394
"119",9665,4425,14,583
"120",9665,4428,14,896
"121",9665,4429,14,1136
"122",9665,4430,14,986
"123",9665,4431,14,1177
"124",9665,4432,14,1053
"125",9665,4433,14,1046
"126",9666,4422,14,699
"127",9666,4423,14,602
"128",9666,4424,14,436
"129",9666,4426,14,1051
"130",9666,4427,14,924
"131",9666,4428,14,1122
"132",9666,4429,14,1347
"133",9666,4430,14,768
"134",9666,4431,14,1286
"135",9666,4432,14,825
"136",9666,4433,14,875
"137",9666,4434,14,363
"138",9667,4414,14,351
"139",9667,4416,14,1089
"140",9667,4419,14,532
"141",9667,4422,14,995
"142",9667,4423,14,382
"143",9667,4425,14,314
"144",9667,4426,14,1363
"145",9667,4427,14,1293
"146",9667,4428,14,1534
"147",9667,4429,14,1063
"148",9667,4430,14,1282
"149",9667,4431,14,1181
"150",9667,4432,14,1030
"151",9667,4433,14,766
"152",9667,4434,14,662
"153",9668,4413,14,784
"154",9668,4414,14,1141
"155",9668,4415,14,512
"156",9668,4416,14,346
"157",9668,4419,14,806
"158",9668,4420,14,1276
"159",9668,4421,14,1102
"160",9668,4422,14,359
"161",9668,4424,14,880
"162",9668,4425,14,1761
"163",9668,4426,14,1753
"164",9668,4427,14,2039
"165",9668,4428,14,1887
"166",9668,4429,14,966
"167",9668,4430,14,1254
"168",9668,4431,14,1380
"169",9668,4432,14,498
"170",9668,4433,14,971
"171",9668,4434,14,850
"176",9669,4412,14,498
"177",9669,4413,14,1532
"178",9669,4414,14,1471
"179",9669,4415,14,1518
"180",9669,4418,14,465
"181",9669,4419,14,969
"182",9669,4420,14,699
"183",9669,4421,14,1685
"184",9669,4422,14,1021
"185",9669,4423,14,1263
"186",9669,4424,14,564
"187",9669,4425,14,1717
"188",9669,4426,14,1879
"189",9669,4427,14,1728
"190",9669,4428,14,1984
"191",9669,4429,14,2622
"192",9669,4430,14,1094
"193",9669,4431,14,993
"194",9669,4432,14,1172
"195",9669,4433,14,570
"196",9669,4434,14,607
"197",9669,4435,14,443
"198",9669,4436,14,390
"205",9670,4413,14,1257
"206",9670,4414,14,1522
"207",9670,4415,14,1499
"208",9670,4416,14,819
"209",9670,4417,14,729
"210",9670,4418,14,1440
"211",9670,4419,14,1551
"212",9670,4420,14,1290
"213",9670,4421,14,1242
"214",9670,4422,14,1358
"215",9670,4423,14,815
"216",9670,4424,14,336
"217",9670,4425,14,1695
"218",9670,4426,14,1913
"219",9670,4427,14,2237
"220",9670,4428,14,1435
"221",9670,4429,14,4002
"222",9670,4430,14,1967
"223",9670,4431,14,2656
"224",9670,4432,14,871
"225",9670,4439,14,312
"229",9671,4413,14,900
"230",9671,4414,14,1469
"231",9671,4415,14,1487
"232",9671,4416,14,1010
"233",9671,4417,14,1372
"234",9671,4418,14,1711
"235",9671,4419,14,1448
"236",9671,4420,14,1557
"237",9671,4421,14,1174
"238",9671,4422,14,595
"239",9671,4423,14,978
"240",9671,4424,14,1847
"241",9671,4425,14,1471
"242",9671,4426,14,1675
"243",9671,4427,14,762
"244",9671,4428,14,609
"245",9671,4429,14,2778
"246",9671,4430,14,1258
"247",9671,4431,14,1179
"248",9671,4439,14,324
"251",9672,4412,14,430
"252",9672,4413,14,1409
"253",9672,4414,14,1544
"254",9672,4415,14,963
"255",9672,4417,14,1525
"256",9672,4418,14,2099
"257",9672,4419,14,3874
"258",9672,4420,14,1389
"259",9672,4421,14,449
"260",9672,4422,14,1656
"261",9672,4423,14,2064
"262",9672,4424,14,2773
"263",9672,4425,14,3684
"264",9672,4426,14,4214
"265",9672,4427,14,442
"266",9672,4431,14,411
"267",9672,4439,14,648
"268",9672,4440,14,444
"269",9672,4441,14,390
"271",9673,4410,14,502
"272",9673,4411,14,1044
"273",9673,4412,14,920
"274",9673,4413,14,942
"275",9673,4414,14,1326
"276",9673,4415,14,1640
"277",9673,4416,14,1157
"278",9673,4417,14,1529
"279",9673,4418,14,1423
"280",9673,4419,14,2473
"281",9673,4420,14,549
"282",9673,4422,14,676
"283",9673,4423,14,1113
"284",9673,4424,14,2018
"285",9673,4425,14,1865
"286",9673,4426,14,3748
"287",9673,4427,14,1175
"288",9673,4430,14,380
"289",9673,4431,14,1255
"290",9673,4432,14,1224
"291",9673,4433,14,448
"292",9673,4439,14,733
"293",9673,4440,14,661
"294",9673,4441,14,420
"295",9674,4405,14,1090
"296",9674,4406,14,1215
"297",9674,4407,14,385
"298",9674,4408,14,469
"299",9674,4409,14,303
"300",9674,4412,14,786
"301",9674,4413,14,1464
"302",9674,4414,14,2081
"303",9674,4415,14,3752
"304",9674,4416,14,1951
"305",9674,4417,14,3591
"306",9674,4418,14,1518
"307",9674,4419,14,1246
