"","long","lat","cluster_id","add.data"
"47",511,174,11,1323
"48",511,175,11,1061
"49",511,176,11,1081
"50",511,177,11,1080
"51",511,178,11,1211
"52",511,179,11,2184
"58",512,173,11,2034
"59",512,174,11,2313
"60",512,175,11,1370
"61",512,176,11,1081
"62",512,177,11,1081
"63",512,178,11,1807
"64",512,179,11,2443
"65",512,180,11,2413
"66",512,181,11,1474
"70",513,167,11,1131
"71",513,170,11,1015
"72",513,171,11,1059
"73",513,172,11,2192
"74",513,173,11,3357
"75",513,174,11,2782
"76",513,175,11,1741
"77",513,176,11,1081
"78",513,177,11,1081
"79",513,178,11,1925
"80",513,179,11,2443
"81",513,180,11,2443
"82",513,181,11,1781
"87",514,167,11,1282
"88",514,168,11,1442
"89",514,169,11,1041
"90",514,170,11,1015
"91",514,171,11,1970
"92",514,172,11,3514
"93",514,173,11,3439
"94",514,174,11,2791
"95",514,175,11,1870
"96",514,176,11,1081
"97",514,177,11,1185
"98",514,178,11,1262
"99",514,179,11,2434
"100",514,180,11,2864
"101",514,181,11,2265
"107",515,168,11,1036
"108",515,169,11,1013
"109",515,170,11,1842
"110",515,171,11,3604
"111",515,172,11,3424
"112",515,173,11,3418
"113",515,174,11,2353
"114",515,175,11,2196
"115",515,176,11,1901
"116",515,177,11,1982
"117",515,178,11,2367
"118",515,179,11,3833
"119",515,180,11,4425
"120",515,181,11,4588
"121",515,182,11,2302
"131",516,170,11,2984
"132",516,171,11,2741
"133",516,173,11,3007
"134",516,174,11,2638
"135",516,175,11,2874
"136",516,176,11,2238
"137",516,177,11,2203
"138",516,178,11,3054
"139",516,179,11,4823
"140",516,180,11,4911
"141",516,181,11,4924
"142",516,182,11,3109
"145",517,166,11,1159
"146",517,167,11,1600
"147",517,168,11,2251
"148",517,169,11,2436
"149",517,170,11,3681
"150",517,173,11,1612
"151",517,174,11,3746
"152",517,175,11,4766
"153",517,176,11,3911
"154",517,177,11,2718
"155",517,178,11,4697
"156",517,179,11,4924
"157",517,180,11,4924
"158",517,181,11,4924
"159",517,182,11,4060
"161",518,165,11,1660
"162",518,166,11,2129
"163",518,167,11,2255
"164",518,168,11,6908
"165",518,169,11,7840
"166",518,170,11,6307
"167",518,173,11,1332
"168",518,174,11,4618
"169",518,175,11,4559
"170",518,176,11,4185
"171",518,177,11,2483
"172",518,178,11,4807
"173",518,179,11,4901
"174",518,180,11,4924
"175",518,181,11,4924
"176",518,182,11,4342
"181",519,165,11,1074
"182",519,166,11,1709
"183",519,167,11,2156
"184",519,168,11,3556
"185",519,169,11,6549
"186",519,170,11,4151
"187",519,173,11,1456
"188",519,174,11,2610
"189",519,175,11,2782
"190",519,176,11,3339
"191",519,177,11,6369
"192",519,178,11,6170
"193",519,179,11,5405
"194",519,180,11,5849
"195",519,181,11,6064
"196",519,182,11,6052
"197",519,183,11,1065
"198",519,184,11,1321
"204",520,165,11,1045
"205",520,167,11,1917
"206",520,168,11,2269
"207",520,173,11,2263
"208",520,174,11,2524
"209",520,175,11,2525
"210",520,176,11,6053
"211",520,177,11,8642
"212",520,178,11,7663
"213",520,179,11,6314
"214",520,180,11,6321
"215",520,181,11,6321
"216",520,182,11,6654
"217",520,183,11,8260
"218",520,184,11,8437
"219",520,185,11,7262
"220",520,186,11,3310
"221",520,191,11,1150
"222",520,192,11,1113
"226",521,167,11,1013
"227",521,168,11,2269
"228",521,169,11,1469
"229",521,170,11,1433
"230",521,171,11,1832
"231",521,172,11,4129
"232",521,173,11,5504
"233",521,174,11,7968
"234",521,175,11,6826
"235",521,176,11,3286
"236",521,177,11,4792
"237",521,178,11,8340
"238",521,179,11,9534
"239",521,180,11,7907
"240",521,181,11,9460
"241",521,182,11,8137
"242",521,183,11,8303
"243",521,184,11,8515
"244",521,185,11,8515
"245",521,186,11,8356
"246",521,187,11,2435
"247",521,189,11,1101
"248",521,190,11,1150
"249",521,191,11,1150
"250",521,192,11,1150
"251",521,193,11,1150
"252",521,194,11,1075
"253",522,167,11,1220
"254",522,168,11,1987
"255",522,169,11,3022
"256",522,170,11,4094
"257",522,171,11,4101
"258",522,172,11,7077
"259",522,173,11,8579
"260",522,174,11,8579
"261",522,175,11,7216
"262",522,176,11,3436
"263",522,177,11,2957
"264",522,178,11,10997
"265",522,179,11,12656
"266",522,180,11,12680
"267",522,181,11,12680
"268",522,182,11,12098
"269",522,183,11,8515
"270",522,184,11,8515
"271",522,185,11,8515
"272",522,186,11,8206
"273",522,187,11,2917
"274",522,188,11,1150
"275",522,189,11,1150
"276",522,190,11,1150
"277",522,191,11,1150
"278",522,192,11,1150
"280",523,168,11,1927
"281",523,169,11,3311
"282",523,170,11,4094
"283",523,171,11,4094
"284",523,172,11,5148
"285",523,173,11,8579
"286",523,174,11,8579
"287",523,175,11,8793
"288",523,176,11,12509
"289",523,177,11,15453
"290",523,178,11,13690
"291",523,179,11,12731
"292",523,180,11,13430
"293",523,181,11,17151
"294",523,182,11,15385
"295",523,183,11,8515
"296",523,184,11,8515
"297",523,185,11,7498
"298",523,186,11,2580
"299",523,187,11,1150
"300",523,188,11,1150
"301",523,189,11,1218
"302",523,190,11,1155
"303",523,191,11,1150
