"","long","lat","cluster_id","add.data"
"3",9662,4418,2,368
"4",9662,4419,2,323
"5",9663,4418,2,315
"6",9663,4419,2,411
"7",9663,4420,2,360
"8",9663,4421,2,426
"9",9663,4422,2,391
"10",9663,4423,2,332
"11",9663,4434,2,363
"12",9663,4435,2,355
"13",9664,4419,2,315
"14",9664,4420,2,358
"15",9664,4421,2,450
"16",9664,4422,2,511
"17",9664,4423,2,432
"18",9664,4424,2,393
"19",9664,4425,2,301
"20",9664,4432,2,341
"21",9664,4433,2,403
"22",9664,4434,2,401
"23",9664,4435,2,360
"24",9665,4421,2,346
"25",9665,4422,2,476
"26",9665,4423,2,495
"27",9665,4424,2,481
"28",9665,4425,2,371
"29",9665,4430,2,334
"30",9665,4431,2,421
"31",9665,4432,2,461
"32",9665,4433,2,513
"33",9665,4434,2,406
"34",9666,4422,2,428
"35",9666,4423,2,483
"36",9666,4424,2,467
"37",9666,4425,2,440
"38",9666,4426,2,413
"39",9666,4427,2,388
"40",9666,4428,2,396
"41",9666,4429,2,385
"42",9666,4430,2,464
"43",9666,4431,2,531
"44",9666,4432,2,501
"45",9666,4433,2,439
"46",9666,4434,2,352
"47",9667,4422,2,435
"48",9667,4423,2,493
"49",9667,4424,2,492
"50",9667,4425,2,562
"51",9667,4426,2,594
"52",9667,4427,2,609
"53",9667,4428,2,598
"54",9667,4429,2,523
"55",9667,4430,2,606
"56",9667,4431,2,702
"57",9667,4432,2,550
"58",9667,4433,2,410
"59",9667,4434,2,320
"60",9668,4421,2,353
"61",9668,4422,2,447
"62",9668,4423,2,449
"63",9668,4424,2,503
"64",9668,4425,2,672
"65",9668,4426,2,747
"66",9668,4427,2,820
"67",9668,4428,2,820
"68",9668,4429,2,709
"69",9668,4430,2,748
"70",9668,4431,2,722
"71",9668,4432,2,566
"72",9668,4433,2,490
"73",9668,4434,2,391
"74",9668,4435,2,324
"75",9669,4420,2,322
"76",9669,4421,2,475
"77",9669,4422,2,661
"78",9669,4423,2,556
"79",9669,4424,2,521
"80",9669,4425,2,639
"81",9669,4426,2,743
"82",9669,4427,2,900
"83",9669,4428,2,945
"84",9669,4429,2,916
"85",9669,4430,2,892
"86",9669,4431,2,791
"87",9669,4432,2,648
"88",9669,4433,2,601
"89",9669,4434,2,482
"90",9669,4435,2,400
"91",9669,4436,2,341
"92",9670,4418,2,377
"93",9670,4419,2,415
"94",9670,4420,2,452
"95",9670,4421,2,621
"96",9670,4422,2,840
"97",9670,4423,2,732
"98",9670,4424,2,686
"99",9670,4425,2,680
"100",9670,4426,2,834
"101",9670,4427,2,1001
"102",9670,4428,2,1113
"103",9670,4429,2,1129
"104",9670,4430,2,1027
"105",9670,4431,2,866
"106",9670,4432,2,659
"107",9670,4433,2,555
"108",9670,4434,2,468
"109",9670,4435,2,393
"110",9670,4436,2,310
"111",9671,4417,2,436
"112",9671,4418,2,586
"113",9671,4419,2,626
"114",9671,4420,2,607
"115",9671,4421,2,789
"116",9671,4422,2,984
"117",9671,4423,2,1004
"118",9671,4424,2,1060
"119",9671,4425,2,987
"120",9671,4426,2,1048
"121",9671,4427,2,1155
"122",9671,4428,2,1144
