"","long","lat","cluster_id","add.data"
"1",9684,4422,1,322
"2",9684,4423,1,318
"3",9685,4420,1,346
"4",9685,4421,1,537
"5",9685,4422,1,767
"6",9685,4423,1,887
"7",9685,4424,1,744
"8",9685,4425,1,412
"9",9686,4419,1,307
"10",9686,4420,1,593
"11",9686,4421,1,1137
"12",9686,4422,1,1945
"13",9686,4423,1,2581
"14",9686,4424,1,2263
"15",9686,4425,1,1171
"16",9686,4426,1,445
"17",9687,4419,1,442
"18",9687,4420,1,985
"19",9687,4421,1,2199
"20",9687,4422,1,4433
"21",9687,4423,1,6995
"22",9687,4424,1,6284
"23",9687,4425,1,2857
"24",9687,4426,1,982
"25",9688,4419,1,539
"26",9688,4420,1,1269
"27",9688,4421,1,3113
"28",9688,4422,1,7335
"29",9688,4423,1,14746
"30",9688,4424,1,13284
"31",9688,4425,1,4915
"32",9688,4426,1,1503
"33",9688,4427,1,410
"34",9689,4419,1,479
"35",9689,4420,1,1027
"36",9689,4421,1,2293
"37",9689,4422,1,4676
"38",9689,4423,1,7495
"39",9689,4424,1,6798
"40",9689,4425,1,3098
"41",9689,4426,1,1071
"42",9689,4427,1,315
"43",9690,4419,1,365
"44",9690,4420,1,646
"45",9690,4421,1,1231
"46",9690,4422,1,2136
"47",9690,4423,1,2893
"48",9690,4424,1,2582
"49",9690,4425,1,1349
"50",9690,4426,1,518
"51",9691,4420,1,405
"52",9691,4421,1,610
"53",9691,4422,1,878
"54",9691,4423,1,1029
"55",9691,4424,1,875
"56",9691,4425,1,483
"57",9692,4420,1,304
"58",9692,4421,1,354
"59",9692,4422,1,394
"60",9692,4423,1,380
