xv,yv,rho
490,148,201
491,148,197
492,148,191
493,148,178
494,148,213
495,148,341
496,148,404
497,148,544
498,148,587
499,148,537
500,148,463
501,148,395
502,148,307
503,148,317
504,148,335
505,148,334
506,148,318
507,148,304
508,148,272
509,148,248
510,148,200
511,148,254
512,148,342
513,148,519
514,148,525
515,148,532
516,148,534
517,148,532
518,148,525
519,148,431
520,148,387
521,148,346
522,148,290
523,148,148
524,148,95
525,148,115
526,148,144
527,148,171
528,148,207
529,148,346
530,148,356
531,148,329
532,148,292
533,148,320
534,148,287
535,148,316
536,148,316
537,148,260
538,148,263
539,148,307
540,148,345
541,148,332
542,148,352
543,148,365
544,148,336
545,148,338
546,148,320
547,148,299
548,148,294
549,148,289
550,148,323
551,148,328
552,148,418
553,148,388
554,148,704
555,148,825
556,148,740
557,148,699
558,148,682
559,148,666
560,148,430
561,148,421
562,148,416
563,148,373
564,148,382
565,148,561
566,148,565
567,148,563
568,148,434
569,148,426
570,148,423
571,148,383
572,148,353
573,148,356
490,149,296
491,149,264
492,149,249
493,149,249
494,149,296
495,149,371
496,149,455
497,149,570
498,149,666
499,149,670
500,149,592
501,149,499
502,149,415
503,149,383
504,149,369
505,149,355
506,149,336
507,149,319
508,149,303
509,149,290
510,149,280
511,149,308
512,149,367
513,149,451
514,149,495
515,149,524
516,149,536
517,149,523
518,149,492
519,149,438
520,149,399
521,149,374
522,149,348
523,149,322
524,149,328
525,149,356
526,149,391
527,149,430
528,149,427
529,149,402
530,149,367
531,149,336
532,149,315
533,149,316
534,149,313
535,149,314
536,149,313
537,149,304
538,149,314
539,149,337
540,149,354
541,149,355
542,149,362
543,149,367
544,149,355
545,149,338
546,149,327
547,149,318
548,149,317
549,149,325
550,149,350
551,149,407
552,149,465
553,149,510
554,149,624
555,149,677
556,149,656
557,149,623
558,149,592
559,149,550
560,149,461
561,149,427
562,149,396
563,149,398
564,149,425
565,149,488
566,149,506
567,149,496
568,149,452
569,149,433
570,149,423
571,149,410
572,149,405
573,149,420
490,150,359
491,150,312
492,150,292
493,150,293
494,150,337
495,150,390
496,150,466
497,150,564
498,150,653
499,150,677
500,150,625
501,150,540
502,150,469
503,150,433
504,150,414
505,150,388
506,150,359
507,150,335
508,150,325
509,150,316
510,150,313
511,150,328
512,150,369
513,150,428
514,150,485
515,150,539
516,150,568
517,150,539
518,150,486
519,150,434
520,150,398
521,150,383
522,150,387
523,150,413
524,150,454
525,150,494
526,150,534
527,150,596
528,150,565
529,150,452
530,150,383
531,150,344
532,150,324
533,150,324
534,150,322
535,150,317
536,150,323
537,150,336
538,150,361
539,150,382
540,150,385
541,150,377
542,150,374
543,150,375
544,150,372
545,150,343
546,150,334
547,150,331
548,150,339
549,150,357
550,150,390
551,150,460
552,150,510
553,150,549
554,150,590
555,150,600
556,150,582
557,150,554
558,150,524
559,150,484
560,150,417
561,150,396
562,150,391
563,150,403
564,150,428
565,150,459
566,150,473
567,150,468
568,150,451
569,150,439
570,150,435
571,150,436
572,150,441
573,150,431
490,151,360
491,151,332
492,151,316
493,151,317
494,151,352
495,151,388
496,151,444
497,151,515
498,151,581
499,151,605
500,151,576
501,151,519
502,151,480
503,151,473
504,151,477
505,151,432
506,151,383
507,151,354
508,151,351
509,151,344
510,151,337
511,151,341
512,151,369
513,151,416
514,151,481
515,151,568
516,151,638
517,151,569
518,151,484
519,151,423
520,151,386
521,151,375
522,151,389
523,151,426
524,151,471
525,151,507
526,151,532
527,151,555
528,151,527
529,151,451
530,151,401
531,151,360
532,151,338
533,151,339
534,151,337
535,151,328
536,151,337
537,151,369
538,151,418
539,151,454
