xv,yv,rho
490,148,220
491,148,216
492,148,208
493,148,192
494,148,207
495,148,329
496,148,381
497,148,502
498,148,519
499,148,467
500,148,420
501,148,372
502,148,296
503,148,306
504,148,322
505,148,322
506,148,309
507,148,298
508,148,295
509,148,268
510,148,216
511,148,267
512,148,335
513,148,508
514,148,508
515,148,509
516,148,509
517,148,509
518,148,508
519,148,420
520,148,379
521,148,376
522,148,285
523,148,137
524,148,74
525,148,76
526,148,78
527,148,80
528,148,118
529,148,286
530,148,321
531,148,310
532,148,282
533,148,315
534,148,312
535,148,312
536,148,309
537,148,249
538,148,250
539,148,292
540,148,332
541,148,322
542,148,345
543,148,360
544,148,366
545,148,369
546,148,350
547,148,328
548,148,322
549,148,315
550,148,318
551,148,319
552,148,399
553,148,348
554,148,630
555,148,675
556,148,668
557,148,665
558,148,663
559,148,647
560,148,414
561,148,410
562,148,410
563,148,406
564,148,418
565,148,615
566,148,620
567,148,618
568,148,476
569,148,468
570,148,465
571,148,421
572,148,388
573,148,391
490,149,325
491,149,290
492,149,272
493,149,267
494,149,292
495,149,358
496,149,434
497,149,535
498,149,609
499,149,625
500,149,581
501,149,497
502,149,406
503,149,360
504,149,342
505,149,330
506,149,319
507,149,308
508,149,299
509,149,285
510,149,274
511,149,302
512,149,355
513,149,431
514,149,463
515,149,478
516,149,482
517,149,477
518,149,460
519,149,418
520,149,387
521,149,372
522,149,348
523,149,328
524,149,334
525,149,342
526,149,326
527,149,298
528,149,283
529,149,307
530,149,314
531,149,310
532,149,303
533,149,309
534,149,309
535,149,305
536,149,298
537,149,283
538,149,287
539,149,307
540,149,327
541,149,335
542,149,350
543,149,363
544,149,368
545,149,368
546,149,358
547,149,348
548,149,346
549,149,353
550,149,372
551,149,406
552,149,453
553,149,483
554,149,573
555,149,603
556,149,601
557,149,591
558,149,575
559,149,539
560,149,455
561,149,428
562,149,422
563,149,434
564,149,467
565,149,538
566,149,556
567,149,544
568,149,494
569,149,473
570,149,462
571,149,448
572,149,443
573,149,462
490,150,394
491,150,344
492,150,321
493,150,315
494,150,334
495,150,378
496,150,446
497,150,538
498,150,624
499,150,662
500,150,627
501,150,538
502,150,445
503,150,386
504,150,357
505,150,341
506,150,328
507,150,316
508,150,306
509,150,297
510,150,296
511,150,314
512,150,351
513,150,397
514,150,429
515,150,450
516,150,457
517,150,450
518,150,431
519,150,403
520,150,381
521,150,374
522,150,387
523,150,423
524,150,468
525,150,484
526,150,458
527,150,413
528,150,364
529,150,332
530,150,318
531,150,312
532,150,308
533,150,309
534,150,307
535,150,303
536,150,299
537,150,297
538,150,306
539,150,320
540,150,331
541,150,340
542,150,352
543,150,366
544,150,374
545,150,371
546,150,365
547,150,360
548,150,364
549,150,382
550,150,414
551,150,462
552,150,507
553,150,538
554,150,564
555,150,563
556,150,547
557,150,530
558,150,511
559,150,483
560,150,441
561,150,423
562,150,425
563,150,442
564,150,471
565,150,506
566,150,519
567,150,512
568,150,491
569,150,477
570,150,472
571,150,474
572,150,481
573,150,473
490,151,394
491,151,364
492,151,346
493,151,339
494,151,350
495,151,377
496,151,427
497,151,495
498,151,563
499,151,596
500,151,571
501,151,503
502,151,434
503,151,390
504,151,368
505,151,351
506,151,336
507,151,323
508,151,314
509,151,306
510,151,304
511,151,317
512,151,342
513,151,374
514,151,403
515,151,425
516,151,439
517,151,426
518,151,405
519,151,382
520,151,364
521,151,361
522,151,382
523,151,428
524,151,476
525,151,490
526,151,462
527,151,413
528,151,365
529,151,333
530,151,319
531,151,312
532,151,308
533,151,308
534,151,306
535,151,301
536,151,300
537,151,305
538,151,317
539,151,328
540,151,334
541,151,340
542,151,350
543,151,364
544,151,374
545,151,372
546,151,368
547,151,366
548,151,379
549,151,404
550,151,446
551,151,498
552,151,543
553,151,564
554,151,563
555,151,540
556,151,509
557,151,484
558,151,464
559,151,440
560,151,421
561,151,413
562,151,418
563,151,436
564,151,462
565,151,488
566,151,502
567,151,504
568,151,496
569,151,490
570,151,493
571,151,513
572,151,547
573,151,580
490,152,394
491,152,367
492,152,349
493,152,345
494,152,348
495,152,364
496,152,395
497,152,438
498,152,480
499,152,500
500,152,485
501,152,445
502,152,407
503,152,385
504,152,382
505,152,360
506,152,343
507,152,331
508,152,322
509,152,313
510,152,310
511,152,317
512,152,336
513,152,359
514,152,382
515,152,403
516,152,417
517,152,404
518,152,384
519,152,361
520,152,343
521,152,337
522,152,349
523,152,380
524,152,412
525,152,420
526,152,401
527,152,373
528,152,352
529,152,335
530,152,319
531,152,309
532,152,305
533,152,306
534,152,304
535,152,301
536,152,300
537,152,308
538,152,322
539,152,337
540,152,333
541,152,333
542,152,343
543,152,359
544,152,371
545,152,374
546,152,368
547,152,368
548,152,384
549,152,414
550,152,461
551,152,517
552,152,561
553,152,576
554,152,561
555,152,524
556,152,485
557,152,456
558,152,431
559,152,416
560,152,405
561,152,401
562,152,408
563,152,424
564,152,448
565,152,475
566,152,498
567,152,512
568,152,515
569,152,515
570,152,527
571,152,568
572,152,634
573,152,666
490,153,398
491,153,359
492,153,339
493,153,331
494,153,334
495,153,345
496,153,365
497,153,391
498,153,415
499,153,425
500,153,418
