xv,yv,rho
490,148,139
491,148,138
492,148,136
493,148,132
494,148,238
495,148,389
496,148,499
497,148,715
498,148,862
499,148,818
500,148,640
501,148,490
502,148,357
503,148,365
504,148,387
505,148,381
506,148,354
507,148,330
508,148,200
509,148,184
510,148,150
511,148,189
512,148,372
513,148,565
514,148,596
515,148,626
516,148,639
517,148,626
518,148,596
519,148,480
520,148,416
521,148,251
522,148,311
523,148,193
524,148,185
525,148,278
526,148,411
527,148,532
528,148,563
529,148,590
530,148,503
531,148,410
532,148,334
533,148,341
534,148,206
535,148,240
536,148,347
537,148,306
538,148,320
539,148,367
540,148,400
541,148,376
542,148,382
543,148,274
544,148,240
545,148,237
546,148,222
547,148,207
548,148,205
549,148,206
550,148,244
551,148,368
552,148,498
553,148,556
554,148,1004
555,148,1398
556,148,1036
557,148,845
558,148,765
559,148,749
560,148,501
561,148,466
562,148,442
563,148,267
564,148,268
565,148,388
566,148,389
567,148,387
568,148,298
569,148,292
570,148,291
571,148,263
572,148,242
573,148,244
490,149,205
491,149,186
492,149,184
493,149,209
494,149,303
495,149,419
496,149,548
497,149,712
498,149,849
499,149,841
500,149,707
501,149,579
502,149,496
503,149,488
504,149,488
505,149,463
506,149,420
507,149,376
508,149,324
509,149,305
510,149,297
511,149,329
512,149,427
513,149,549
514,149,641
515,149,718
516,149,752
517,149,717
518,149,637
519,149,533
520,149,450
521,149,376
522,149,362
523,149,346
524,149,389
525,149,505
526,149,676
527,149,839
528,149,859
529,149,748
530,149,599
531,149,476
532,149,398
533,149,366
534,149,331
535,149,342
536,149,383
537,149,408
538,149,447
539,149,481
540,149,483
541,149,453
542,149,417
543,149,357
544,149,290
545,149,255
546,149,236
547,149,229
548,149,235
549,149,256
550,149,307
551,149,421
552,149,527
553,149,638
554,149,837
555,149,972
556,149,875
557,149,759
558,149,670
559,149,594
560,149,475
561,149,412
562,149,346
563,149,296
564,149,298
565,149,337
566,149,349
567,149,344
568,149,315
569,149,303
570,149,297
571,149,287
572,149,281
573,149,289
490,150,250
491,150,222
492,150,219
493,150,247
494,150,332
495,150,432
496,150,545
497,150,674
498,150,777
499,150,785
500,150,704
501,150,622
502,150,594
503,150,613
504,150,622
505,150,575
506,150,503
507,150,447
508,150,419
509,150,404
510,150,395
511,150,411
512,150,476
513,150,584
514,150,715
515,150,849
516,150,917
517,150,848
518,150,711
519,150,579
520,150,484
521,150,430
522,150,419
523,150,439
524,150,508
525,150,643
526,150,843
527,150,1059
528,150,1074
529,150,883
530,150,686
531,150,539
532,150,454
533,150,424
534,150,410
535,150,414
536,150,453
537,150,519
538,150,595
539,150,639
540,150,615
541,150,547
542,150,475
543,150,410
544,150,347
545,150,277
546,150,251
547,150,250
548,150,268
549,150,307
550,150,364
551,150,471
552,150,555
553,150,634
554,150,721
555,150,765
556,150,724
557,150,650
558,150,570
559,150,484
560,150,381
561,150,333
562,150,304
563,150,291
564,150,298
565,150,316
566,150,326
567,150,326
568,150,317
569,150,311
570,150,310
571,150,311
572,150,310
573,150,296
490,151,253
491,151,243
492,151,247
493,151,274
494,151,328
495,151,425
496,151,516
497,151,609
498,151,680
499,151,695
500,151,659
501,151,631
502,151,661
503,151,736
504,151,783
505,151,704
506,151,597
507,151,536
508,151,531
509,151,520
510,151,497
511,151,491
512,151,537
513,151,636
514,151,789
515,151,979
516,151,1099
517,151,974
518,151,775
519,151,611
520,151,509
521,151,468
522,151,470
523,151,495
524,151,558
525,151,677
526,151,852
527,151,1036
528,151,1082
529,151,953
530,151,781
531,151,627
532,151,541
533,151,523
534,151,513
535,151,505
536,151,544
537,151,646
538,151,779
539,151,854
540,151,788
541,151,655
542,151,535
543,151,447
544,151,374
545,151,293
546,151,266
547,151,276
548,151,317
549,151,397
550,151,468
551,151,543
552,151,601
553,151,636
554,151,660
555,151,656
556,151,617
557,151,553
558,151,474
559,151,378
560,151,321
561,151,294
562,151,282
563,151,282
564,151,292
565,151,305
566,151,315
567,151,320
568,151,320
569,151,323
570,151,330
571,151,343
572,151,356
573,151,362
490,152,259
491,152,269
492,152,286
493,152,334
494,152,377
495,152,430
496,152,494
497,152,564
498,152,619
499,152,634
500,152,617
501,152,620
502,152,684
503,152,803
504,152,915
505,152,790
506,152,672
507,152,652
508,152,687
509,152,683
510,152,635
511,152,605
512,152,644
513,152,706
514,152,823
515,152,993
516,152,1106
517,152,977
518,152,777
519,152,616
520,152,530
521,152,518
522,152,537
523,152,559
524,152,593
525,152,674
526,152,815
527,152,1017
528,152,1170
529,152,1127
530,152,924
531,152,744
532,152,678
533,152,688
534,152,682
535,152,649
536,152,654
537,152,766
538,152,949
539,152,1074
540,152,942
541,152,738
542,152,574
543,152,465
544,152,386
545,152,302
546,152,283
547,152,313
548,152,392
549,152,472
550,152,555
551,152,634
552,152,684
553,152,689
554,152,660
555,152,610
556,152,551
557,152,474
558,152,377
559,152,319
560,152,287
561,152,273
562,152,270
563,152,275
564,152,285
565,152,299
566,152,311
567,152,320
568,152,328
569,152,338
570,152,357
571,152,386
572,152,417
573,152,416
490,153,404
491,153,326
492,153,349
493,153,384
494,153,420
495,153,457
496,153,508
497,153,579
498,153,641
499,153,653
500,153,620
501,153,599
502,153,643
503,153,730
504,153,791
505,153,737
506,153,691
507,153,763
508,153,875
509,153,890
510,153,812
511,153,774
512,153,820
513,153,847
514,153,853
515,153,922
516,153,967
517,153,883
518,153,736
519,153,615
520,153,576
521,153,608
522,153,658
523,153,681
524,153,688
525,153,731
526,153,837
527,153,1044
528,153,1275
529,153,1263
530,153,1023
531,153,850
532,153,860
533,153,939
534,153,943
535,153,862
536,153,798
537,153,839
538,153,977
539,153,1080
540,153,939
541,153,731
542,153,566
543,153,459
544,153,383
545,153,307
546,153,303
547,153,370
548,153,445
549,153,536
550,153,644
551,153,753
552,153,813
553,153,787
554,153,708
555,153,617
556,153,525
557,153,410
558,153,333
559,153,291
560,153,270
561,153,261
562,153,261
563,153,268
564,153,280
565,153,294
566,153,310
567,153,323
568,153,336
569,153,353
570,153,385
571,153,441
572,153,517
573,153,555
490,154,432
491,154,368
492,154,387
493,154,432
