xv,yv,rho
490,148,152
491,148,151
492,148,148
493,148,142
494,148,232
495,148,378
496,148,477
497,148,676
498,148,801
499,148,756
500,148,600
501,148,468
502,148,346
503,148,354
504,148,375
505,148,370
506,148,346
507,148,324
508,148,216
509,148,198
510,148,161
511,148,203
512,148,365
513,148,555
514,148,580
515,148,604
516,148,615
517,148,604
518,148,580
519,148,469
520,148,409
521,148,272
522,148,306
523,148,183
524,148,165
525,148,242
526,148,353
527,148,454
528,148,486
529,148,537
530,148,470
531,148,392
532,148,325
533,148,336
534,148,224
535,148,259
536,148,340
537,148,295
538,148,307
539,148,354
540,148,388
541,148,366
542,148,375
543,148,296
544,148,261
545,148,259
546,148,244
547,148,227
548,148,224
549,148,224
550,148,263
551,148,359
552,148,479
553,148,517
554,148,936
555,148,1273
556,148,969
557,148,812
558,148,746
559,148,730
560,148,485
561,148,455
562,148,436
563,148,290
564,148,293
565,148,425
566,148,427
567,148,425
568,148,327
569,148,321
570,148,319
571,148,289
572,148,266
573,148,268
490,149,225
491,149,202
492,149,197
493,149,217
494,149,301
495,149,409
496,149,528
497,149,683
498,149,814
499,149,807
500,149,679
501,149,556
502,149,473
503,149,463
504,149,461
505,149,438
506,149,399
507,149,361
508,149,318
509,149,301
510,149,292
511,149,323
512,149,411
513,149,524
514,149,607
515,149,676
516,149,706
517,149,675
518,149,604
519,149,510
520,149,437
521,149,374
522,149,357
523,149,336
524,149,369
525,149,468
526,149,618
527,149,767
528,149,783
529,149,680
530,149,547
531,149,441
532,149,375
533,149,351
534,149,326
535,149,335
536,149,366
537,149,383
538,149,416
539,149,448
540,149,454
541,149,430
542,149,405
543,149,362
544,149,302
545,149,272
546,149,255
547,149,247
548,149,251
549,149,269
550,149,315
551,149,416
552,149,511
553,149,607
554,149,788
555,149,906
556,149,826
557,149,728
558,149,652
559,149,584
560,149,471
561,149,414
562,149,355
563,149,317
564,149,325
565,149,369
566,149,383
567,149,377
568,149,345
569,149,331
570,149,324
571,149,314
572,149,308
573,149,317
490,150,274
491,150,240
492,150,233
493,150,255
494,150,332
495,150,423
496,150,528
497,150,650
498,150,751
499,150,760
500,150,681
501,150,597
502,150,563
503,150,574
504,150,580
505,150,535
506,150,468
507,150,417
508,150,394
509,150,382
510,150,373
511,150,387
512,150,446
513,150,544
