xv,yv,rho
490,148,99
491,148,99
492,148,98
493,148,97
494,148,232
495,148,381
496,148,496
497,148,719
498,148,883
499,148,842
500,148,650
501,148,488
502,148,351
503,148,358
504,148,379
505,148,373
506,148,345
507,148,318
508,148,146
509,148,135
510,148,110
511,148,138
512,148,360
513,148,547
514,148,582
515,148,616
516,148,631
517,148,616
518,148,582
519,148,466
520,148,401
521,148,183
522,148,292
523,148,194
524,148,198
525,148,303
526,148,453
527,148,587
528,148,615
529,148,617
530,148,512
531,148,408
532,148,327
533,148,308
534,148,150
535,148,175
536,148,336
537,148,301
538,148,317
539,148,363
540,148,393
541,148,367
542,148,370
543,148,199
544,148,174
545,148,171
546,148,160
547,148,148
548,148,147
549,148,149
550,148,178
551,148,359
552,148,492
553,148,569
554,148,1024
555,148,1458
556,148,1053
557,148,838
558,148,745
559,148,731
560,148,493
561,148,453
562,148,425
563,148,194
564,148,193
565,148,278
566,148,278
567,148,277
568,148,213
569,148,209
570,148,207
571,148,188
572,148,173
573,148,174
490,149,147
491,149,134
492,149,136
493,149,158
494,149,290
495,149,409
496,149,542
497,149,712
498,149,862
499,149,855
500,149,708
501,149,575
502,149,491
503,149,488
504,149,490
505,149,465
506,149,419
507,149,371
508,149,314
509,149,295
510,149,287
511,149,320
512,149,421
513,149,545
514,149,643
515,149,725
516,149,760
517,149,723
518,149,638
519,149,528
520,149,440
521,149,360
522,149,351
523,149,342
524,149,393
525,149,522
526,149,709
527,149,889
528,149,911
529,149,785
530,149,621
531,149,487
532,149,400
533,149,361
534,149,321
535,149,333
536,149,381
537,149,413
538,149,455
539,149,488
540,149,488
541,149,452
542,149,408
543,149,337
544,149,219
545,149,188
546,149,172
547,149,167
548,149,172
549,149,191
550,149,234
551,149,405
552,149,518
553,149,639
554,149,848
555,149,992
556,149,883
557,149,752
558,149,653
559,149,574
560,149,456
561,149,390
562,149,264
563,149,217
564,149,215
565,149,242
566,149,250
567,149,246
568,149,225
569,149,217
570,149,213
571,149,206
572,149,201
573,149,206
490,150,179
491,150,161
492,150,163
493,150,188
494,150,316
495,150,420
496,150,537
497,150,668
498,150,776
499,150,782
500,150,699
501,150,617
502,150,595
503,150,621
504,150,634
505,150,587
506,150,513
507,150,452
508,150,422
509,150,406
510,150,397
511,150,412
512,150,481
513,150,593
514,150,731
515,150,872
516,150,943
517,150,870
518,150,725
519,150,584
520,150,482
521,150,423
522,150,411
523,150,434
524,150,510
525,150,656
526,150,874
527,150,1121
528,150,1141
529,150,927
530,150,719
531,150,560
532,150,466
533,150,431
534,150,415
535,150,419
536,150,464
537,150,535
538,150,616
539,150,661
540,150,633
541,150,557
542,150,474
543,150,397
544,150,326
545,150,208
546,150,186
547,150,185
548,150,201
549,150,234
550,150,283
551,150,453
552,150,542
553,150,627
554,150,719
555,150,766
556,150,721
557,150,639
558,150,552
559,150,462
560,150,294
561,150,253
562,150,226
563,150,212
564,150,215
565,150,227
566,150,233
567,150,233
568,150,227
569,150,224
570,150,223
571,150,223
572,150,222
573,150,211
490,151,182
491,151,179
492,151,185
493,151,210
494,151,258
495,151,413
496,151,507
497,151,602
498,151,674
499,151,688
500,151,653
501,151,629
502,151,669
503,151,754
504,151,808
505,151,728
506,151,617
507,151,551
508,151,547
509,151,537
510,151,513
511,151,506
512,151,553
513,151,657
514,151,818
515,151,1019
516,151,1154
517,151,1012
518,151,799
519,151,625
520,151,516
521,151,471
522,151,471
523,151,496
524,151,565
525,151,695
526,151,885
527,151,1084
528,151,1134
529,151,998
530,151,824
531,151,662
532,151,567
533,151,545
534,151,534
535,151,525
536,151,569
537,151,677
538,151,815
539,151,891
540,151,819
541,151,675
542,151,542
543,151,440
544,151,357
545,151,223
546,151,200
547,151,208
548,151,244
549,151,378
550,151,452
551,151,529
552,151,588
553,151,625
554,151,651
555,151,648
556,151,606
557,151,537
558,151,453
559,151,291
560,151,243
561,151,218
562,151,207
563,151,204
564,151,210
565,151,218
566,151,225
567,151,229
568,151,230
569,151,232
570,151,238
571,151,247
572,151,256
573,151,259
490,152,187
491,152,202
492,152,219
493,152,318
494,152,365
495,152,422
496,152,489
497,152,561
498,152,616
499,152,631
500,152,616
501,152,625
502,152,697
503,152,828
504,152,969
505,152,821
506,152,698
507,152,679
508,152,717
509,152,715
510,152,666
511,152,634
512,152,676
513,152,738
514,152,863
515,152,1042
516,152,1168
517,152,1022
518,152,808
519,152,638
520,152,546
521,152,534
522,152,554
523,152,578
524,152,614
525,152,702
526,152,853
527,152,1067
528,152,1232
529,152,1192
530,152,980
531,152,791
532,152,719
533,152,728
534,152,722
535,152,689
536,152,694
537,152,810
538,152,1001
539,152,1140
540,152,987
541,152,765
542,152,586
543,152,462
544,152,371
545,152,232
546,152,215
547,152,241
548,152,374
549,152,458
550,152,546
551,152,628
552,152,679
553,152,682
554,152,652
555,152,598
556,152,536
557,152,455
558,152,292
559,152,242
560,152,214
561,152,200
562,152,196
563,152,198
564,152,205
565,152,214
566,152,222
567,152,229
568,152,235
569,152,243
570,152,257
571,152,278
572,152,299
573,152,297
490,153,377
491,153,254
492,153,335
493,153,375
494,153,415
495,153,456
496,153,511
497,153,586
498,153,650
499,153,662
500,153,629
501,153,608
502,153,658
503,153,753
504,153,820
505,153,767
506,153,717
507,153,799
508,153,922
509,153,940
510,153,857
511,153,818
512,153,867
513,153,894
514,153,898
515,153,972
516,153,1017
517,153,928
518,153,773
519,153,645
520,153,604
521,153,641
522,153,696
523,153,723
524,153,731
525,153,778
526,153,890
527,153,1107
528,153,1363
529,153,1352
530,153,1088
531,153,908
532,153,919
533,153,999
534,153,1003
535,153,921
536,153,850
537,153,894
538,153,1037
539,153,1151
540,153,986
541,153,760
542,153,579
543,153,457
544,153,370
545,153,237
546,153,233
547,153,353
548,153,434
549,153,532
550,153,647
551,153,759
552,153,821
553,153,791
554,153,706
555,153,608
556,153,510
557,153,321
558,153,255
559,153,217
560,153,198
561,153,190
562,153,189
563,153,193
564,153,200
565,153,210
566,153,221
567,153,230
568,153,240
569,153,254
570,153,278
571,153,318
572,153,371
573,153,397
490,154,416
491,154,357
492,154,380
493,154,431
494,154,483
495,154,518
496,154,558
497,154,645
498,154,739
499,154,748
500,154,672
501,154,603
502,154,595
503,154,634
504,154,665
505,154,663
506,154,705
507,154,858
508,154,1073
509,154,1127
510,154,1040
511,154,1017
512,154,1113
513,154,1119
514,154,1028
515,154,994
516,154,1004
517,154,929
518,154,799
519,154,696
520,154,704
521,154,802
522,154,920
523,154,959
524,154,948
525,154,949
526,154,948
527,154,1065
528,154,1222
529,154,1221
530,154,1069
531,154,989
532,154,1138
533,154,1343
534,154,1370
535,154,1222
536,154,1105
537,154,971
538,154,942
539,154,931
540,154,820
541,154,660
542,154,523
543,154,425
544,154,354
545,154,238
546,154,252
547,154,392
548,154,483
549,154,602
550,154,755
551,154,921
552,154,1017
553,154,934
554,154,781
555,154,637
556,154,518
557,154,409
558,154,248
559,154,208
560,154,190
561,154,184
562,154,184
563,154,188
564,154,196
565,154,207
566,154,219
567,154,231
568,154,243
569,154,260
570,154,291
571,154,353
572,154,477
573,154,751
490,155,260
491,155,327
492,155,402
493,155,492
494,155,575
495,155,608
496,155,612
497,155,690
498,155,816
499,155,828
500,155,714
501,155,614
502,155,555
503,155,548
504,155,555
505,155,570
506,155,648
507,155,797
508,155,982
509,155,1102
510,155,1228
511,155,1174
512,155,1295
513,155,1297
514,155,1159
515,155,1198
516,155,1257
517,155,1157
518,155,979
519,155,840
520,155,837
521,155,983
522,155,1190
523,155,1248
524,155,1239
525,155,1210
526,155,1096
527,155,1060
528,155,1110
529,155,1112
530,155,1058
531,155,1089
532,155,1316
533,155,1641
534,155,1698
535,155,1554
536,155,1415
537,155,1135
538,155,883
539,155,751
540,155,643
541,155,537
542,155,446
543,155,378
544,155,326
545,155,238
546,155,349
547,155,430
548,155,535
549,155,679
550,155,856
551,155,1064
552,155,1230
553,155,1045
554,155,834
555,155,653
556,155,522
557,155,413
558,155,246
559,155,205
560,155,187
561,155,180
562,155,180
563,155,184
564,155,192
565,155,203
566,155,215
567,155,227
568,155,239
569,155,254
570,155,281
571,155,334
572,155,441
573,155,685
490,156,208
491,156,300
492,156,410
493,156,542
494,156,672
495,156,701
496,156,651
497,156,670
498,156,756
499,156,789
500,156,736
501,156,663
502,156,582
503,156,529
504,156,509
505,156,520
506,156,577
507,156,687
508,156,838
509,156,1035
510,156,1190
511,156,1131
512,156,1164
513,156,1182
514,156,1173
515,156,1394
516,156,1591
517,156,1442
518,156,1218
519,156,1052
520,156,980
521,156,1116
522,156,1323
523,156,1389
524,156,1481
525,156,1461
526,156,1297
527,156,1282
528,156,1269
529,156,1280
530,156,1265
531,156,1243
532,156,1427
533,156,1676
534,156,1746
535,156,1787
536,156,1638
537,156,1224
538,156,880
539,156,646
540,156,517
541,156,435
542,156,375
543,156,326
544,156,231
545,156,236
546,156,368
547,156,458
548,156,581
549,156,757
550,156,975
551,156,1151
552,156,1148
553,156,1051
554,156,847
555,156,663
556,156,524
557,156,412
558,156,244
559,156,202
560,156,183
561,156,176
562,156,175
563,156,179
564,156,186
565,156,197
566,156,209
567,156,219
568,156,229
569,156,239
570,156,252
571,156,269
572,156,274
573,156,180
490,157,138
491,157,265
492,157,393
493,157,534
494,157,667
495,157,692
496,157,630
497,157,615
498,157,688
499,157,798
500,157,851
501,157,768
502,157,654
503,157,579
504,157,547
505,157,528
506,157,537
507,157,598
508,157,712
509,157,848
510,157,937
511,157,929
512,157,945
513,157,999
514,157,1132
515,157,1413
516,157,1673
517,157,1626
518,157,1531
519,157,1335
520,157,1193
521,157,1292
522,157,1446
523,157,1433
524,157,1506
525,157,1509
526,157,1553
527,157,1678
528,157,1646
529,157,1698
530,157,1689
531,157,1605
532,157,1718
533,157,1969
534,157,1962
535,157,1710
536,157,1477
537,157,1124
538,157,807
539,157,583
540,157,444
541,157,370
542,157,323
543,157,233
544,157,227
545,157,251
546,157,392
547,157,483
548,157,610
549,157,798
550,157,1051
551,157,1309
552,157,1146
553,157,1042
554,157,841
555,157,656
556,157,516
557,157,405
558,157,240
559,157,198
560,157,179
561,157,172
562,157,170
563,157,173
564,157,180
565,157,189
566,157,199
567,157,208
568,157,215
569,157,220
570,157,224
571,157,224
572,157,209
573,157,158
490,158,103
491,158,234
492,158,356
493,158,471
494,158,561
495,158,584
496,158,560
497,158,564
498,158,671
499,158,833
500,158,996
501,158,855
502,158,737
503,158,693
504,158,660
505,158,607
506,158,563
507,158,564
508,158,615
509,158,682
510,158,730
511,158,750
512,158,811
513,158,909
514,158,1038
515,158,1275
516,158,1539
517,158,1867
518,158,1884
519,158,1647
520,158,1485
521,158,1547
522,158,1683
523,158,1671
524,158,1754
525,158,1686
526,158,1830
527,158,2153
528,158,2068
529,158,2212
530,158,2217
531,158,2030
532,158,2073
533,158,2233
534,158,2117
535,158,1659
536,158,1257
537,158,946
538,158,694
539,158,517
540,158,408
541,158,343
542,158,245
543,158,319
544,158,344
545,158,387
546,158,452
547,158,524
548,158,629
549,158,776
550,158,966
551,158,1118
552,158,1093
553,158,1017
554,158,832
555,158,649
556,158,508
557,158,397
558,158,235
559,158,193
560,158,175
561,158,167
562,158,165
563,158,167
564,158,172
565,158,179
566,158,187
567,158,194
568,158,199
569,158,202
570,158,201
571,158,197
572,158,185
573,158,164
490,159,59
491,159,211
492,159,319
493,159,405
494,159,464
495,159,485
496,159,486
497,159,518
498,159,614
499,159,746
500,159,844
501,159,820
502,159,810
503,159,858
504,159,841
505,159,746
506,159,657
507,159,614
508,159,597
509,159,608
510,159,633
511,159,709
512,159,831
513,159,988
514,159,1103
515,159,1214
516,159,1508
517,159,1874
518,159,1986
519,159,1914
520,159,2034
521,159,2011
522,159,2204
523,159,2252
524,159,2306
525,159,2131
526,159,1993
527,159,2130
528,159,2473
529,159,2527
530,159,2590
531,159,2495
532,159,2596
533,159,2279
534,159,1976
535,159,1535
536,159,1123
537,159,807
538,159,606
539,159,478
540,159,404
541,159,364
542,159,354
543,159,381
544,159,428
545,159,486
546,159,561
547,159,639
548,159,708
549,159,771
550,159,877
551,159,1003
552,159,1125
553,159,1069
554,159,846
555,159,646
556,159,499
557,159,388
558,159,229
559,159,188
560,159,170
561,159,162
562,159,160
563,159,161
564,159,165
565,159,171
566,159,176
567,159,182
568,159,185
569,159,187
570,159,186
571,159,181
572,159,173
573,159,161
490,160,98
491,160,169
492,160,296
493,160,363
494,160,404
495,160,421
496,160,431
497,160,467
498,160,537
499,160,626
500,160,701
501,160,754
502,160,882
503,160,1040
504,160,1049
505,160,916
506,160,830
507,160,758
508,160,703
509,160,663
510,160,674
511,160,758
512,160,932
513,160,1180
514,160,1271
515,160,1231
516,160,1361
517,160,1629
518,160,1861
519,160,2249
520,160,2605
521,160,2518
522,160,2548
523,160,2589
524,160,2939
525,160,2579
526,160,2329
527,160,2196
528,160,2295
529,160,2457
530,160,2767
531,160,2909
532,160,2904
533,160,2488
534,160,1931
535,160,1457
536,160,1061
537,160,769
538,160,592
539,160,503
540,160,466
541,160,441
542,160,434
543,160,474
544,160,550
545,160,646
546,160,745
547,160,850
548,160,910
549,160,905
550,160,904
551,160,1019
552,160,1113
553,160,1014
554,160,816
555,160,627
556,160,486
557,160,378
558,160,224
559,160,184
560,160,166
561,160,159
562,160,158
563,160,159
564,160,162
565,160,165
566,160,169
567,160,172
568,160,175
569,160,176
570,160,176
571,160,173
572,160,166
573,160,163
490,161,171
491,161,191
492,161,234
493,161,351
494,161,383
495,161,396
496,161,406
497,161,432
498,161,478
499,161,538
500,161,608
501,161,715
502,161,881
503,161,1071
504,161,1120
505,161,1091
506,161,1066
507,161,985
508,161,909
509,161,823
510,161,794
511,161,854
512,161,1011
513,161,1250
514,161,1338
515,161,1260
516,161,1300
517,161,1523
518,161,1813
519,161,2309
520,161,2784
521,161,2892
522,161,2939
523,161,2789
524,161,2897
525,161,3102
526,161,2782
527,161,2510
528,161,2351
529,161,2522
530,161,2932
531,161,3447
532,161,3245
533,161,2793
534,161,2169
535,161,1631
536,161,1169
537,161,843
538,161,705
539,161,651
540,161,620
541,161,585
542,161,564
543,161,612
544,161,728
545,161,882
546,161,1018
547,161,1166
548,161,1236
549,161,1141
550,161,1008
551,161,1095
552,161,1260
553,161,1051
554,161,819
555,161,625
556,161,485
557,161,379
558,161,229
559,161,188
560,161,169
561,161,164
562,161,164
563,161,165
564,161,167
565,161,169
566,161,170
567,161,170
568,161,171
569,161,173
570,161,174
571,161,172
572,161,160
573,161,128
490,162,190
491,162,223
492,162,336
493,162,381
494,162,405
495,162,416
496,162,423
497,162,437
498,162,465
499,162,504
500,162,567
501,162,671
502,162,814
503,162,966
504,162,1084
505,162,1246
506,162,1307
507,162,1299
508,162,1182
509,162,1056
510,162,1031
511,162,1013
512,162,1089
513,162,1257
514,162,1492
515,162,1517
516,162,1441
517,162,1657
518,162,1889
519,162,2181
520,162,2770
521,162,3368
522,162,3126
523,162,2974
524,162,3198
525,162,3373
526,162,3159
527,162,3125
528,162,2917
529,162,2813
530,162,3000
531,162,3359
532,162,3809
533,162,3322
534,162,2588
535,162,1895
536,162,1373
537,162,1071
538,162,956
539,162,927
540,162,891
541,162,823
542,162,769
543,162,811
544,162,968
545,162,1200
546,162,1423
547,162,1538
548,162,1631
549,162,1386
550,162,1128
551,162,1062
552,162,1111
553,162,1015
554,162,833
555,162,652
556,162,517
557,162,411
558,162,328
559,162,213
560,162,192
561,162,187
562,162,189
563,162,192
564,162,193
565,162,192
566,162,187
567,162,179
568,162,176
569,162,179
570,162,187
571,162,192
572,162,180
573,162,122
490,163,195
491,163,333
492,163,393
493,163,439
494,163,467
495,163,476
496,163,481
497,163,489
498,163,508
499,163,535
500,163,577
501,163,657
502,163,776
503,163,923
504,163,1088
505,163,1262
506,163,1398
507,163,1612
508,163,1410
509,163,1337
510,163,1365
511,163,1310
512,163,1330
513,163,1530
514,163,1852
515,163,1882
516,163,1678
517,163,1901
518,163,2092
519,163,2266
520,163,2669
521,163,3192
522,163,3245
523,163,3225
524,163,3738
525,163,3718
526,163,3728
527,163,3886
528,163,3594
529,163,3318
530,163,3386
531,163,3528
532,163,3789
533,163,3580
534,163,2868
535,163,2151
536,163,1639
537,163,1436
538,163,1367
539,163,1362
540,163,1304
541,163,1170
542,163,1058
543,163,1107
544,163,1271
545,163,1551
546,163,1842
547,163,1866
548,163,1735
549,163,1428
550,163,1138
551,163,1013
552,163,1082
553,163,1096
554,163,957
555,163,755
556,163,580
557,163,455
558,163,374
559,163,317
560,163,298
561,163,303
562,163,310
563,163,317
564,163,318
565,163,310
566,163,290
567,163,207
568,163,194
569,163,198
570,163,220
571,163,249
572,163,259
573,163,171
490,164,375
491,164,396
492,164,455
493,164,520
494,164,568
495,164,578
496,164,579
497,164,591
498,164,612
499,164,628
500,164,653
501,164,719
502,164,843
503,164,1002
504,164,1207
505,164,1388
506,164,1385
507,164,1466
508,164,1441
509,164,1568
510,164,1732
511,164,1642
512,164,1666
513,164,1764
514,164,2026
515,164,2141
516,164,1984
517,164,2033
518,164,2288
519,164,2445
520,164,2885
521,164,3332
522,164,3413
523,164,3248
524,164,3686
525,164,3887
526,164,3889
527,164,4084
528,164,3970
529,164,3749
530,164,3996
531,164,4133
532,164,4293
533,164,4112
534,164,3306
535,164,2541
536,164,2045
537,164,1968
538,164,1993
539,164,1961
540,164,1859
541,164,1614
542,164,1426
543,164,1487
544,164,1717
545,164,1923
546,164,2026
547,164,1911
548,164,1543
549,164,1283
550,164,1084
551,164,1054
552,164,1197
553,164,1309
554,164,1118
555,164,856
556,164,642
557,164,500
558,164,419
559,164,388
560,164,376
561,164,374
562,164,389
563,164,405
564,164,404
565,164,385
566,164,355
567,164,320
568,164,231
569,164,234
570,164,279
571,164,366
572,164,480
573,164,779
490,165,325
491,165,414
492,165,510
493,165,617
494,165,706
495,165,722
496,165,701
497,165,735
498,165,770
499,165,772
500,165,786
501,165,833
502,165,966
503,165,1146
504,165,1268
505,165,1404
506,165,1374
507,165,1390
508,165,1457
509,165,1621
510,165,1807
511,165,1877
512,165,1949
513,165,2140
514,165,2510
515,165,2723
516,165,2420
517,165,2339
518,165,2506
519,165,2925
520,165,3343
521,165,3812
522,165,3865
523,165,3487
524,165,3608
525,165,4092
526,165,3925
527,165,4279
528,165,4618
529,165,4324
530,165,4329
531,165,4513
532,165,4643
533,165,4475
534,165,3737
535,165,2999
536,165,2595
537,165,2631
538,165,2744
539,165,2629
540,165,2472
541,165,2088
542,165,1857
543,165,1930
544,165,2212
545,165,2428
546,165,2170
547,165,1788
548,165,1449
549,165,1189
550,165,1072
551,165,1102
552,165,1230
553,165,1329
554,165,1141
555,165,888
556,165,681
557,165,546
558,165,488
559,165,474
560,165,468
561,165,464
562,165,492
563,165,522
564,165,519
565,165,479
566,165,427
567,165,383
568,165,344
569,165,281
570,165,359
571,165,663
572,165,958
573,165,1461
490,166,332
491,166,431
492,166,551
493,166,700
494,166,848
495,166,869
496,166,788
497,166,826
498,166,893
499,166,939
500,166,979
501,166,966
502,166,1065
503,166,1263
504,166,1329
505,166,1287
506,166,1363
507,166,1561
508,166,1616
509,166,1562
510,166,1618
511,166,1746
512,166,1909
513,166,2255
514,166,2674
515,166,2891
516,166,2779
517,166,2981
518,166,3084
519,166,3226
520,166,3742
521,166,4127
522,166,4179
523,166,3875
524,166,3830
525,166,4116
526,166,4106
527,166,4480
528,166,4954
529,166,4678
530,166,4515
531,166,4845
532,166,4928
533,166,4795
534,166,4239
535,166,3551
536,166,3282
537,166,3326
538,166,3537
539,166,3061
540,166,2862
541,166,2522
542,166,2445
543,166,2515
544,166,2702
545,166,2673
546,166,2324
547,166,1868
548,166,1500
549,166,1292
550,166,1268
551,166,1252
552,166,1199
553,166,1162
554,166,1043
555,166,879
556,166,726
557,166,617
558,166,593
559,166,607
560,166,607
561,166,590
562,166,627
563,166,682
564,166,675
565,166,597
566,166,507
567,166,441
568,166,405
569,166,323
570,166,424
571,166,786
572,166,1105
573,166,1506
490,167,332
491,167,432
492,167,554
493,167,706
494,167,859
495,167,887
496,167,813
497,167,836
498,167,955
499,167,1145
500,167,1180
501,167,1080
502,167,1074
503,167,1178
504,167,1219
505,167,1222
506,167,1427
507,167,1736
508,167,1805
509,167,1652
510,167,1584
511,167,1672
512,167,1881
513,167,2242
514,167,2667
515,167,3030
516,167,3053
517,167,3524
518,167,3664
519,167,3856
520,167,4024
521,167,4521
522,167,4881
523,167,4422
524,167,4311
525,167,4477
526,167,4466
527,167,5011
528,167,5875
529,167,5299
530,167,5066
531,167,5260
532,167,5422
533,167,5349
534,167,5124
535,167,4348
536,167,4001
537,167,4146
538,167,3685
539,167,3419
540,167,3345
541,167,3112
542,167,3140
543,167,3033
544,167,3314
545,167,2844
546,167,2568
547,167,2144
548,167,1712
549,167,1518
550,167,1579
551,167,1533
552,167,1313
553,167,1101
554,167,1030
555,167,977
556,167,865
557,167,754
558,167,741
559,167,792
560,167,795
561,167,748
562,167,768
563,167,858
564,167,846
565,167,711
566,167,580
567,167,490
568,167,443
569,167,356
570,167,602
571,167,848
572,167,1161
573,167,1521
490,168,337
491,168,415
492,168,519
493,168,638
494,168,742
495,168,776
496,168,764
497,168,817
498,168,987
499,168,1190
500,168,1239
501,168,1136
502,168,1068
503,168,1109
504,168,1138
505,168,1172
506,168,1379
507,168,1626
508,168,1779
509,168,1872
510,168,1884
511,168,1905
512,168,2219
513,168,2546
514,168,2791
515,168,3219
516,168,3268
517,168,3739
518,168,3868
519,168,4236
520,168,4476
521,168,5264
522,168,4968
523,168,5049
524,168,5136
525,168,5151
526,168,4910
527,168,5209
528,168,5637
529,168,5743
530,168,6000
531,168,5910
532,168,5840
533,168,5697
534,168,5549
535,168,5210
536,168,4832
537,168,4424
538,168,4166
539,168,4220
540,168,4124
541,168,3678
542,168,3866
543,168,3340
544,168,3066
545,168,2820
546,168,2963
547,168,2354
548,168,1852
549,168,1665
550,168,1814
551,168,1755
552,168,1413
553,168,1155
554,168,1167
555,168,1204
556,168,1061
557,168,898
558,168,881
559,168,984
560,168,986
561,168,876
562,168,846
563,168,922
564,168,906
565,168,767
566,168,628
567,168,524
568,168,463
569,168,365
570,168,609
571,168,838
572,168,1166
573,168,1702
490,169,320
491,169,381
492,169,468
493,169,559
494,169,634
495,169,674
496,169,700
497,169,784
498,169,939
499,169,1114
500,169,1218
501,169,1232
502,169,1185
503,169,1242
504,169,1269
505,169,1273
506,169,1389
507,169,1606
508,169,1936
509,169,2185
510,169,2315
511,169,2280
512,169,2626
513,169,3039
514,169,3068
515,169,3268
516,169,3707
517,169,4327
518,169,4243
519,169,4647
520,169,4362
521,169,4783
522,169,5491
523,169,5703
524,169,5949
525,169,5705
526,169,5717
527,169,5970
528,169,6265
529,169,6638
530,169,7026
531,169,6362
532,169,6027
533,169,6010
534,169,5983
535,169,5939
536,169,5733
537,169,5432
538,169,4958
539,169,5071
540,169,4585
541,169,4000
542,169,3870
543,169,3552
544,169,2970
545,169,2629
546,169,2550
547,169,2201
548,169,1799
549,169,1608
550,169,1654
551,169,1583
552,169,1345
553,169,1177
554,169,1274
555,169,1454
556,169,1192
557,169,971
558,169,921
559,169,1016
560,169,1020
561,169,910
562,169,850
563,169,881
564,169,866
565,169,774
566,169,655
567,169,547
568,169,466
569,169,352
570,169,554
571,169,732
572,169,962
573,169,1270
490,170,145
491,170,318
492,170,421
493,170,506
494,170,574
495,170,621
496,170,666
497,170,763
498,170,929
499,170,1152
500,170,1377
501,170,1427
502,170,1362
503,170,1501
504,170,1543
505,170,1520
506,170,1630
507,170,1677
508,170,1910
509,170,2296
510,170,2710
511,170,2513
512,170,2760
513,170,3185
514,170,3325
515,170,3775
516,170,3923
517,170,3911
518,170,3872
519,170,3980
520,170,3955
521,170,4395
522,170,5078
523,170,5578
524,170,6464
525,170,6430
526,170,6531
527,170,6786
528,170,7027
529,170,7760
530,170,7125
531,170,6729
532,170,6632
533,170,6778
534,170,6507
535,170,6580
536,170,5995
537,170,5693
538,170,5187
539,170,4831
540,170,4609
541,170,4272
542,170,3985
543,170,3406
544,170,2893
545,170,2506
546,170,2353
547,170,2076
548,170,1756
549,170,1541
550,170,1478
551,170,1377
552,170,1218
553,170,1123
554,170,1191
555,170,1246
556,170,1105
557,170,930
558,170,861
559,170,901
560,170,915
561,170,877
562,170,849
563,170,867
564,170,861
565,170,798
566,170,693
567,170,573
568,170,365
569,170,324
570,170,364
571,170,574
572,170,678
573,170,698
490,171,140
491,171,222
492,171,388
493,171,482
494,171,566
495,171,625
496,171,684
497,171,779
498,171,934
499,171,1154
500,171,1394
501,171,1470
502,171,1471
503,171,1696
504,171,1764
505,171,1778
506,171,1950
507,171,1837
508,171,1834
509,171,2181
510,171,2463
511,171,2461
512,171,2656
513,171,3075
514,171,3748
515,171,4050
516,171,4046
517,171,3747
518,171,3532
519,171,3487
520,171,3537
521,171,4004
522,171,4709
