xv,yv,rho
490,148,79
491,148,79
492,148,79
493,148,78
494,148,223
495,148,367
496,148,482
497,148,702
498,148,868
499,148,830
500,148,637
501,148,474
502,148,338
503,148,345
504,148,366
505,148,359
506,148,332
507,148,305
508,148,117
509,148,109
510,148,89
511,148,112
512,148,345
513,148,524
514,148,561
515,148,596
516,148,611
517,148,596
518,148,561
519,148,448
520,148,384
521,148,147
522,148,234
523,148,190
524,148,198
525,148,305
526,148,458
527,148,595
528,148,621
529,148,612
530,148,502
531,148,396
532,148,315
533,148,246
534,148,120
535,148,141
536,148,323
537,148,290
538,148,308
539,148,351
540,148,379
541,148,354
542,148,354
543,148,160
544,148,139
545,148,136
546,148,127
547,148,118
548,148,117
549,148,119
550,148,144
551,148,345
552,148,476
553,148,560
554,148,1006
555,148,1444
556,148,1033
557,148,812
558,148,717
559,148,704
560,148,476
561,148,435
562,148,406
563,148,155
564,148,154
565,148,221
566,148,221
567,148,220
568,148,169
569,148,166
570,148,165
571,148,149
572,148,137
573,148,138
490,149,117
491,149,107
492,149,108
493,149,130
494,149,277
495,149,395
496,149,526
497,149,698
498,149,861
499,149,854
500,149,695
501,149,558
502,149,474
503,149,474
504,149,477
505,149,452
506,149,406
507,149,358
508,149,300
509,149,282
510,149,275
511,149,305
512,149,405
513,149,527
514,149,625
515,149,708
516,149,744
517,149,707
518,149,620
519,149,511
520,149,423
521,149,342
522,149,334
523,149,330
524,149,385
525,149,518
526,149,714
527,149,906
528,149,927
529,149,785
530,149,613
531,149,475
532,149,387
533,149,345
534,149,307
535,149,318
536,149,369
537,149,402
538,149,445
539,149,478
540,149,476
541,149,439
542,149,394
543,149,318
544,149,182
545,149,151
546,149,138
547,149,133
548,149,138
549,149,153
550,149,193
551,149,386
552,149,500
553,149,623
554,149,831
555,149,976
556,149,864
557,149,729
558,149,628
559,149,550
560,149,434
561,149,367
562,149,220
563,149,174
564,149,172
565,149,192
566,149,198
567,149,195
568,149,179
569,149,172
570,149,169
571,149,163
572,149,160
573,149,164
490,150,143
491,150,129
492,150,130
493,150,154
494,150,298
495,150,404
496,150,520
497,150,653
498,150,764
499,150,771
500,150,682
501,150,597
502,150,578
503,150,609
504,150,625
505,150,578
506,150,501
507,150,438
508,150,410
509,150,395
510,150,384
511,150,398
512,150,465
513,150,578
514,150,718
515,150,865
516,150,939
517,150,862
518,150,712
519,150,569
520,150,466
521,150,406
522,150,394
523,150,419
524,150,497
525,150,648
526,150,877
527,150,1151
528,150,1170
529,150,928
530,150,709
531,150,547
532,150,451
533,150,418
534,150,402
535,150,405
536,150,452
537,150,526
538,150,609
539,150,654
540,150,624
541,150,545
542,150,460
543,150,382
544,150,307
545,150,170
546,150,149
547,150,148
548,150,162
549,150,192
550,150,237
551,150,431
552,150,521
553,150,605
554,150,698
555,150,746
556,150,700
557,150,617
558,150,530
559,150,435
560,150,245
561,150,207
562,150,181
563,150,169
564,150,171
565,150,180
566,150,185
567,150,185
568,150,181
569,150,178
570,150,177
571,150,177
572,150,176
573,150,168
490,151,146
491,151,143
492,151,149
493,151,172
494,151,218
495,151,394
496,151,489
497,151,584
498,151,656
499,151,669
500,151,632
501,151,609
502,151,655
503,151,749
504,151,811
505,151,725
506,151,606
507,151,536
508,151,536
509,151,526
510,151,501
511,151,491
512,151,537
513,151,643
514,151,809
515,151,1024
516,151,1179
517,151,1017
518,151,791
519,151,611
520,151,500
521,151,454
522,151,455
523,151,480
524,151,549
525,151,682
526,151,879
527,151,1088
528,151,1135
529,151,988
530,151,815
531,151,650
532,151,552
533,151,533
534,151,522
535,151,511
536,151,557
537,151,670
538,151,815
539,151,896
540,151,818
541,151,667
542,151,529
543,151,425
544,151,340
545,151,183
546,151,160
547,151,167
548,151,203
549,151,357
550,151,430
551,151,509
552,151,566
553,151,600
554,151,627
555,151,624
556,151,584
557,151,516
558,151,427
559,151,243
560,151,195
561,151,175
562,151,165
563,151,163
564,151,167
565,151,174
566,151,179
567,151,182
568,151,183
569,151,184
570,151,189
571,151,196
572,151,203
573,151,205
490,152,150
491,152,162
492,152,183
493,152,300
494,152,347
495,152,405
496,152,470
497,152,541
498,152,595
499,152,609
500,152,594
501,152,606
502,152,684
503,152,830
504,152,1002
505,152,824
506,152,687
507,152,668
508,152,712
509,152,710
510,152,656
511,152,619
512,152,663
513,152,722
514,152,852
515,152,1047
516,152,1193
517,152,1027
518,152,800
519,152,625
520,152,530
521,152,520
522,152,541
523,152,564
524,152,597
525,152,685
526,152,837
527,152,1061
528,152,1242
529,152,1203
530,152,979
531,152,781
532,152,707
533,152,720
534,152,713
535,152,678
536,152,681
537,152,805
538,152,1013
539,152,1175
540,152,999
541,152,761
542,152,575
543,152,448
544,152,354
545,152,191
546,152,173
547,152,201
548,152,353
549,152,441
550,152,527
551,152,608
552,152,658
553,152,661
554,152,628
555,152,574
556,152,514
557,152,428
558,152,243
559,152,194
560,152,171
561,152,159
562,152,156
563,152,157
564,152,163
565,152,170
566,152,176
567,152,182
568,152,186
569,152,193
570,152,204
571,152,221
572,152,238
573,152,236
490,153,302
491,153,213
492,153,316
493,153,361
494,153,401
495,153,440
496,153,495
497,153,571
498,153,636
499,153,648
500,153,612
501,153,590
502,153,645
503,153,748
504,153,823
505,153,762
506,153,703
507,153,794
508,153,929
509,153,947
510,153,850
511,153,806
512,153,860
513,153,886
514,153,882
515,153,962
516,153,1012
517,153,920
518,153,760
519,153,629
520,153,590
521,153,631
522,153,689
523,153,715
524,153,718
525,153,765
526,153,879
527,153,1110
528,153,1400
529,153,1390
530,153,1092
531,153,896
532,153,911
533,153,998
534,153,1002
535,153,913
536,153,835
537,153,885
538,153,1047
539,153,1185
540,153,999
541,153,756
542,153,569
543,153,443
544,153,353
545,153,195
546,153,191
547,153,333
548,153,417
549,153,515
550,153,630
551,153,744
552,153,806
553,153,774
554,153,686
555,153,587
556,153,486
557,153,271
558,153,205
559,153,174
560,153,158
561,153,151
562,153,150
563,153,153
564,153,159
565,153,167
566,153,175
567,153,183
568,153,191
569,153,202
570,153,221
571,153,252
572,153,295
573,153,315
490,154,399
491,154,340
492,154,368
493,154,420
494,154,471
495,154,505
496,154,544
497,154,636
498,154,737
499,154,745
500,154,661
501,154,587
502,154,580
503,154,622
504,154,655
505,154,650
506,154,694
507,154,858
508,154,1097
509,154,1148
510,154,1035
511,154,1008
512,154,1121
513,154,1127
514,154,1019
515,154,973
516,154,986
517,154,911
518,154,781
519,154,677
520,154,692
521,154,798
522,154,925
523,154,962
524,154,944
525,154,945
526,154,936
527,154,1061
528,154,1233
529,154,1232
530,154,1065
531,154,974
532,154,1138
533,154,1360
534,154,1385
535,154,1218
536,154,1101
537,154,958
538,154,937
539,154,935
540,154,820
541,154,654
542,154,512
543,154,412
544,154,337
545,154,195
546,154,211
547,154,374
548,154,466
549,154,586
550,154,741
551,154,914
552,154,1017
553,154,925
554,154,765
555,154,618
556,154,498
557,154,385
558,154,203
559,154,166
560,154,152
561,154,146
562,154,146
563,154,149
564,154,156
565,154,165
566,154,174
567,154,183
568,154,193
569,154,206
570,154,231
571,154,280
572,154,379
573,154,596
490,155,251
491,155,316
492,155,391
493,155,484
494,155,570
495,155,601
496,155,600
497,155,683
498,155,826
499,155,837
500,155,706
501,155,599
502,155,537
503,155,533
504,155,540
505,155,555
506,155,636
507,155,793
508,155,986
509,155,1104
510,155,1252
511,155,1175
512,155,1323
513,155,1324
514,155,1152
515,155,1192
516,155,1259
517,155,1153
518,155,966
519,155,823
520,155,825
521,155,984
522,155,1213
523,155,1269
524,155,1252
525,155,1224
526,155,1092
527,155,1043
528,155,1099
529,155,1100
530,155,1041
531,155,1075
532,155,1318
533,155,1678
534,155,1730
535,155,1563
536,155,1433
537,155,1138
538,155,871
539,155,742
540,155,636
541,155,527
542,155,434
543,155,365
544,155,308
545,155,199
546,155,329
547,155,414
548,155,520
549,155,664
550,155,842
551,155,1062
552,155,1263
553,155,1043
554,155,819
555,155,633
556,155,503
557,155,393
558,155,202
559,155,164
560,155,149
561,155,143
562,155,143
563,155,146
564,155,152
565,155,161
566,155,171
567,155,180
568,155,190
569,155,202
570,155,224
571,155,265
572,155,350
573,155,544
490,156,202
491,156,291
492,156,402
493,156,538
494,156,679
495,156,707
496,156,643
497,156,660
498,156,753
499,156,785
500,156,723
501,156,651
502,156,568
503,156,513
504,156,492
505,156,504
506,156,564
507,156,676
508,156,829
509,156,1042
510,156,1217
511,156,1134
512,156,1170
513,156,1186
514,156,1159
515,156,1405
516,156,1628
517,156,1448
518,156,1204
519,156,1037
520,156,960
521,156,1110
522,156,1338
523,156,1401
524,156,1512
525,156,1493
526,156,1293
527,156,1276
528,156,1257
529,156,1269
530,156,1254
531,156,1220
532,156,1412
533,156,1672
534,156,1739
535,156,1819
536,156,1685
537,156,1235
538,156,876
539,156,634
540,156,506
541,156,424
542,156,363
543,156,309
544,156,193
545,156,194
546,156,351
547,156,444
548,156,568
549,156,747
550,156,972
551,156,1154
552,156,1141
553,156,1047
554,156,834
555,156,645
556,156,505
557,156,392
558,156,200
559,156,161
560,156,146
561,156,140
562,156,139
563,156,142
564,156,148
565,156,156
566,156,165
567,156,174
568,156,182
569,156,190
570,156,200
571,156,214
572,156,217
573,156,143
490,157,135
491,157,258
492,157,386
493,157,531
494,157,674
495,157,699
496,157,623
497,157,601
498,157,675
499,157,793
500,157,855
501,157,764
502,157,643
503,157,563
504,157,533
505,157,513
506,157,522
507,157,584
508,157,703
509,157,845
510,157,938
511,157,922
512,157,937
513,157,989
514,157,1123
515,157,1422
516,157,1702
517,157,1623
518,157,1529
519,157,1324
520,157,1169
521,157,1283
522,157,1451
523,157,1419
524,157,1502
525,157,1506
526,157,1554
527,157,1693
528,157,1640
529,157,1699
530,157,1690
531,157,1588
532,157,1704
533,157,1987
534,157,1981
535,157,1709
536,157,1489
537,157,1128
538,157,803
539,157,574
540,157,432
541,157,358
542,157,306
543,157,198
544,157,187
545,157,210
546,157,375
547,157,468
548,157,598
549,157,792
550,157,1060
551,157,1356
552,157,1140
553,157,1039
554,157,828
555,157,640
556,157,499
557,157,386
558,157,197
559,157,158
560,157,143
561,157,137
562,157,135
563,157,138
564,157,143
565,157,150
566,157,158
567,157,165
568,157,170
569,157,175
570,157,177
571,157,178
572,157,166
573,157,125
490,158,101
491,158,228
492,158,348
493,158,464
494,158,556
495,158,579
496,158,549
497,158,548
498,158,662
499,158,837
500,158,1031
501,158,859
502,158,725
503,158,681
504,158,650
505,158,595
506,158,549
507,158,549
508,158,602
509,158,672
510,158,720
511,158,739
512,158,805
513,158,907
514,158,1028
515,158,1266
516,158,1527
517,158,1897
518,158,1913
519,158,1637
520,158,1448
521,158,1524
522,158,1674
523,158,1645
524,158,1744
525,158,1661
526,158,1834
527,158,2216
528,158,2068
529,158,2235
530,158,2238
531,158,2008
532,158,2055
533,158,2262
534,158,2158
535,158,1660
536,158,1247
537,158,940
538,158,687
539,158,508
540,158,397
541,158,328
542,158,211
543,158,302
544,158,329
545,158,371
546,158,438
547,158,508
548,158,615
549,158,767
550,158,966
551,158,1124
552,158,1085
553,158,1011
554,158,821
555,158,634
556,158,492
557,158,379
558,158,193
559,158,155
560,158,139
561,158,133
562,158,131
563,158,133
564,158,137
565,158,142
566,158,149
567,158,154
568,158,158
569,158,160
570,158,160
571,158,156
572,158,147
573,158,130
490,159,48
491,159,201
492,159,309
493,159,395
494,159,453
495,159,474
496,159,473
497,159,505
498,159,604
499,159,744
500,159,848
501,159,814
502,159,799
503,159,855
504,159,840
505,159,739
506,159,644
507,159,601
508,159,581
509,159,593
510,159,619
511,159,708
512,159,846
513,159,1016
514,159,1122
515,159,1207
516,159,1508
517,159,1904
518,159,2004
