"","long","lat","cluster_id","add.data"
"23",9633,4438,11,343
"24",9633,4439,11,509
"28",9634,4437,11,759
"29",9634,4438,11,1053
"30",9634,4439,11,745
"33",9635,4436,11,798
"34",9635,4437,11,596
"35",9635,4438,11,539
"36",9635,4439,11,1201
"37",9635,4440,11,480
"40",9636,4436,11,447
"41",9636,4440,11,560
"42",9636,4441,11,419
"45",9637,4436,11,664
"46",9637,4437,11,543
"47",9637,4438,11,877
"48",9637,4439,11,983
"49",9637,4440,11,511
"50",9637,4441,11,301
"51",9638,4434,11,648
"52",9638,4435,11,465
"53",9638,4437,11,1006
"54",9638,4438,11,1114
"55",9639,4433,11,987
"56",9639,4434,11,1412
"57",9639,4435,11,1287
"58",9639,4437,11,433
"59",9639,4438,11,1065
"65",9640,4432,11,723
"66",9640,4433,11,1219
"67",9640,4434,11,1896
"68",9640,4435,11,1420
"69",9640,4436,11,776
"70",9640,4437,11,715
"71",9640,4438,11,484
"72",9641,4432,11,826
"73",9641,4433,11,845
"74",9641,4434,11,839
"75",9641,4435,11,1409
"76",9641,4436,11,833
"77",9641,4437,11,1422
"78",9641,4438,11,842
"80",9642,4434,11,444
"81",9642,4435,11,1274
"82",9642,4436,11,1566
"83",9642,4437,11,2811
"84",9642,4438,11,1091
"85",9642,4440,11,317
"86",9642,4441,11,760
"87",9642,4442,11,444
"90",9643,4435,11,794
"91",9643,4436,11,1616
"92",9643,4437,11,1408
"93",9643,4438,11,2019
"94",9643,4439,11,1235
"95",9643,4440,11,1104
"96",9643,4441,11,1102
"97",9643,4442,11,1066
"98",9643,4443,11,321
"104",9644,4436,11,1226
"105",9644,4437,11,2185
"106",9644,4438,11,1665
"107",9644,4439,11,1306
"108",9644,4440,11,944
"109",9644,4441,11,1267
"110",9644,4442,11,1168
"111",9644,4443,11,544
"117",9645,4435,11,308
"118",9645,4437,11,1097
"119",9645,4438,11,1386
"120",9645,4439,11,1051
"121",9645,4440,11,352
"122",9645,4441,11,714
"123",9645,4442,11,317
"127",9646,4435,11,1072
"128",9646,4436,11,505
"129",9646,4437,11,507
"130",9646,4438,11,1132
"131",9646,4439,11,746
"132",9646,4441,11,609
"136",9647,4435,11,463
"137",9647,4437,11,1874
"138",9647,4438,11,347
"141",9648,4399,11,845
"142",9648,4400,11,979
"143",9648,4401,11,375
"144",9648,4432,11,617
"145",9648,4433,11,474
"146",9648,4435,11,1878
"149",9649,4397,11,334
"150",9649,4398,11,1566
"151",9649,4399,11,1282
"152",9649,4400,11,1631
"153",9649,4401,11,1180
"154",9649,4402,11,624
"155",9649,4431,11,704
"156",9649,4432,11,1473
"157",9649,4433,11,1423
"158",9649,4434,11,1205
"159",9649,4435,11,1945
"160",9649,4436,11,1453
"161",9649,4437,11,552
"162",9649,4438,11,359
"163",9649,4440,11,606
"165",9650,4397,11,610
"166",9650,4398,11,1355
"167",9650,4399,11,1214
"168",9650,4400,11,1454
"169",9650,4401,11,1341
"170",9650,4402,11,788
"171",9650,4403,11,1002
"172",9650,4404,11,304
"173",9650,4405,11,593
"174",9650,4406,11,325
"175",9650,4408,11,349
"176",9650,4431,11,608
"177",9650,4432,11,1380
"178",9650,4433,11,1129
"179",9650,4434,11,1505
"180",9650,4435,11,1809
"181",9650,4436,11,1460
"182",9650,4437,11,1208
"183",9650,4438,11,319
"184",9650,4439,11,925
"185",9650,4440,11,1656
"186",9650,4441,11,728
"188",9651,4399,11,916
"189",9651,4400,11,1719
