"","long","lat","cluster_id","add.data"
"2",9627,4445,2,680
"6",9628,4444,2,418
"7",9628,4445,2,1081
"8",9628,4446,2,502
"14",9629,4443,2,393
"15",9629,4444,2,1294
"16",9629,4445,2,872
"17",9629,4446,2,654
"20",9630,4442,2,399
"21",9630,4443,2,372
"22",9630,4444,2,846
"23",9630,4445,2,668
"26",9631,4442,2,596
"27",9631,4443,2,648
"28",9631,4444,2,330
"29",9631,4445,2,642
"30",9631,4446,2,457
"35",9632,4442,2,551
"36",9632,4444,2,376
"37",9632,4445,2,862
"38",9632,4446,2,538
"44",9633,4438,2,580
"45",9633,4439,2,764
"46",9633,4440,2,383
"47",9633,4441,2,712
"48",9633,4442,2,498
"49",9633,4445,2,530
"50",9633,4446,2,1672
"53",9634,4437,2,1149
"54",9634,4438,2,1609
"55",9634,4439,2,1101
"56",9634,4442,2,420
"57",9634,4446,2,746
"58",9634,4447,2,1169
"59",9634,4448,2,401
"60",9635,4435,2,317
"61",9635,4436,2,1273
"62",9635,4437,2,1004
"63",9635,4438,2,959
"64",9635,4439,2,1916
"65",9635,4440,2,756
"66",9635,4447,2,689
"68",9636,4435,2,367
"69",9636,4436,2,772
"70",9636,4439,2,385
"71",9636,4440,2,948
"72",9636,4441,2,691
"77",9637,4436,2,1157
"78",9637,4437,2,973
"79",9637,4438,2,1468
"80",9637,4439,2,1793
"81",9637,4440,2,1010
"82",9637,4441,2,506
"87",9638,4434,2,1409
"88",9638,4435,2,886
"89",9638,4437,2,1700
"90",9638,4438,2,1851
"91",9638,4439,2,641
"92",9638,4440,2,397
"93",9639,4433,2,1884
"94",9639,4434,2,2582
"95",9639,4435,2,2384
"96",9639,4436,2,428
"97",9639,4437,2,531
"98",9639,4438,2,1777
"107",9640,4433,2,2020
"108",9640,4434,2,3604
"109",9640,4435,2,2743
"110",9640,4436,2,1329
"111",9640,4437,2,1029
"112",9640,4438,2,807
"119",9641,4432,2,669
"120",9641,4433,2,1857
"121",9641,4434,2,1820
"122",9641,4435,2,2296
"123",9641,4436,2,1367
"124",9641,4437,2,1515
"125",9641,4438,2,793
"129",9642,4434,2,844
"130",9642,4435,2,2370
"131",9642,4436,2,2584
"132",9642,4437,2,3145
"133",9642,4438,2,761
"134",9642,4441,2,822
"135",9642,4442,2,823
"141",9643,4435,2,1399
"142",9643,4436,2,2478
"143",9643,4437,2,1900
"144",9643,4438,2,2679
"145",9643,4439,2,2074
"146",9643,4440,2,2025
"147",9643,4441,2,2080
"148",9643,4442,2,2140
"149",9643,4443,2,651
"158",9644,4436,2,1863
"159",9644,4437,2,2804
"160",9644,4438,2,2590
"161",9644,4439,2,2369
"162",9644,4440,2,1338
"163",9644,4441,2,2062
"164",9644,4442,2,2292
"165",9644,4443,2,1099
"174",9645,4436,2,404
"175",9645,4437,2,1783
"176",9645,4438,2,2269
"177",9645,4439,2,1993
"181",9646,4435,2,1731
"182",9646,4436,2,1027
"183",9646,4437,2,949
"184",9646,4438,2,2013
"185",9646,4439,2,1411
"194",9647,4435,2,658
"195",9647,4436,2,484
"196",9647,4437,2,2554
"197",9647,4438,2,581
"202",9648,4398,2,315
"203",9648,4399,2,1561
"204",9648,4400,2,1896
"205",9648,4401,2,710
"208",9648,4432,2,1284
"209",9648,4433,2,927
"210",9648,4434,2,336
"211",9648,4435,2,2378
"214",9649,4397,2,685
"215",9649,4398,2,2945
"216",9649,4399,2,2041
"217",9649,4400,2,3084
"218",9649,4401,2,1837
"219",9649,4402,2,533
"220",9649,4431,2,1455
"221",9649,4432,2,2924
"222",9649,4433,2,2749
"223",9649,4434,2,2217
"224",9649,4435,2,2794
"225",9649,4436,2,1723
"226",9649,4437,2,891
"227",9649,4438,2,634
"230",9650,4397,2,1073
"231",9650,4398,2,2390
"232",9650,4399,2,2010
"233",9650,4400,2,2373
"234",9650,4401,2,1456
"235",9650,4402,2,923
"236",9650,4403,2,1930
"237",9650,4404,2,606
"238",9650,4405,2,1248
"239",9650,4406,2,555
"240",9650,4407,2,495
"241",9650,4408,2,630
"242",9650,4431,2,1277
"243",9650,4432,2,2743
"244",9650,4433,2,2138
"245",9650,4434,2,2707
"246",9650,4435,2,3005
"247",9650,4436,2,2067
"248",9650,4437,2,1956
"249",9650,4438,2,594
"250",9650,4439,2,1203
"251",9650,4440,2,840
"252",9650,4441,2,847
"256",9651,4399,2,1558
"257",9651,4400,2,2867
"258",9651,4401,2,2566
"259",9651,4402,2,1309
"260",9651,4403,2,404
"261",9651,4404,2,784
"262",9651,4405,2,3087
"263",9651,4406,2,2375
"264",9651,4407,2,2530
"265",9651,4408,2,2407
"266",9651,4409,2,454
"267",9651,4431,2,1340
"268",9651,4432,2,3001
"269",9651,4433,2,2948
"270",9651,4434,2,2893
"271",9651,4435,2,1543
"272",9651,4436,2,720
"273",9651,4437,2,1074
"274",9651,4438,2,2821
"275",9651,4439,2,3257
"276",9651,4440,2,1536
"277",9651,4441,2,766
"281",9652,4399,2,974
"282",9652,4400,2,1980
"283",9652,4401,2,1973
"284",9652,4402,2,2729
"285",9652,4403,2,1630
"286",9652,4404,2,549
"287",9652,4405,2,1925
"288",9652,4406,2,1754
"289",9652,4407,2,2418
"290",9652,4408,2,2308
"291",9652,4431,2,1054
"292",9652,4432,2,1436
"293",9652,4433,2,581
"294",9652,4435,2,2511
"295",9652,4436,2,1712
"296",9652,4437,2,3206
"297",9652,4438,2,3189
"298",9652,4439,2,2473
"299",9652,4440,2,2464
"300",9652,4441,2,305
"308",9653,4400,2,787
"309",9653,4401,2,2060
"310",9653,4402,2,2192
"311",9653,4403,2,2956
"312",9653,4404,2,2139
"313",9653,4405,2,491
"314",9653,4406,2,460
"315",9653,4407,2,1587
"316",9653,4408,2,2968
"317",9653,4416,2,683
"318",9653,4417,2,1381
"319",9653,4433,2,412
"320",9653,4434,2,1182
"321",9653,4435,2,2601
"322",9653,4436,2,4366
"323",9653,4437,2,4254
"324",9653,4438,2,3324
"325",9653,4439,2,3205
"326",9653,4440,2,3202
"331",9654,4401,2,722
"332",9654,4402,2,2231
"333",9654,4403,2,1876
"334",9654,4404,2,1994
"335",9654,4405,2,1727
"336",9654,4406,2,526
"337",9654,4407,2,1010
"338",9654,4408,2,1328
"340",9654,4416,2,2674
"341",9654,4417,2,2874
"342",9654,4418,2,1652
"343",9654,4420,2,347
"344",9654,4433,2,1426
"345",9654,4434,2,2802
"346",9654,4435,2,2457
"347",9654,4436,2,3085
"348",9654,4437,2,3625
"349",9654,4438,2,2227
"350",9654,4439,2,3337
"351",9654,4440,2,2966
"352",9655,4405,2,1733
"353",9655,4406,2,1441
"354",9655,4407,2,2058
"355",9655,4408,2,1695
"356",9655,4409,2,1137
"357",9655,4415,2,638
"358",9655,4416,2,2604
"359",9655,4417,2,1068
"360",9655,4418,2,3934
"361",9655,4419,2,351
"362",9655,4420,2,410
"363",9655,4421,2,340
"364",9655,4422,2,2344
"365",9655,4423,2,1470
"366",9655,4433,2,1620
"367",9655,4434,2,2841
"368",9655,4435,2,1956
"369",9655,4436,2,2406
"370",9655,4437,2,3240
"371",9655,4438,2,2226
"372",9655,4439,2,3115
"373",9655,4440,2,2418
"376",9656,4407,2,868
"377",9656,4408,2,1922
"378",9656,4409,2,3095
"379",9656,4410,2,947
"380",9656,4415,2,2803
"381",9656,4416,2,2975
"382",9656,4417,2,669
"383",9656,4418,2,1555
"384",9656,4419,2,2400
"385",9656,4420,2,2873
"386",9656,4421,2,3785
"387",9656,4422,2,2733
"388",9656,4423,2,836
"389",9656,4424,2,720
"390",9656,4434,2,751
"391",9656,4438,2,2163
"392",9656,4439,2,3140
"396",9657,4408,2,1251
"397",9657,4409,2,2454
"398",9657,4410,2,2758
"399",9657,4411,2,613
"400",9657,4412,2,1066
"401",9657,4415,2,1977
"402",9657,4416,2,2275
"403",9657,4418,2,1932
"404",9657,4419,2,3711
"405",9657,4420,2,3447
"406",9657,4421,2,3877
"407",9657,4422,2,2946
"408",9657,4423,2,3191
"409",9657,4424,2,2873
"410",9657,4425,2,882
"411",9657,4436,2,1260
"412",9657,4437,2,1088
"413",9657,4438,2,1163
"414",9657,4439,2,2095
"417",9658,4409,2,789
"418",9658,4410,2,1709
"419",9658,4411,2,3043
"420",9658,4412,2,793
"421",9658,4414,2,501
"422",9658,4415,2,2377
"423",9658,4416,2,1484
"424",9658,4418,2,1253
"425",9658,4419,2,3350
"426",9658,4420,2,3249
"427",9658,4421,2,3493
"428",9658,4422,2,2801
"429",9658,4423,2,3204
"430",9658,4424,2,2984
"431",9658,4425,2,2816
"432",9658,4426,2,1629
"433",9658,4434,2,1478
"434",9658,4435,2,1911
"435",9658,4436,2,3380
"436",9658,4437,2,3324
"437",9658,4438,2,2987
"438",9658,4439,2,588
"444",9659,4410,2,3081
"445",9659,4411,2,2158
"446",9659,4412,2,2471
"447",9659,4413,2,1177
"448",9659,4414,2,2328
"449",9659,4415,2,2962
"450",9659,4416,2,2711
"451",9659,4417,2,2373
"452",9659,4418,2,1777
"453",9659,4419,2,3661
"454",9659,4420,2,3688
"455",9659,4421,2,2788
"456",9659,4422,2,2027
"457",9659,4423,2,2797
"458",9659,4424,2,2794
"459",9659,4425,2,3383
"460",9659,4426,2,1755
"461",9659,4433,2,852
"462",9659,4434,2,3216
"463",9659,4435,2,3204
"464",9659,4436,2,2467
"465",9659,4437,2,3710
"466",9659,4438,2,2440
"467",9659,4439,2,2343
"468",9659,4440,2,1777
"469",9659,4441,2,2299
"470",9659,4442,2,967
"471",9660,4410,2,1080
"472",9660,4411,2,579
"473",9660,4412,2,1467
"474",9660,4413,2,1273
"475",9660,4414,2,993
"476",9660,4415,2,2365
"477",9660,4416,2,2882
"478",9660,4417,2,2792
"479",9660,4418,2,2703
"480",9660,4419,2,2764
"481",9660,4420,2,2730
"482",9660,4421,2,2557
"483",9660,4422,2,3211
"484",9660,4423,2,3143
"485",9660,4424,2,2714
"486",9660,4425,2,1201
"487",9660,4426,2,2243
"488",9660,4432,2,1308
"489",9660,4433,2,2514
"490",9660,4434,2,3532
"491",9660,4435,2,2844
"492",9660,4436,2,2590
"493",9660,4437,2,2680
"494",9660,4438,2,2651
"495",9660,4439,2,2841
"496",9660,4440,2,3625
"497",9660,4441,2,2816
"498",9660,4442,2,524
"499",9661,4416,2,1975
"500",9661,4417,2,3308
"501",9661,4418,2,4098
"502",9661,4419,2,3159
"503",9661,4420,2,1552
"504",9661,4421,2,3210
"505",9661,4422,2,3510
"506",9661,4423,2,2789
"507",9661,4424,2,2763
"508",9661,4425,2,2185
"509",9661,4426,2,2679
"510",9661,4432,2,2444
"511",9661,4433,2,3654
"512",9661,4434,2,3251
"513",9661,4435,2,1526
"514",9661,4436,2,2235
"515",9661,4438,2,912
"516",9661,4439,2,2660
"517",9661,4440,2,3525
"518",9661,4441,2,1600
"519",9661,4442,2,474
"520",9661,4443,2,512
"521",9662,4417,2,2612
"522",9662,4418,2,4283
"523",9662,4419,2,4671
"524",9662,4420,2,1591
"525",9662,4421,2,3447
"526",9662,4422,2,3549
"527",9662,4423,2,3684
"528",9662,4424,2,3387
"529",9662,4425,2,3450
"530",9662,4426,2,2981
"531",9662,4427,2,563
"532",9662,4432,2,1887
"533",9662,4433,2,2826
"534",9662,4434,2,2311
"535",9662,4435,2,4373
"536",9662,4436,2,3020
"537",9662,4437,2,1627
"538",9662,4438,2,1933
"539",9662,4439,2,3682
"540",9662,4440,2,2951
"541",9662,4441,2,2198
"542",9662,4442,2,2964
"543",9662,4443,2,1415
"544",9662,4445,2,1188
"545",9662,4446,2,411
"546",9663,4414,2,2898
"547",9663,4415,2,1616
"548",9663,4416,2,1645
"549",9663,4417,2,517
"550",9663,4419,2,2824
"551",9663,4420,2,1479
"552",9663,4421,2,6246
"553",9663,4422,2,7556
"554",9663,4423,2,3252
"555",9663,4424,2,4523
"556",9663,4425,2,2877
"557",9663,4426,2,1961
"558",9663,4427,2,525
"559",9663,4428,2,1684
"560",9663,4429,2,2839
"561",9663,4430,2,2154
"562",9663,4431,2,594
"563",9663,4432,2,2333
"564",9663,4433,2,2848
"565",9663,4434,2,2521
"566",9663,4435,2,2498
"567",9663,4436,2,2617
"568",9663,4437,2,2851
"569",9663,4438,2,2340
"570",9663,4439,2,3488
"571",9663,4440,2,3461
"572",9663,4441,2,2943
"573",9663,4442,2,2985
"574",9663,4443,2,2526
"575",9663,4445,2,2675
"576",9663,4446,2,992
"577",9664,4414,2,3440
"578",9664,4415,2,3037
"579",9664,4416,2,2743
"580",9664,4417,2,1952
"581",9664,4418,2,1419
"582",9664,4420,2,698
"583",9664,4421,2,5003
"584",9664,4422,2,3101
"585",9664,4423,2,3987
"586",9664,4424,2,4415
"587",9664,4425,2,3897
"588",9664,4426,2,850
"589",9664,4428,2,2101
"590",9664,4429,2,1913
"591",9664,4430,2,2555
"592",9664,4431,2,1362
"593",9664,4432,2,1471
"594",9664,4433,2,3246
"595",9664,4434,2,2016
"596",9664,4435,2,1291
"597",9664,4436,2,2406
"598",9664,4437,2,2553
"599",9664,4438,2,2674
"600",9664,4439,2,3177
"601",9664,4440,2,1876
"602",9664,4441,2,1168
"603",9664,4442,2,2224
"604",9664,4443,2,2228
"605",9664,4444,2,514
"606",9664,4445,2,782
"607",9664,4446,2,1084
"608",9665,4414,2,1090
"609",9665,4415,2,2304
"610",9665,4416,2,644
"611",9665,4417,2,1968
"612",9665,4418,2,2184
"613",9665,4419,2,2753
"614",9665,4420,2,608
"615",9665,4421,2,1845
"616",9665,4422,2,2688
"617",9665,4423,2,3184
"618",9665,4424,2,5098
"619",9665,4425,2,2761
"620",9665,4426,2,414
"621",9665,4427,2,322
"622",9665,4428,2,2524
"623",9665,4429,2,3270
"624",9665,4430,2,2787
"625",9665,4431,2,3921
"626",9665,4432,2,3140
"627",9665,4433,2,3595
"628",9665,4434,2,988
"629",9665,4435,2,628
"630",9665,4436,2,2688
"631",9665,4437,2,1897
"632",9665,4438,2,1009
"633",9665,4439,2,1062
"634",9665,4442,2,2607
"635",9665,4443,2,3069
"636",9665,4444,2,871
"637",9666,4413,2,406
"638",9666,4414,2,520
"639",9666,4419,2,1202
"640",9666,4421,2,987
"641",9666,4422,2,2716
"642",9666,4423,2,2921
"643",9666,4424,2,1938
"644",9666,4426,2,2905
"645",9666,4427,2,2687
"646",9666,4428,2,3062
"647",9666,4429,2,3452
"648",9666,4430,2,2243
"649",9666,4431,2,3789
"650",9666,4432,2,2729
"651",9666,4433,2,3008
"652",9666,4434,2,1243
"653",9666,4435,2,1135
"654",9666,4436,2,1708
"655",9666,4437,2,2953
"656",9666,4438,2,2980
"657",9666,4439,2,1121
"658",9666,4441,2,977
"659",9666,4442,2,3177
"660",9666,4443,2,784
"661",9667,4413,2,443
"662",9667,4414,2,889
"663",9667,4416,2,2528
"664",9667,4419,2,1407
"665",9667,4420,2,443
"666",9667,4421,2,706
"667",9667,4422,2,2368
"668",9667,4423,2,1643
"669",9667,4424,2,981
"670",9667,4425,2,1064
"671",9667,4426,2,3623
"672",9667,4427,2,3699
"673",9667,4428,2,3996
"674",9667,4429,2,3041
"675",9667,4430,2,4087
"676",9667,4431,2,3615
"677",9667,4432,2,3301
"678",9667,4433,2,2524
"679",9667,4434,2,2153
"680",9667,4435,2,2177
"681",9667,4436,2,2584
"682",9667,4437,2,2341
"683",9667,4438,2,2105
"684",9667,4439,2,785
"685",9667,4440,2,1278
"686",9667,4441,2,2793
"687",9667,4442,2,3042
"688",9667,4443,2,1828
"689",9668,4399,2,633
"690",9668,4400,2,398
"691",9668,4403,2,557
"692",9668,4412,2,741
"693",9668,4413,2,1782
"694",9668,4414,2,2354
"695",9668,4415,2,1175
"696",9668,4416,2,873
"697",9668,4419,2,1961
"698",9668,4420,2,2869
"699",9668,4421,2,2516
"700",9668,4422,2,862
"701",9668,4423,2,732
"702",9668,4424,2,2619
"703",9668,4425,2,4049
"704",9668,4426,2,3998
"705",9668,4427,2,5296
"706",9668,4428,2,4851
"707",9668,4429,2,2706
"708",9668,4430,2,4047
"709",9668,4431,2,3580
"710",9668,4432,2,1621
"711",9668,4433,2,2610
"712",9668,4434,2,2888
"713",9668,4435,2,2230
"714",9668,4436,2,2531
"715",9668,4437,2,2286
"716",9668,4438,2,2351
"717",9668,4439,2,377
"718",9668,4440,2,1080
"719",9668,4441,2,2157
"720",9668,4442,2,2621
"721",9668,4443,2,308
"722",9669,4400,2,2573
"723",9669,4401,2,1972
"724",9669,4402,2,2838
"725",9669,4403,2,3055
"726",9669,4404,2,818
"727",9669,4405,2,1073
"728",9669,4406,2,1358
"729",9669,4407,2,1265
"730",9669,4408,2,1471
"731",9669,4412,2,1125
"732",9669,4413,2,3435
"733",9669,4414,2,3216
"734",9669,4415,2,3404
"735",9669,4416,2,682
"736",9669,4418,2,1198
"737",9669,4419,2,2394
"738",9669,4420,2,1432
"739",9669,4421,2,3939
"740",9669,4422,2,2318
"741",9669,4423,2,3244
"742",9669,4424,2,1382
"743",9669,4425,2,3663
"744",9669,4426,2,3828
"745",9669,4427,2,3246
"746",9669,4428,2,4064
"747",9669,4429,2,6635
"748",9669,4430,2,3039
"749",9669,4431,2,2955
"750",9669,4432,2,2832
"751",9669,4433,2,2391
"752",9669,4434,2,1727
"753",9669,4435,2,2064
"754",9669,4436,2,3667
"755",9669,4437,2,2912
"756",9669,4438,2,2255
"757",9669,4439,2,2559
"758",9669,4440,2,1553
"759",9669,4441,2,1386
"760",9669,4442,2,1595
"761",9669,4443,2,547
"762",9670,4400,2,1529
"763",9670,4402,2,1478
"764",9670,4403,2,2425
"765",9670,4404,2,1911
"766",9670,4405,2,568
"767",9670,4406,2,1262
"768",9670,4407,2,3079
"769",9670,4408,2,2794
"770",9670,4409,2,1441
"771",9670,4412,2,383
"772",9670,4413,2,2655
"773",9670,4414,2,3247
"774",9670,4415,2,3067
"775",9670,4416,2,2010
"776",9670,4417,2,1842
"777",9670,4418,2,3236
"778",9670,4419,2,3490
"779",9670,4420,2,3276
"780",9670,4421,2,2965
"781",9670,4422,2,2918
"782",9670,4423,2,1885
"783",9670,4424,2,860
"784",9670,4425,2,3605
"785",9670,4426,2,4251
"786",9670,4427,2,4893
"787",9670,4428,2,2584
"788",9670,4429,2,8521
"789",9670,4430,2,3637
"790",9670,4431,2,5868
"791",9670,4432,2,2338
"792",9670,4433,2,1660
"793",9670,4434,2,1312
"794",9670,4435,2,1247
"795",9670,4436,2,2149
"796",9670,4437,2,1962
"797",9670,4438,2,2713
"798",9670,4439,2,3044
"799",9670,4440,2,2008
"800",9670,4441,2,2369
"801",9670,4442,2,1467
"802",9670,4443,2,637
"804",9671,4403,2,1789
"805",9671,4404,2,1435
