"","long","lat","cluster_id","add.data"
"4",9663,4428,3,305
"5",9663,4429,3,562
"6",9663,4430,3,634
"10",9664,4428,3,406
"11",9664,4429,3,362
"12",9664,4430,3,457
"14",9665,4428,3,486
"15",9665,4429,3,616
"16",9665,4430,3,518
"17",9665,4431,3,572
"18",9665,4432,3,510
"19",9665,4433,3,500
"20",9666,4426,3,570
"21",9666,4427,3,501
"22",9666,4428,3,609
"23",9666,4429,3,730
"24",9666,4430,3,391
"25",9666,4431,3,624
"26",9666,4432,3,396
"27",9666,4433,3,420
"30",9667,4426,3,739
"31",9667,4427,3,701
"32",9667,4428,3,832
"33",9667,4429,3,577
"34",9667,4430,3,631
"35",9667,4431,3,568
"36",9667,4432,3,495
"37",9667,4433,3,368
"38",9667,4434,3,318
"39",9668,4414,3,341
"40",9668,4420,3,381
"41",9668,4421,3,329
"42",9668,4425,3,1383
"43",9668,4426,3,1128
"44",9668,4427,3,1122
"45",9668,4428,3,1023
"46",9668,4429,3,520
"47",9668,4430,3,609
"48",9668,4431,3,663
"49",9668,4433,3,466
"50",9668,4434,3,408
"51",9669,4413,3,458
"52",9669,4414,3,440
"53",9669,4415,3,453
"54",9669,4421,3,504
"55",9669,4422,3,305
"56",9669,4423,3,377
"57",9669,4425,3,1490
"58",9669,4426,3,1631
"59",9669,4427,3,1499
"60",9669,4428,3,1355
"61",9669,4429,3,1322
"62",9669,4430,3,528
"63",9669,4431,3,477
"64",9669,4432,3,564
"65",9670,4413,3,375
"66",9670,4414,3,454
"67",9670,4415,3,448
"68",9670,4418,3,430
"69",9670,4419,3,463
"70",9670,4420,3,386
"71",9670,4421,3,371
"72",9670,4422,3,406
"73",9670,4423,3,365
"74",9670,4425,3,1471
"75",9670,4426,3,1660
"76",9670,4427,3,1941
"77",9670,4428,3,1239
"78",9670,4429,3,2308
"79",9670,4430,3,944
"80",9670,4431,3,1274
"81",9670,4432,3,424
"82",9671,4414,3,439
"83",9671,4415,3,444
"84",9671,4416,3,302
"85",9671,4417,3,410
"86",9671,4418,3,511
"87",9671,4419,3,433
"88",9671,4420,3,465
"89",9671,4421,3,351
"90",9671,4423,3,960
"91",9671,4424,3,1829
"92",9671,4425,3,1438
"93",9671,4426,3,1604
"94",9671,4427,3,662
"95",9671,4428,3,528
"96",9671,4429,3,2234
"97",9671,4430,3,604
"98",9671,4431,3,568
"99",9672,4413,3,421
"100",9672,4414,3,461
"101",9672,4417,3,456
"102",9672,4418,3,628
"103",9672,4419,3,1157
"104",9672,4420,3,415
"105",9672,4422,3,957
"106",9672,4423,3,1243
"107",9672,4424,3,2028
"108",9672,4425,3,3638
"109",9672,4426,3,4173
"110",9672,4427,3,437
"112",9673,4411,3,509
"113",9673,4412,3,443
"114",9673,4413,3,428
"115",9673,4414,3,635
"116",9673,4415,3,1056
"117",9673,4416,3,792
"118",9673,4417,3,677
"119",9673,4418,3,425
"120",9673,4419,3,739
"121",9673,4422,3,400
"122",9673,4423,3,658
"123",9673,4424,3,1193
"124",9673,4425,3,1284
"125",9673,4426,3,3707
"126",9673,4427,3,815
"127",9673,4431,3,566
"128",9673,4432,3,552
"132",9674,4412,3,383
"133",9674,4413,3,714
"134",9674,4414,3,1014
"135",9674,4415,3,2421
"136",9674,4416,3,1335
"137",9674,4417,3,2379
"138",9674,4418,3,496
"139",9674,4419,3,372
"140",9674,4420,3,515
"141",9674,4424,3,614
"142",9674,4425,3,1122
"143",9674,4426,3,430
"144",9674,4427,3,717
"145",9674,4429,3,302
"146",9674,4430,3,414
"147",9674,4431,3,368
"148",9674,4432,3,469
"149",9674,4433,3,401
"152",9675,4411,3,493
"153",9675,4412,3,601
"154",9675,4413,3,450
"155",9675,4414,3,931
