xv,yv,rho
490,148,78
491,148,76
492,148,72
493,148,64
494,148,70
495,148,133
496,148,160
497,148,226
498,148,234
499,148,205
500,148,180
501,148,155
502,148,115
503,148,120
504,148,129
505,148,129
506,148,122
507,148,117
508,148,117
509,148,102
510,148,76
511,148,100
512,148,136
513,148,231
514,148,231
515,148,231
516,148,231
517,148,231
518,148,231
519,148,182
520,148,160
521,148,160
522,148,110
523,148,37
524,148,11
525,148,11
526,148,11
527,148,11
528,148,26
529,148,108
530,148,127
531,148,122
532,148,108
533,148,126
534,148,126
535,148,124
536,148,122
537,148,91
538,148,91
539,148,113
540,148,134
541,148,129
542,148,141
543,148,150
544,148,155
545,148,157
546,148,146
547,148,134
548,148,131
549,148,127
550,148,127
551,148,127
552,148,170
553,148,141
554,148,297
555,148,319
556,148,319
557,148,319
558,148,319
559,148,310
560,148,178
561,148,177
562,148,177
563,148,177
564,148,183
565,148,296
566,148,299
567,148,297
568,148,216
569,148,211
570,148,210
571,148,185
572,148,167
573,148,168
490,149,133
491,149,115
492,149,103
493,149,97
494,149,107
495,149,144
496,149,193
497,149,288
498,149,469
499,149,679
500,149,587
501,149,345
502,149,185
503,149,136
504,149,135
505,149,133
506,149,126
507,149,122
508,149,118
509,149,107
510,149,100
511,149,115
512,149,148
513,149,195
514,149,214
515,149,223
516,149,225
517,149,222
518,149,212
519,149,184
520,149,163
521,149,148
522,149,137
523,149,180
524,149,293
525,149,330
526,149,287
527,149,214
528,149,131
529,149,119
530,149,124
531,149,124
532,149,121
533,149,124
534,149,124
535,149,120
536,149,114
537,149,105
538,149,113
539,149,127
540,149,135
541,149,136
542,149,145
543,149,158
544,149,165
545,149,164
546,149,153
547,149,142
548,149,142
549,149,146
550,149,156
551,149,184
552,149,223
553,149,233
554,149,274
555,149,277
556,149,265
557,149,272
558,149,275
559,149,249
560,149,196
561,149,181
562,149,181
563,149,190
564,149,217
565,149,262
566,149,267
567,149,250
568,149,219
569,149,210
570,149,204
571,149,194
572,149,193
573,149,208
490,150,170
491,150,150
492,150,139
493,150,131
494,150,132
495,150,150
496,150,183
497,150,251
498,150,385
499,150,535
500,150,467
501,150,288
502,150,170
503,150,138
504,150,144
505,150,140
506,150,131
507,150,127
508,150,122
509,150,113
510,150,108
511,150,118
512,150,141
513,150,171
514,150,193
515,150,206
516,150,210
517,150,207
518,150,197
519,150,176
520,150,158
521,150,145
522,150,152
523,150,234
524,150,393
525,150,433
526,150,352
527,150,251
528,150,150
529,150,122
530,150,123
531,150,125
532,150,124
533,150,125
534,150,123
535,150,119
536,150,111
537,150,109
538,150,122
539,150,134
540,150,137
541,150,137
542,150,145
543,150,160
544,150,170
545,150,167
546,150,155
547,150,147
548,150,150
549,150,158
550,150,177
551,150,221
552,150,265
553,150,278
554,150,281
555,150,258
556,150,230
557,150,235
558,150,239
559,150,216
560,150,188
561,150,178
562,150,182
563,150,197
564,150,226
565,150,251
566,150,243
567,150,219
568,150,205
569,150,205
570,150,203
571,150,201
572,150,209
573,150,215
490,151,170
491,151,163
492,151,157
493,151,150
494,151,145
495,151,150
496,151,168
497,151,208
498,151,273
499,151,329
500,151,293
501,151,209
502,151,152
503,151,142
504,151,150
505,151,143
506,151,133
507,151,130
508,151,126
509,151,115
510,151,111
511,151,117
512,151,132
513,151,153
514,151,170
515,151,180
516,151,182
517,151,178
518,151,171
519,151,159
520,151,148
521,151,137
522,151,143
523,151,208
524,151,325
525,151,337
526,151,248
527,151,170
528,151,119
529,151,116
530,151,123
531,151,124
532,151,124
533,151,124
534,151,122
535,151,117
536,151,110
537,151,112
538,151,127
539,151,136
540,151,136
541,151,135
542,151,142
543,151,157
544,151,169
545,151,167
546,151,155
547,151,148
548,151,154
549,151,164
550,151,190
551,151,245
552,151,288
553,151,299
554,151,286
555,151,246
556,151,206
557,151,196
558,151,195
559,151,182
560,151,171
561,151,171
562,151,178
563,151,193
564,151,218
565,151,239
566,151,234
567,151,216
568,151,208
569,151,209
570,151,207
571,151,213
572,151,240
573,151,275
490,152,170
491,152,162
492,152,155
493,152,150
494,152,146
495,152,147
496,152,155
497,152,178
498,152,209
499,152,221
500,152,202
501,152,169
502,152,149
503,152,151
504,152,156
505,152,145
506,152,135
507,152,132
508,152,127
509,152,117
510,152,113
511,152,117
512,152,128
513,152,143
514,152,153
515,152,157
516,152,158
517,152,156
518,152,149
519,152,139
520,152,132
521,152,123
522,152,122
523,152,148
524,152,195
525,152,188
526,152,143
527,152,117
528,152,111
529,152,122
530,152,125
531,152,121
532,152,120
533,152,121
534,152,121
535,152,117
536,152,112
537,152,117
538,152,130
539,152,134
540,152,131
541,152,128
542,152,135
543,152,154
544,152,168
545,152,166
546,152,152
547,152,147
548,152,154
549,152,166
550,152,195
551,152,257
552,152,297
553,152,305
554,152,284
555,152,236
556,152,195
557,152,178
558,152,174
559,152,166
560,152,162
561,152,165
562,152,171
563,152,182
564,152,198
565,152,215
566,152,226
567,152,236
568,152,236
569,152,228
570,152,216
571,152,227
572,152,277
573,152,325
490,153,170
491,153,150
492,153,137
493,153,134
494,153,136
495,153,138
496,153,144
497,153,154
498,153,165
499,153,166
500,153,159
501,153,151
502,153,151
503,153,156
504,153,157
505,153,149
506,153,141
507,153,136
508,153,128
509,153,117
510,153,113
511,153,118
512,153,129
513,153,141
514,153,146
515,153,151
516,153,156
517,153,156
518,153,144
519,153,127
520,153,116
521,153,108
522,153,104
523,153,106
524,153,108
525,153,104
526,153,103
527,153,110
528,153,123
529,153,130
530,153,123
531,153,112
532,153,111
533,153,115
534,153,116
535,153,115
536,153,114
537,153,119
538,153,129
539,153,129
540,153,120
541,153,115
542,153,124
543,153,150
544,153,166
545,153,164
546,153,150
547,153,146
548,153,154
549,153,165
550,153,196
551,153,260
552,153,299
553,153,305
554,153,279
555,153,229
556,153,192
557,153,179
558,153,177
559,153,169
560,153,163
561,153,163
562,153,166
563,153,172
564,153,181
565,153,196
566,153,225
567,153,266
568,153,278
569,153,258
570,153,230
571,153,249
572,153,344
573,153,457
490,154,168
491,154,128
492,154,113
493,154,111
494,154,115
495,154,123
496,154,133
497,154,140
498,154,143
499,154,143
500,154,143
501,154,146
502,154,152
503,154,157
504,154,158
505,154,153
506,154,146
507,154,138
508,154,128
509,154,118
510,154,115
511,154,120
512,154,131
513,154,141
514,154,148
515,154,160
516,154,176
517,154,179
518,154,161
519,154,132
520,154,113
521,154,103
522,154,99
523,154,92
524,154,80
525,154,83
526,154,103
527,154,120
528,154,133
529,154,133
530,154,117
531,154,103
532,154,104
533,154,110
534,154,112
535,154,111
536,154,110
537,154,113
538,154,121
539,154,117
540,154,106
541,154,101
542,154,115
543,154,145
544,154,163
545,154,161
546,154,149
547,154,146
548,154,154
549,154,164
550,154,195
551,154,258
552,154,296
553,154,299
554,154,269
555,154,220
556,154,190
557,154,183
558,154,183
559,154,176
560,154,167
561,154,162
562,154,162
563,154,164
564,154,171
565,154,191
566,154,236
567,154,294
568,154,306
569,154,273
570,154,239
571,154,277
572,154,468
573,154,940
490,155,74
491,155,93
492,155,95
493,155,98
494,155,106
495,155,117
496,155,128
497,155,133
498,155,135
499,155,136
500,155,138
501,155,144
502,155,151
503,155,156
504,155,156
505,155,152
506,155,146
507,155,137
508,155,127
509,155,121
510,155,119
511,155,123
512,155,133
513,155,142
514,155,152
515,155,174
516,155,198
517,155,202
518,155,182
519,155,149
520,155,126
521,155,113
522,155,105
523,155,95
524,155,80
525,155,86
526,155,109
527,155,126
528,155,134
529,155,130
530,155,112
531,155,100
532,155,102
533,155,108
534,155,109
535,155,107
536,155,102
537,155,99
538,155,105
539,155,102
540,155,93
541,155,92
542,155,108
543,155,138
544,155,154
545,155,154
546,155,147
547,155,148
548,155,153
549,155,160
550,155,188
551,155,246
552,155,283
553,155,285
554,155,253
555,155,208
556,155,185
557,155,184
558,155,188
559,155,183
560,155,171
561,155,163
