xv,yv,rho
490,148,313
491,148,418
492,148,533
493,148,398
494,148,300
495,148,351
496,148,370
497,148,318
498,148,322
499,148,290
500,148,268
501,148,397
502,148,355
503,148,429
504,148,576
505,148,832
506,148,1296
507,148,813
508,148,555
509,148,397
510,148,323
511,148,367
512,148,359
513,148,475
514,148,548
515,148,556
516,148,609
517,148,718
518,148,933
519,148,1281
520,148,1255
521,148,830
522,148,517
523,148,257
524,148,183
525,148,274
526,148,404
527,148,522
528,148,553
529,148,584
530,148,499
531,148,407
532,148,333
533,148,341
534,148,283
535,148,295
536,148,373
537,148,352
538,148,391
539,148,455
540,148,489
541,148,462
542,148,480
543,148,475
544,148,455
545,148,429
546,148,327
547,148,367
548,148,370
549,148,377
550,148,392
551,148,470
552,148,693
553,148,923
554,148,1401
555,148,1169
556,148,925
557,148,792
558,148,725
559,148,704
560,148,429
561,148,448
562,148,447
563,148,421
564,148,401
565,148,542
566,148,534
567,148,397
568,148,304
569,148,297
570,148,291
571,148,263
572,148,242
573,148,244
490,149,404
491,149,446
492,149,487
493,149,429
494,149,376
495,149,379
496,149,387
497,149,359
498,149,351
499,149,341
500,149,343
501,149,404
502,149,418
503,149,466
504,149,560
505,149,698
506,149,821
507,149,682
508,149,539
509,149,462
510,149,456
511,149,481
512,149,474
513,149,490
514,149,511
515,149,529
516,149,581
517,149,669
518,149,802
519,149,940
520,149,918
521,149,732
522,149,553
523,149,435
524,149,431
525,149,530
526,149,683
527,149,830
528,149,845
529,149,737
530,149,591
531,149,469
532,149,387
533,149,353
534,149,334
535,149,357
536,149,419
537,149,484
538,149,574
539,149,651
540,149,670
541,149,650
542,149,634
543,149,601
544,149,541
545,149,478
546,149,425
547,149,429
548,149,457
549,149,498
550,149,543
551,149,598
552,149,707
553,149,838
554,149,985
555,149,929
556,149,812
557,149,717
558,149,655
559,149,620
560,149,555
561,149,565
562,149,553
563,149,506
564,149,473
565,149,490
566,149,471
567,149,391
568,149,332
569,149,310
570,149,298
571,149,288
572,149,282
573,149,289
490,150,436
491,150,433
492,150,439
493,150,415
494,150,394
495,150,400
496,150,419
497,150,428
498,150,403
499,150,394
500,150,390
501,150,420
502,150,433
503,150,458
504,150,505
505,150,565
506,150,599
507,150,551
508,150,495
509,150,501
510,150,562
511,150,618
512,150,572
513,150,520
514,150,499
515,150,504
516,150,537
517,150,593
518,150,662
519,150,717
520,150,705
521,150,628
522,150,555
523,150,542
524,150,608
525,150,727
526,150,888
527,150,1060
528,150,1059
529,150,867
530,150,672
531,150,522
532,150,425
533,150,378
534,150,368
535,150,403
536,150,484
537,150,613
538,150,779
539,150,908
540,150,919
541,150,888
542,150,829
543,150,775
544,150,651
545,150,543
546,150,492
547,150,502
548,150,562
549,150,643
550,150,716
551,150,751
552,150,760
553,150,773
554,150,795
555,150,762
556,150,696
557,150,632
558,150,593
559,150,585
560,150,605
561,150,663
562,150,654
563,150,568
564,150,504
565,150,479
566,150,455
567,150,409
568,150,345
569,150,322
570,150,315
571,150,312
572,150,310
573,150,296
490,151,406
491,151,401
492,151,398
493,151,391
494,151,393
495,151,413
496,151,447
497,151,479
498,151,489
499,151,482
500,151,456
501,151,408
502,151,417
503,151,429
504,151,448
505,151,469
506,151,476
507,151,460
508,151,459
509,151,510
510,151,620
511,151,737
512,151,634
513,151,539
514,151,496
515,151,494
516,151,517
517,151,540
518,151,565
519,151,584
520,151,583
521,151,564
522,151,560
523,151,614
524,151,735
525,151,885
526,151,985
527,151,1066
528,151,1074
529,151,934
530,151,756
531,151,591
532,151,474
533,151,412
534,151,401
535,151,440
536,151,539
537,151,716
538,151,966
539,151,1186
540,151,1193
541,151,1155
542,151,1012
543,151,967
544,151,740
545,151,593
546,151,547
547,151,590
548,151,696
549,151,829
550,151,943
551,151,957
552,151,878
553,151,787
554,151,718
555,151,665
556,151,609
557,151,559
558,151,536
559,151,544
560,151,591
561,151,662
562,151,657
563,151,572
564,151,506
565,151,473
566,151,444
567,151,404
568,151,349
569,151,333
570,151,336
571,151,344
572,151,357
573,151,363
490,152,386
491,152,367
492,152,366
493,152,371
494,152,389
495,152,426
496,152,475
497,152,519
498,152,536
499,152,523
500,152,487
501,152,435
502,152,381
503,152,390
504,152,398
505,152,403
506,152,402
507,152,399
508,152,416
509,152,468
510,152,551
511,152,618
512,152,576
513,152,519
514,152,502
515,152,527
516,152,553
517,152,554
518,152,542
519,152,545
520,152,566
521,152,591
522,152,613
523,152,661
524,152,793
525,152,973
526,152,1048
527,152,1057
528,152,1159
529,152,1095
530,152,887
531,152,681
532,152,537
533,152,463
534,152,452
535,152,480
536,152,565
537,152,736
538,152,991
539,152,1244
540,152,1345
541,152,1308
542,152,1039
543,152,882
544,152,711
545,152,598
546,152,586
547,152,684
548,152,857
549,152,1045
550,152,1198
551,152,1185
552,152,1007
553,152,835
554,152,710
555,152,623
556,152,557
557,152,509
558,152,489
559,152,498
560,152,534
561,152,577
562,152,574
563,152,526
564,152,484
565,152,458
566,152,427
567,152,372
568,152,347
569,152,347
570,152,362
571,152,387
572,152,417
573,152,417
490,153,257
491,153,314
492,153,339
493,153,360
494,153,395
495,153,448
496,153,513
497,153,571
498,153,586
499,153,555
500,153,504
501,153,449
502,153,398
503,153,349
504,153,354
505,153,349
506,153,349
507,153,354
508,153,370
509,153,404
510,153,454
511,153,493
512,153,496
513,153,500
514,153,548
515,153,620
516,153,662
517,153,642
518,153,594
519,153,585
520,153,636
521,153,700
522,153,720
523,153,711
524,153,762
525,153,888
526,153,977
527,153,1077
528,153,1282
529,153,1234
530,153,991
531,153,771
532,153,621
533,153,558
534,153,553
535,153,559
536,153,585
537,153,682
538,153,852
539,153,1046
540,153,1148
541,153,1131
542,153,939
543,153,760
544,153,636
545,153,573
546,153,604
547,153,754
548,153,991
549,153,1248
550,153,1349
551,153,1294
552,153,1071
553,153,867
554,153,718
555,153,612
556,153,534
557,153,480
558,153,461
559,153,468
560,153,491
561,153,512
562,153,510
563,153,486
564,153,462
565,153,441
566,153,410
567,153,362
568,153,352
569,153,362
570,153,392
571,153,442
572,153,518
573,153,556
490,154,250
491,154,270
492,154,323
493,154,363
494,154,411
495,154,478
496,154,563
497,154,643
498,154,654
499,154,596
500,154,526
501,154,466
502,154,417
503,154,370
504,154,317
505,154,292
506,154,301
507,154,316
508,154,331
509,154,353
510,154,385
511,154,417
512,154,451
513,154,518
514,154,635
515,154,774
516,154,853
517,154,797
518,154,694
519,154,665
520,154,753
521,154,878
522,154,887
523,154,784
524,154,720
525,154,798
526,154,906
527,154,1067
528,154,1258
529,154,1147
530,154,1017
531,154,882
532,154,761
533,154,717
534,154,735
535,154,721
536,154,668
537,154,646
538,154,711
539,154,812
540,154,878
541,154,869
