xv,yv,rho
490,148,323
491,148,448
492,148,583
493,148,430
494,148,311
495,148,345
496,148,356
497,148,229
498,148,231
499,148,208
500,148,193
501,148,382
502,148,348
503,148,431
504,148,594
505,148,880
506,148,1390
507,148,863
508,148,574
509,148,401
510,148,333
511,148,378
512,148,366
513,148,467
514,148,530
515,148,536
516,148,596
517,148,719
518,148,960
519,148,1353
520,148,1330
521,148,865
522,148,533
523,148,266
524,148,194
525,148,297
526,148,442
527,148,573
528,148,602
529,148,607
530,148,506
531,148,405
532,148,325
533,148,328
534,148,273
535,148,290
536,148,370
537,148,359
538,148,404
539,148,467
540,148,496
541,148,468
542,148,497
543,148,497
544,148,473
545,148,437
546,148,329
547,148,359
548,148,360
549,148,369
550,148,385
551,148,473
552,148,710
553,148,974
554,148,1456
555,148,1196
556,148,924
557,148,774
558,148,698
559,148,681
560,148,431
561,148,457
562,148,456
563,148,424
564,148,396
565,148,526
566,148,517
567,148,384
568,148,294
569,148,285
570,148,210
571,148,189
572,148,174
573,148,175
490,149,408
491,149,463
492,149,516
493,149,448
494,149,381
495,149,371
496,149,367
497,149,268
498,149,257
499,149,248
500,149,254
501,149,378
502,149,403
503,149,463
504,149,572
505,149,729
506,149,868
507,149,718
508,149,561
509,149,481
510,149,483
511,149,512
512,149,499
513,149,500
514,149,508
515,149,519
516,149,574
517,149,673
518,149,823
519,149,982
520,149,962
521,149,760
522,149,567
523,149,442
524,149,439
525,149,549
526,149,716
527,149,877
528,149,892
529,149,769
530,149,610
531,149,477
532,149,387
533,149,348
534,149,331
535,149,360
536,149,430
537,149,508
538,149,608
539,149,687
540,149,702
541,149,680
542,149,685
543,149,667
544,149,598
545,149,513
546,149,441
547,149,432
548,149,458
549,149,503
550,149,551
551,149,607
552,149,723
553,149,864
554,149,1011
555,149,942
556,149,810
557,149,705
558,149,641
559,149,615
560,149,567
561,149,587
562,149,576
563,149,520
564,149,477
565,149,494
566,149,469
567,149,394
568,149,330
569,149,300
570,149,221
571,149,208
572,149,202
573,149,206
490,150,431
491,150,438
492,150,448
493,150,422
494,150,393
495,150,390
496,150,398
497,150,396
498,150,370
499,150,293
500,150,292
501,150,391
502,150,414
503,150,449
504,150,508
505,150,578
506,150,620
507,150,571
508,150,514
509,150,530
510,150,607
511,150,672
512,150,616
513,150,545
514,150,506
515,150,501
516,150,534
517,150,596
518,150,675
519,150,740
520,150,730
521,150,647
522,150,567
523,150,550
524,150,618
525,150,742
526,150,919
527,150,1118
528,150,1119
529,150,907
530,150,700
531,150,538
532,150,432
533,150,379
534,150,371
535,150,413
536,150,508
537,150,654
538,150,836
539,150,969
540,150,972
541,150,943
542,150,915
543,150,898
544,150,754
545,150,605
546,150,521
547,150,513
548,150,574
549,150,661
550,150,737
551,150,772
552,150,778
553,150,787
554,150,805
555,150,764
556,150,690
557,150,622
558,150,586
559,150,591
560,150,628
561,150,704
562,150,694
563,150,592
564,150,528
565,150,513
566,150,474
567,150,410
568,150,348
569,150,316
570,150,300
571,150,228
572,150,223
573,150,212
490,151,396
491,151,396
492,151,396
493,151,390
494,151,387
495,151,401
496,151,429
497,151,453
498,151,457
499,151,447
500,151,423
501,151,313
502,151,396
503,151,415
504,151,442
505,151,469
506,151,482
507,151,469
508,151,475
509,151,543
510,151,675
511,151,826
512,151,688
513,151,571
514,151,511
515,151,499
516,151,520
517,151,544
518,151,575
519,151,600
520,151,602
521,151,583
522,151,576
523,151,628
524,151,752
525,151,911
526,151,1017
527,151,1113
528,151,1123
529,151,975
530,151,793
531,151,617
532,151,490
533,151,421
534,151,410
535,151,458
536,151,572
537,151,770
538,151,1043
539,151,1280
540,151,1260
541,151,1230
542,151,1111
543,151,1155
544,151,870
545,151,668
546,151,583
547,151,610
548,151,718
549,151,859
550,151,979
551,151,991
552,151,902
553,151,800
554,151,720
555,151,660
556,151,601
557,151,550
558,151,534
559,151,554
560,151,617
561,151,705
562,151,699
563,151,599
564,151,558
565,151,560
566,151,493
567,151,416
568,151,356
569,151,330
570,151,323
571,151,252
572,151,257
573,151,259
490,152,372
491,152,355
492,152,358
493,152,365
494,152,382
495,152,417
496,152,464
497,152,503
498,152,516
499,152,500
500,152,462
501,152,413
502,152,298
503,152,374
504,152,386
505,152,394
506,152,398
507,152,400
508,152,428
509,152,496
510,152,597
511,152,673
512,152,623
513,152,550
514,152,521
515,152,544
516,152,568
517,152,569
518,152,558
519,152,566
520,152,596
521,152,626
522,152,647
523,152,688
524,152,821
525,152,1017
526,152,1099
527,152,1098
528,152,1218
529,152,1154
530,152,935
531,152,717
532,152,562
533,152,481
534,152,470
535,152,504
536,152,604
537,152,794
538,152,1071
539,152,1340
540,152,1434
541,152,1401
542,152,1107
543,152,995
544,152,812
545,152,662
546,152,619
547,152,711
548,152,891
549,152,1084
550,152,1252
551,152,1237
552,152,1039
553,152,851
554,152,713
555,152,617
556,152,547
557,152,501
558,152,488
559,152,506
560,152,553
561,152,603
562,152,600
563,152,543
564,152,538
565,152,546
566,152,478
567,152,400
568,152,356
569,152,342
570,152,348
571,152,283
572,152,301
573,152,298
490,153,186
491,153,295
492,153,327
493,153,352
494,153,389
495,153,444
496,153,510
497,153,566
498,153,579
499,153,545
500,153,491
501,153,435
502,153,382
503,153,275
504,153,339
505,153,337
506,153,340
507,153,350
508,153,376
509,153,422
510,153,483
511,153,528
512,153,528
513,153,526
514,153,575
515,153,651
516,153,695
517,153,674
518,153,624
519,153,621
520,153,685
521,153,759
522,153,779
523,153,759
524,153,802
525,153,934
526,153,1025
527,153,1126
528,153,1358
529,153,1313
530,153,1047
531,153,815
532,153,657
533,153,589
534,153,584
535,153,592
536,153,626
537,153,739
538,153,924
539,153,1134
540,153,1222
541,153,1201
542,153,997
543,153,823
544,153,697
545,153,617
546,153,631
547,153,785
548,153,1034
549,153,1311
550,153,1410
551,153,1357
552,153,1107
553,153,886
554,153,723
555,153,608
556,153,526
557,153,474
558,153,458
559,153,470
560,153,498
561,153,523
562,153,521
563,153,497
564,153,490
565,153,477
566,153,433
567,153,380
568,153,354
569,153,354
570,153,372
571,153,323
572,153,373
573,153,397
490,154,180
491,154,206
492,154,311
493,154,357
494,154,409
495,154,479
496,154,567
497,154,649
498,154,660
499,154,597
500,154,523
501,154,459
502,154,406
503,154,356
504,154,248
505,154,229
506,154,293
507,154,309
508,154,331
509,154,361
510,154,399
511,154,435
512,154,471
513,154,543
514,154,670
515,154,821
516,154,906
517,154,847
518,154,741
519,154,718
520,154,822
521,154,965
522,154,974
523,154,855
524,154,769
525,154,844
526,154,952
527,154,1125
528,154,1340
529,154,1201
530,154,1072
531,154,934
532,154,810
533,154,763
534,154,781
535,154,767
536,154,716
537,154,701
538,154,781
539,154,890
540,154,945
541,154,929
542,154,810
543,154,679
544,154,604
545,154,575
546,154,632
547,154,803
548,154,1059
549,154,1332
550,154,1398
551,154,1279
552,154,1097
553,154,907
554,154,747
555,154,624
556,154,531
557,154,469
558,154,451
559,154,460
560,154,479
561,154,493
562,154,489
563,154,474
564,154,461
565,154,438
566,154,396
567,154,363
568,154,353
569,154,361
570,154,305
571,154,359
572,154,481
573,154,752
490,155,105
491,155,238
492,155,314
493,155,381
494,155,448
495,155,521
496,155,613
497,155,716
498,155,724
499,155,639
500,155,563
501,155,503
502,155,444
503,155,388
504,155,332
505,155,224
506,155,210
507,155,280
508,155,300
509,155,322
510,155,350
511,155,390
512,155,458
513,155,578
514,155,762
515,155,995
516,155,1159
517,155,1030
518,155,865
519,155,823
520,155,928
521,155,1129
522,155,1128
523,155,919
524,155,789
525,155,876
526,155,995
527,155,1036
528,155,1124
529,155,1119
530,155,1177
531,155,1134
532,155,1008
533,155,996
534,155,1069
535,155,1037
536,155,892
537,155,767
538,155,749
539,155,796
540,155,813
541,155,778
542,155,695
543,155,618
544,155,578
545,155,574
546,155,636
547,155,788
548,155,1007
549,155,1209
550,155,1270
551,155,1202
552,155,1132
553,155,993
554,155,822
555,155,671
556,155,558
557,155,490
558,155,473
559,155,491
560,155,516
561,155,529
562,155,518
563,155,489
564,155,463
565,155,432
566,155,390
567,155,362
568,155,358
569,155,368
570,155,307
571,155,354
572,155,451
573,155,686
490,156,172
491,156,245
492,156,332
493,156,424
494,156,516
495,156,588
496,156,630
497,156,681
498,156,690
499,156,659
500,156,638
501,156,580
502,156,501
503,156,426
504,156,364
505,156,310
506,156,213
507,156,215
508,156,288
509,156,301
510,156,325
511,156,372
512,156,456
513,156,586
514,156,779
515,156,1019
516,156,1192
517,156,1083
518,156,987
519,156,981
520,156,948
521,156,1017
522,156,998
523,156,865
524,156,791
525,156,915
526,156,1097
527,156,997
528,156,966
529,156,1089
530,156,1291
531,156,1309
532,156,1172
533,156,1231
534,156,1397
535,156,1349
536,156,1097
537,156,920
538,156,952
539,156,1023
540,156,1010
541,156,897
542,156,767
543,156,712
544,156,707
545,156,698
546,156,704
547,156,836
548,156,1059
549,156,1274
550,156,1344
551,156,1318
552,156,1325
553,156,1157
554,156,929
555,156,727
556,156,586
557,156,508
558,156,509
559,156,550
560,156,602
561,156,627
