xv,yv,rho
490,148,234
491,148,263
492,148,292
493,148,241
494,148,220
495,148,314
496,148,353
497,148,413
498,148,423
499,148,380
500,148,346
501,148,381
502,148,319
503,148,356
504,148,428
505,148,541
506,148,754
507,148,520
508,148,405
509,148,323
510,148,245
511,148,281
512,148,284
513,148,426
514,148,517
515,148,527
516,148,550
517,148,598
518,148,695
519,148,816
520,148,783
521,148,578
522,148,385
523,148,188
524,148,119
525,148,158
526,148,216
527,148,269
528,148,304
529,148,411
530,148,395
531,148,350
532,148,303
533,148,326
534,148,266
535,148,266
536,148,323
537,148,273
538,148,286
539,148,342
540,148,389
541,148,379
542,148,392
543,148,394
544,148,391
545,148,386
546,148,301
547,148,344
548,148,342
549,148,340
550,148,350
551,148,383
552,148,526
553,148,605
554,148,980
555,148,888
556,148,776
557,148,717
558,148,688
559,148,659
560,148,351
561,148,346
562,148,345
563,148,343
564,148,352
565,148,516
566,148,520
567,148,512
568,148,395
569,148,388
570,148,385
571,148,349
572,148,321
573,148,324
490,149,329
491,149,324
492,149,334
493,149,305
494,149,299
495,149,342
496,149,393
497,149,430
498,149,461
499,149,456
500,149,436
501,149,439
502,149,407
503,149,403
504,149,432
505,149,487
506,149,537
507,149,467
508,149,392
509,149,335
510,149,302
511,149,307
512,149,314
513,149,376
514,149,452
515,149,487
516,149,516
517,149,553
518,149,609
519,149,658
520,149,632
521,149,530
522,149,427
523,149,352
524,149,346
525,149,395
526,149,474
527,149,561
528,149,566
529,149,503
530,149,427
531,149,369
532,149,331
533,149,317
534,149,287
535,149,303
536,149,321
537,149,326
538,149,357
539,149,409
540,149,451
541,149,459
542,149,447
543,149,427
544,149,408
545,149,391
546,149,369
547,149,376
548,149,388
549,149,406
550,149,432
551,149,465
552,149,543
553,149,625
554,149,746
555,149,739
556,149,687
557,149,640
558,149,599
559,149,541
560,149,405
561,149,370
562,149,363
563,149,369
564,149,392
565,149,449
566,149,465
567,149,453
568,149,413
569,149,396
570,149,387
571,149,375
572,149,370
573,149,383
490,150,383
491,150,350
492,150,339
493,150,327
494,150,332
495,150,367
496,150,418
497,150,462
498,150,499
499,150,503
500,150,478
501,150,445
502,150,433
503,150,415
504,150,415
505,150,430
506,150,437
507,150,408
508,150,367
509,150,336
510,150,319
511,150,306
512,150,316
513,150,350
514,150,408
515,150,447
516,150,474
517,150,497
518,150,522
519,150,535
520,150,518
521,150,475
522,150,442
523,150,450
524,150,498
525,150,557
526,150,640
527,150,757
528,150,738
529,150,578
530,150,458
531,150,385
532,150,344
533,150,326
534,150,313
535,150,319
536,150,334
537,150,364
538,150,422
539,150,502
540,150,569
541,150,578
542,150,528
543,150,472
544,150,431
545,150,406
546,150,398
547,150,411
548,150,440
549,150,482
550,150,527
551,150,559
552,150,584
553,150,610
554,150,646
555,150,640
556,150,606
557,150,568
558,150,529
559,150,477
560,150,399
561,150,378
562,150,374
563,150,378
564,150,396
565,150,423
566,150,435
567,150,433
568,150,414
569,150,403
570,150,400
571,150,401
572,150,404
573,150,392
490,151,375
491,151,352
492,151,339
493,151,334
494,151,347
495,151,383
496,151,434
497,151,490
498,151,534
499,151,543
500,151,514
501,151,439
502,151,424
503,151,405
504,151,395
505,151,393
506,151,387
507,151,370
508,151,347
509,151,329
510,151,317
511,151,316
512,151,330
513,151,354
514,151,386
515,151,419
516,151,441
517,151,450
518,151,455
519,151,452
520,151,439
521,151,425
522,151,434
523,151,490
524,151,580
525,151,670
526,151,692
527,151,711
528,151,696
529,151,588
530,151,492
531,151,414
532,151,363
533,151,335
534,151,324
535,151,327
536,151,346
537,151,393
538,151,483
539,151,619
540,151,740
541,151,749
542,151,627
543,151,517
544,151,451
545,151,418
546,151,421
547,151,453
548,151,505
549,151,580
550,151,654
551,151,678
552,151,654
553,151,627
554,151,604
555,151,581
556,151,547
557,151,509
558,151,466
559,151,408
560,151,377
561,151,371
562,151,373
563,151,376
564,151,391
565,151,409
566,151,422
567,151,425
568,151,418
569,151,416
570,151,422
571,151,439
572,151,462
573,151,480
490,152,369
491,152,344
492,152,334
493,152,333
494,152,353
495,152,387
496,152,431
497,152,478
498,152,511
499,152,515
500,152,490
501,152,441
502,152,382
503,152,380
504,152,374
505,152,370
506,152,362
507,152,348
508,152,330
509,152,312
510,152,291
511,152,310
512,152,327
513,152,349
514,152,376
515,152,407
516,152,430
517,152,434
518,152,422
519,152,404
520,152,391
521,152,387
522,152,414
523,152,478
524,152,587
525,152,717
526,152,724
527,152,656
528,152,742
529,152,708
530,152,571
531,152,453
532,152,381
533,152,346
534,152,340
535,152,340
536,152,353
537,152,402
538,152,505
539,152,673
540,152,869
541,152,877
542,152,681
543,152,536
544,152,457
545,152,424
546,152,441
547,152,499
548,152,596
549,152,708
550,152,819
551,152,823
552,152,728
553,152,653
554,152,599
555,152,553
556,152,508
557,152,461
558,152,403
559,152,375
560,152,368
561,152,367
562,152,369
563,152,372
564,152,385
565,152,402
566,152,418
567,152,425
568,152,430
569,152,436
570,152,454
571,152,491
572,152,539
573,152,552
490,153,331
491,153,313
492,153,321
493,153,317
494,153,352
495,153,387
496,153,432
497,153,478
498,153,499
499,153,487
500,153,457
501,153,422
502,153,386
503,153,345
504,153,338
505,153,348
506,153,341
507,153,327
508,153,298
509,153,282
510,153,279
511,153,304
512,153,325
513,153,352
514,153,388
515,153,429
516,153,455
517,153,453
518,153,426
519,153,392
520,153,370
521,153,367
522,153,387
523,153,433
524,153,512
525,153,600
526,153,624
527,153,660
528,153,852
529,153,821
530,153,626
531,153,485
532,153,404
533,153,375
534,153,375
535,153,372
536,153,368
537,153,391
538,153,467
539,153,590
540,153,726
541,153,733
542,153,611
543,153,504
544,153,442
545,153,418
546,153,452
547,153,535
548,153,681
549,153,866
550,153,927
551,153,896
552,153,760
553,153,665
554,153,598
555,153,541
556,153,486
557,153,418
558,153,386
559,153,377
560,153,398
561,153,402
562,153,400
563,153,381
564,153,388
565,153,402
566,153,421
567,153,435
568,153,446
569,153,459
570,153,491
571,153,561
572,153,669
573,153,736
490,154,327
491,154,291
492,154,313
493,154,327
494,154,351
495,154,389
496,154,447
497,154,510
498,154,522
499,154,481
500,154,439
501,154,408
502,154,386
503,154,363
504,154,325
505,154,309
506,154,298
507,154,291
508,154,279
509,154,274
510,154,291
511,154,307
512,154,331
513,154,371
514,154,428
515,154,499
516,154,543
517,154,517
518,154,458
519,154,403
520,154,373
521,154,368
522,154,376
523,154,394
524,154,434
525,154,492
526,154,544
527,154,663
528,154,841
529,154,706
530,154,609
531,154,535
532,154,464
533,154,435
534,154,449
535,154,442
536,154,408
537,154,384
538,154,409
539,154,473
540,154,538
541,154,546
542,154,497
543,154,445
544,154,412
545,154,407
546,154,447
547,154,534
548,154,682
549,154,866
550,154,907
551,154,826
552,154,740
553,154,665
554,154,600
555,154,541
556,154,488
557,154,440
558,154,423
559,154,417
560,154,420
561,154,420
562,154,419
563,154,418
564,154,424
565,154,416
566,154,425
567,154,444
568,154,459
569,154,475
570,154,517
571,154,625
572,154,866
573,154,1393
490,155,182
491,155,257
492,155,297
493,155,327
494,155,359
495,155,396
496,155,458
497,155,541
498,155,549
499,155,482
500,155,435
501,155,412
502,155,393
503,155,373
504,155,349
505,155,308
506,155,288
507,155,281
508,155,275
509,155,274
510,155,297
511,155,314
512,155,345
513,155,398
514,155,476
515,155,586
516,155,677
517,155,603
518,155,508
519,155,440
520,155,406
521,155,399
522,155,395
523,155,395
524,155,434
525,155,520
526,155,597
527,155,597
528,155,656
529,155,631
530,155,691
531,155,671
532,155,561
533,155,538
534,155,592
535,155,574
536,155,484
537,155,404
538,155,369
539,155,386
540,155,409
541,155,415
542,155,403
543,155,387
544,155,382
545,155,392
546,155,432
547,155,506
548,155,618
549,155,738
550,155,774
551,155,741
552,155,751
553,155,705
554,155,626
555,155,548
556,155,488
557,155,447
558,155,437
559,155,438
560,155,443
561,155,443
562,155,438
563,155,436
564,155,442
565,155,451
566,155,439
567,155,448
568,155,459
569,155,472
570,155,504
571,155,594
572,155,800
573,155,1271
490,156,167
491,156,230
492,156,288
493,156,341
494,156,392
495,156,430
496,156,450
497,156,490
498,156,495
499,156,469
500,156,465
501,156,443
502,156,410
503,156,382
504,156,358
505,156,332
506,156,292
507,156,285
508,156,281
509,156,281
510,156,304
511,156,323
512,156,360
513,156,413
514,156,492
515,156,603
516,156,699
517,156,630
518,156,540
519,156,478
520,156,443
521,156,421
522,156,410
523,156,414
524,156,461
525,156,576
526,156,715
527,156,599
528,156,540
529,156,627
530,156,794
531,156,793
532,156,640
533,156,671
534,156,806
535,156,766
536,156,579
537,156,442
538,156,389
539,156,379
540,156,365
541,156,357
542,156,350
543,156,350
544,156,360
545,156,386
546,156,433
547,156,517
548,156,642
549,156,772
550,156,813
551,156,817
552,156,887
553,156,795
554,156,658
555,156,551
556,156,482
557,156,444
558,156,445
559,156,461
560,156,481
561,156,489
562,156,475
563,156,456
564,156,451
565,156,461
566,156,469
567,156,443
568,156,445
569,156,448
570,156,456
571,156,480
572,156,494
573,156,335
490,157,105
491,157,207
492,157,289
493,157,368
494,157,452
495,157,512
496,157,484
497,157,447
498,157,452
