xv,yv,rho
490,148,318
491,148,443
492,148,578
493,148,425
494,148,306
495,148,337
496,148,348
497,148,204
498,148,205
499,148,185
500,148,172
501,148,373
502,148,341
503,148,423
504,148,585
505,148,869
506,148,1376
507,148,853
508,148,566
509,148,394
510,148,328
511,148,372
512,148,360
513,148,458
514,148,518
515,148,523
516,148,583
517,148,705
518,148,945
519,148,1337
520,148,1315
521,148,853
522,148,524
523,148,263
524,148,192
525,148,294
526,148,439
527,148,569
528,148,596
529,148,599
530,148,497
531,148,397
532,148,318
533,148,320
534,148,267
535,148,283
536,148,362
537,148,353
538,148,398
539,148,460
540,148,487
541,148,460
542,148,489
543,148,490
544,148,467
545,148,430
546,148,323
547,148,351
548,148,352
549,148,362
550,148,377
551,148,465
552,148,699
553,148,962
554,148,1435
555,148,1177
556,148,906
557,148,757
558,148,682
559,148,665
560,148,423
561,148,450
562,148,448
563,148,416
564,148,387
565,148,514
566,148,505
567,148,376
568,148,287
569,148,278
570,148,186
571,148,168
572,148,154
573,148,155
490,149,401
491,149,457
492,149,513
493,149,443
494,149,375
495,149,363
496,149,358
497,149,238
498,149,228
499,149,220
500,149,225
501,149,369
502,149,394
503,149,454
504,149,563
505,149,720
506,149,858
507,149,709
508,149,552
509,149,473
510,149,477
511,149,507
512,149,492
513,149,491
514,149,497
515,149,507
516,149,561
517,149,660
518,149,810
519,149,970
520,149,951
521,149,749
522,149,558
523,149,433
524,149,431
525,149,541
526,149,709
527,149,873
528,149,888
529,149,761
530,149,600
531,149,468
532,149,379
533,149,340
534,149,323
535,149,352
536,149,423
537,149,501
538,149,601
539,149,679
540,149,692
541,149,669
542,149,677
543,149,662
544,149,593
545,149,507
546,149,433
547,149,423
548,149,448
549,149,493
550,149,540
551,149,594
552,149,710
553,149,850
554,149,994
555,149,925
556,149,794
557,149,690
558,149,626
559,149,603
560,149,558
561,149,581
562,149,570
563,149,513
564,149,467
565,149,485
566,149,460
567,149,386
568,149,322
569,149,293
570,149,196
571,149,185
572,149,179
573,149,183
490,150,422
491,150,430
492,150,441
493,150,415
494,150,386
495,150,381
496,150,388
497,150,386
498,150,361
499,150,260
500,150,259
501,150,381
502,150,404
503,150,440
504,150,498
505,150,569
506,150,610
507,150,562
508,150,504
509,150,523
510,150,604
511,150,670
512,150,612
513,150,537
514,150,496
515,150,490
516,150,522
517,150,584
518,150,663
519,150,728
520,150,718
521,150,636
522,150,556
523,150,539
524,150,607
525,150,730
