xv,yv,rho
490,148,469
491,148,729
492,148,999
493,148,715
494,148,458
495,148,405
496,148,375
497,148,199
498,148,193
499,148,177
500,148,179
501,148,415
502,148,434
503,148,597
504,148,904
505,148,1414
506,148,2148
507,148,1329
508,148,827
509,148,528
510,148,487
511,148,546
512,148,511
513,148,555
514,148,573
515,148,567
516,148,684
517,148,915
518,148,1341
519,148,2027
520,148,2014
521,148,1271
522,148,760
523,148,420
524,148,306
525,148,499
526,148,759
527,148,983
528,148,1004
529,148,890
530,148,677
531,148,496
532,148,369
533,148,341
534,148,309
535,148,352
536,148,457
537,148,483
538,148,585
539,148,660
540,148,664
541,148,633
542,148,725
543,148,754
544,148,700
545,148,599
546,148,431
547,148,409
548,148,398
549,148,427
550,148,452
551,148,620
552,148,987
553,148,1474
554,148,2070
555,148,1630
556,148,1160
557,148,883
558,148,737
559,148,734
560,148,560
561,148,629
562,148,628
563,148,554
564,148,477
565,148,582
566,148,566
567,148,423
568,148,321
569,148,295
570,148,181
571,148,158
572,148,142
573,148,141
490,149,543
491,149,698
492,149,826
493,149,686
494,149,518
495,149,430
496,149,372
497,149,291
498,149,258
499,149,244
500,149,272
501,149,386
502,149,483
503,149,614
504,149,805
505,149,1081
506,149,1310
507,149,1072
508,149,812
509,149,709
510,149,770
511,149,833
512,149,771
513,149,684
514,149,625
515,149,634
516,149,705
517,149,870
518,149,1144
519,149,1447
520,149,1459
521,149,1199
522,149,910
523,149,680
524,149,622
525,149,816
526,149,1126
527,149,1427
528,149,1440
529,149,1171
530,149,864
531,149,625
532,149,471
533,149,408
534,149,420
535,149,501
536,149,633
537,149,768
538,149,945
539,149,1058
540,149,1050
541,149,1033
542,149,1119
543,149,1155
544,149,1023
545,149,815
546,149,630
547,149,550
548,149,569
549,149,642
550,149,716
551,149,795
552,149,972
553,149,1198
554,149,1380
555,149,1238
556,149,1000
557,149,815
558,149,723
559,149,743
560,149,784
561,149,884
562,149,875
563,149,748
564,149,655
565,149,659
566,149,608
567,149,495
568,149,390
569,149,316
570,149,237
571,149,191
572,149,170
573,149,166
490,150,520
491,150,590
492,150,636
493,150,579
494,150,493
495,150,437
496,150,405
497,150,375
498,150,349
499,150,324
500,150,328
501,150,385
502,150,466
503,150,555
504,150,662
505,150,795
506,150,878
507,150,809
508,150,732
509,150,829
510,150,1041
511,150,1193
512,150,1039
513,150,825
514,150,713
515,150,719
516,150,752
517,150,801
518,150,919
519,150,1076
520,150,1225
521,150,1267
522,150,1038
523,150,853
524,150,862
525,150,1068
526,150,1394
527,150,1773
528,150,1779
529,150,1383
530,150,1010
531,150,729
532,150,548
533,150,476
534,150,516
535,150,649
536,150,861
537,150,1108
538,150,1372
539,150,1571
540,150,1532
541,150,1509
542,150,1582
543,150,1664
544,150,1393
545,150,1040
546,150,786
547,150,691
548,150,763
549,150,905
550,150,1029
551,150,1068
552,150,1045
553,150,1029
554,150,1032
555,150,949
556,150,821
557,150,713
558,150,687
559,150,764
560,150,924
561,150,1132
562,150,1127
563,150,917
564,150,829
565,150,828
566,150,731
567,150,585
568,150,446
569,150,353
570,150,280
571,150,222
572,150,192
573,150,171
490,151,443
491,151,477
492,151,496
493,151,479
494,151,451
495,151,440
496,151,453
497,151,464
498,151,456
499,151,428
500,151,399
501,151,386
502,151,415
503,151,466
504,151,528
505,151,588
506,151,625
507,151,623
508,151,680
509,151,876
510,151,1202
511,151,1523
