xv,yv,rho
490,148,111
491,148,108
492,148,103
493,148,93
494,148,101
495,148,178
496,148,212
497,148,291
498,148,301
499,148,266
500,148,236
501,148,206
502,148,157
503,148,163
504,148,174
505,148,174
506,148,166
507,148,159
508,148,159
509,148,141
510,148,108
511,148,139
512,148,183
513,148,297
514,148,297
515,148,297
516,148,297
517,148,297
518,148,297
519,148,238
520,148,212
521,148,212
522,148,150
523,148,59
524,148,23
525,148,23
526,148,23
527,148,23
528,148,44
529,148,148
530,148,172
531,148,166
532,148,148
533,148,170
534,148,170
535,148,168
536,148,166
537,148,128
538,148,128
539,148,155
540,148,181
541,148,174
542,148,189
543,148,199
544,148,206
545,148,208
546,148,195
547,148,181
548,148,176
549,148,172
550,148,172
551,148,172
552,148,224
553,148,189
554,148,376
555,148,402
556,148,402
557,148,402
558,148,402
559,148,391
560,148,234
561,148,232
562,148,232
563,148,232
564,148,240
565,148,375
566,148,378
567,148,376
568,148,280
569,148,274
570,148,272
571,148,242
572,148,220
573,148,222
490,149,178
491,149,157
492,149,145
493,149,139
494,149,151
495,149,195
496,149,253
497,149,355
498,149,490
499,149,594
500,149,538
501,149,379
502,149,245
503,149,192
504,149,182
505,149,178
506,149,171
507,149,165
508,149,160
509,149,148
510,149,140
511,149,159
512,149,196
513,149,250
514,149,273
515,149,283
516,149,285
517,149,282
518,149,270
519,149,240
520,149,215
521,149,202
522,149,194
523,149,224
524,149,296
525,149,326
526,149,291
527,149,226
528,149,168
529,149,164
530,149,167
531,149,167
532,149,163
533,149,168
534,149,167
535,149,163
536,149,156
537,149,146
538,149,152
539,149,168
540,149,180
541,149,183
542,149,194
543,149,206
544,149,214
545,149,213
546,149,202
547,149,192
548,149,190
549,149,195
550,149,209
551,149,238
552,149,277
553,149,294
554,149,346
555,149,355
556,149,348
557,149,348
558,149,345
559,149,319
560,149,259
561,149,240
562,149,239
563,149,251
564,149,278
565,149,329
566,149,337
567,149,322
568,149,285
569,149,273
570,149,266
571,149,255
572,149,254
573,149,270
490,150,224
491,150,196
492,150,182
493,150,175
494,150,180
495,150,203
496,150,249
497,150,334
498,150,461
499,150,565
500,150,514
501,150,366
502,150,246
503,150,198
504,150,190
505,150,185
506,150,177
507,150,171
508,150,164
509,150,155
510,150,152
511,150,164
512,150,191
513,150,224
514,150,248
515,150,262
516,150,266
517,150,262
518,150,250
519,150,229
520,150,210
521,150,199
522,150,216
523,150,292
524,150,405
525,150,440
526,150,380
527,150,286
528,150,203
529,150,172
530,150,168
531,150,168
532,150,167
533,150,168
534,150,166
535,150,161
536,150,154
537,150,153
538,150,164
539,150,176
540,150,182
541,150,185
542,150,195
543,150,209
544,150,218
545,150,217
546,150,206
547,150,198
548,150,201
549,150,211
550,150,237
551,150,281
552,150,323
553,150,342
554,150,349
555,150,331
556,150,308
557,150,303
558,150,299
559,150,278
560,150,249
561,150,237
562,150,240
563,150,257
564,150,285
565,150,312
566,150,311
567,150,293
568,150,276
569,150,269
570,150,266
571,150,266
572,150,275
573,150,278
490,151,224
491,151,211
492,151,202
493,151,195
494,151,193
495,151,203
496,151,230
497,151,282
498,151,355
499,151,408
500,151,375
501,151,290
502,151,222
503,151,198
504,151,196
505,151,190
506,151,181
507,151,175
508,151,168
509,151,159
510,151,155
511,151,163
512,151,181
513,151,205
514,151,224
515,151,235
516,151,238
517,151,234
518,151,225
519,151,210
520,151,196
521,151,188
522,151,204
523,151,270
524,151,360
525,151,376
526,151,312
527,151,236
528,151,181
529,151,165
530,151,166
531,151,167
532,151,167
533,151,167
534,151,165
535,151,160
536,151,155
537,151,157
538,151,169
539,151,178
540,151,181
541,151,182
542,151,191
543,151,207
544,151,218
545,151,217
546,151,207
547,151,200
548,151,206
549,151,221
550,151,253
551,151,307
552,151,351
553,151,365
554,151,353
555,151,316
556,151,280
557,151,265
558,151,258
559,151,245
560,151,231
561,151,228
562,151,235
563,151,252
564,151,277
565,151,297
566,151,298
567,151,288
568,151,280
569,151,275
570,151,274
571,151,284
572,151,313
573,151,350
490,152,224
491,152,211
492,152,201
493,152,195
494,152,193
495,152,197
496,152,211
497,152,239
498,152,274
499,152,292
500,152,273
501,152,235
502,152,208
503,152,201
504,152,202
505,152,194
506,152,184
507,152,178
508,152,170
509,152,161
510,152,157
511,152,162
512,152,176
513,152,193
514,152,205
515,152,212
516,152,215
517,152,212
518,152,203
519,152,190
520,152,178
521,152,170
522,152,175
523,152,207
524,152,250
525,152,250
526,152,213
527,152,180
528,152,164
529,152,165
530,152,166
531,152,163
532,152,162
533,152,163
534,152,162
535,152,159
536,152,156
537,152,161
538,152,171
539,152,176
540,152,175
541,152,174
542,152,184
543,152,203
544,152,216
545,152,215
546,152,205
547,152,200
548,152,207
549,152,224
550,152,261
551,152,320
552,152,363
553,152,373
554,152,351
555,152,306
556,152,265
557,152,244
558,152,235
559,152,226
560,152,220
561,152,221
562,152,228
563,152,240
564,152,259
565,152,278
566,152,293
567,152,304
568,152,304
569,152,296
570,152,289
571,152,308
572,152,362
573,152,410
490,153,224
491,153,199
492,153,185
493,153,180
494,153,180
495,153,185
496,153,194
497,153,208
498,153,222
499,153,227
500,153,219
501,153,208
502,153,203
503,153,205
504,153,205
505,153,198
506,153,189
507,153,181
508,153,172
509,153,162
510,153,158
511,153,163
512,153,175
513,153,188
