xv,yv,rho
490,148,148
491,148,145
492,148,139
493,148,127
494,148,136
495,148,230
496,148,269
497,148,363
498,148,374
499,148,333
500,148,298
501,148,262
502,148,204
503,148,212
504,148,224
505,148,224
506,148,214
507,148,206
508,148,206
509,148,185
510,148,145
511,148,182
512,148,235
513,148,370
514,148,370
515,148,370
516,148,370
517,148,370
518,148,370
519,148,300
520,148,269
521,148,269
522,148,196
523,148,84
524,148,39
525,148,39
526,148,39
527,148,39
528,148,66
529,148,193
530,148,222
531,148,214
532,148,193
533,148,219
534,148,219
535,148,217
536,148,214
537,148,169
538,148,169
539,148,201
540,148,232
541,148,224
542,148,242
543,148,255
544,148,262
545,148,264
546,148,250
547,148,232
548,148,227
549,148,222
550,148,222
551,148,222
552,148,284
553,148,242
554,148,462
555,148,492
556,148,492
557,148,492
558,148,492
559,148,480
560,148,296
561,148,293
562,148,293
563,148,293
564,148,303
565,148,460
566,148,464
567,148,462
568,148,349
569,148,342
570,148,340
571,148,305
572,148,279
573,148,281
490,149,230
491,149,204
492,149,190
493,149,184
494,149,199
495,149,251
496,149,316
497,149,419
498,149,522
499,149,579
500,149,534
501,149,417
502,149,304
503,149,251
504,149,236
505,149,229
506,149,221
507,149,214
508,149,207
509,149,194
510,149,186
511,149,207
512,149,250
513,149,312
514,149,337
515,149,348
516,149,352
517,149,348
518,149,335
519,149,300
520,149,274
521,149,261
522,149,250
523,149,263
524,149,307
525,149,328
526,149,299
527,149,245
528,149,205
529,149,211
530,149,216
531,149,215
532,149,210
533,149,216
534,149,216
535,149,211
536,149,204
537,149,192
538,149,197
539,149,214
540,149,229
541,149,235
542,149,247
543,149,260
544,149,268
545,149,267
546,149,257
547,149,247
548,149,245
549,149,250
550,149,267
551,149,296
552,149,337
553,149,359
554,149,423
555,149,439
556,149,435
557,149,431
558,149,423
559,149,394
560,149,326
561,149,305
562,149,303
563,149,316
564,149,345
565,149,403
566,149,414
567,149,400
568,149,359
569,149,343
570,149,334
571,149,323
572,149,320
573,149,338
490,150,284
491,150,248
492,150,231
493,150,224
494,150,232
495,150,263
496,150,319
497,150,411
498,150,523
499,150,596
500,150,555
501,150,433
502,150,320
503,150,263
504,150,245
505,150,236
506,150,228
507,150,220
508,150,212
509,150,203
510,150,200
511,150,215
512,150,245
513,150,283
514,150,309
515,150,324
516,150,328
517,150,324
518,150,310
519,150,288
520,150,267
521,150,260
522,150,279
523,150,343
524,150,426
525,150,454
526,150,407
527,150,325
528,150,255
529,150,225
530,150,218
531,150,216
532,150,215
533,150,216
534,150,214
535,150,209
536,150,203
537,150,202
538,150,211
539,150,223
540,150,232
541,150,238
542,150,249
543,150,263
544,150,272
545,150,271
546,150,262
547,150,255
548,150,257
549,150,271
550,150,300
551,150,344
552,150,387
553,150,410
554,150,423
555,150,411
556,150,391
557,150,380
558,150,370
559,150,348
560,150,316
561,150,302
562,150,305
563,150,322
564,150,351
565,150,380
566,150,385
567,150,371
568,150,352
569,150,342
570,150,337
571,150,339
572,150,347
573,150,347
490,151,284
491,151,265
492,151,252
493,151,245
494,151,246
495,151,262
496,151,298
497,151,359
498,151,434
499,151,480
500,151,451
501,151,369
502,151,296
503,151,261
504,151,250
505,151,242
506,151,233
507,151,225
508,151,216
509,151,207
510,151,205
511,151,215
512,151,236
513,151,262
514,151,283
515,151,295
516,151,299
517,151,295
518,151,284
519,151,267
520,151,252
521,151,247
522,151,268
523,151,329
524,151,401
525,151,417
526,151,369
527,151,299
528,151,244
529,151,221
530,151,216
531,151,215
532,151,214
533,151,214
534,151,212
535,151,207
536,151,204
537,151,207
538,151,217
539,151,226
540,151,230
541,151,235
542,151,245
543,151,261
544,151,272
545,151,272
546,151,263
547,151,258
548,151,264
549,151,283
550,151,321
551,151,374
552,151,418
553,151,436
554,151,426
555,151,393
556,151,359
557,151,340
558,151,328
559,151,313
560,151,297
561,151,292
562,151,299
563,151,317
564,151,342
565,151,363
566,151,370
567,151,365
568,151,356
569,151,350
570,151,349
571,151,363
572,151,395
573,151,432
490,152,284
491,152,266
492,152,253
493,152,246
494,152,245
495,152,253
496,152,274
497,152,308
498,152,346
499,152,367
500,152,349
501,152,308
502,152,274
503,152,260
504,152,255
505,152,247
506,152,237
507,152,229
508,152,219
509,152,210
510,152,207
511,152,213
512,152,229
513,152,248
514,152,263
515,152,273
516,152,277
517,152,273
518,152,262
519,152,247
520,152,232
521,152,225
