xv,yv,rho
490,148,394
491,148,590
492,148,799
493,148,575
494,148,382
495,148,368
496,148,358
497,148,191
498,148,188
499,148,169
500,148,163
501,148,382
502,148,372
503,148,494
504,148,728
505,148,1134
506,148,1802
507,148,1107
508,148,701
509,148,460
510,148,406
511,148,457
512,148,433
513,148,502
514,148,539
515,148,539
516,148,629
517,148,808
518,148,1148
519,148,1707
520,148,1690
521,148,1070
522,148,643
523,148,332
524,148,251
525,148,401
526,148,608
527,148,790
528,148,814
529,148,750
530,148,588
531,148,445
532,148,341
533,148,327
534,148,286
535,148,316
536,148,408
537,148,417
538,148,493
539,148,561
540,148,575
541,148,543
542,148,606
543,148,623
544,148,585
545,148,514
546,148,376
547,148,377
548,148,372
549,148,391
550,148,412
551,148,542
552,148,845
553,148,1233
554,148,1773
555,148,1411
556,148,1031
557,148,814
558,148,702
559,148,693
560,148,490
561,148,539
562,148,538
563,148,484
564,148,428
565,148,541
566,148,529
567,148,394
568,148,299
569,148,282
570,148,173
571,148,154
572,148,140
573,148,140
490,149,471
491,149,583
492,149,683
493,149,570
494,149,446
495,149,392
496,149,353
497,149,270
498,149,238
499,149,219
500,149,241
501,149,353
502,149,415
503,149,514
504,149,679
505,149,906
506,149,1101
507,149,901
508,149,682
509,149,588
510,149,625
511,149,675
512,149,633
513,149,584
514,149,551
515,149,550
516,149,617
517,149,758
518,149,981
519,149,1221
520,149,1206
521,149,943
522,149,692
523,149,524
524,149,517
525,149,680
526,149,934
527,149,1187
528,149,1201
529,149,981
530,149,735
531,149,544
532,149,421
533,149,369
534,149,368
535,149,425
536,149,527
537,149,634
538,149,780
539,149,877
540,149,874
541,149,847
542,149,903
543,149,926
544,149,823
545,149,667
546,149,531
547,149,482
548,149,504
549,149,565
550,149,625
551,149,688
552,149,838
553,149,1027
554,149,1192
555,149,1083
556,149,894
557,149,746
558,149,667
559,149,668
560,149,673
561,149,742
562,149,732
563,149,632
564,149,552
565,149,566
566,149,528
567,149,433
568,149,350
569,149,294
570,149,219
571,149,179
572,149,165
573,149,165
490,150,468
491,150,510
492,150,541
493,150,497
494,150,437
495,150,404
496,150,389
497,150,366
498,150,339
499,150,295
500,150,294
