xv,yv,rho
490,148,262
491,148,319
492,148,380
493,148,298
494,148,249
495,148,327
496,148,359
497,148,378
498,148,386
499,148,347
500,148,318
501,148,387
502,148,332
503,148,383
504,148,482
505,148,648
506,148,960
507,148,628
508,148,460
509,148,349
510,148,273
511,148,311
512,148,311
513,148,443
514,148,528
515,148,538
516,148,571
517,148,641
518,148,783
519,148,992
520,148,962
521,148,671
522,148,433
523,148,213
524,148,143
525,148,201
526,148,286
527,148,364
528,148,398
529,148,476
530,148,433
531,148,371
532,148,314
533,148,331
534,148,272
535,148,276
536,148,341
537,148,302
538,148,325
539,148,383
540,148,426
541,148,408
542,148,417
543,148,412
544,148,403
545,148,392
546,148,305
547,148,350
548,148,352
549,148,353
550,148,365
551,148,415
552,148,587
553,148,724
554,148,1140
555,148,993
556,148,831
557,148,744
558,148,701
559,148,676
560,148,380
561,148,384
562,148,382
563,148,372
564,148,370
565,148,525
566,148,525
567,148,469
568,148,361
569,148,353
570,148,351
571,148,318
572,148,292
573,148,295
490,149,356
491,149,371
492,149,394
493,149,353
494,149,327
495,149,356
496,149,390
497,149,401
498,149,415
499,149,408
500,149,396
501,149,423
502,149,409
503,149,425
504,149,478
505,149,565
506,149,643
507,149,545
508,149,441
509,149,376
510,149,355
511,149,368
512,149,372
513,149,417
514,149,468
515,149,498
516,149,536
517,149,594
518,149,680
519,149,764
520,149,740
521,149,603
522,149,470
523,149,377
524,149,371
525,149,441
526,149,555
527,149,673
528,149,683
529,149,596
530,149,488
531,149,403
532,149,349
533,149,327
534,149,306
535,149,319
536,149,354
537,149,383
538,149,438
539,149,500
540,149,531
541,149,527
542,149,501
543,149,464
544,149,431
545,149,404
546,149,376
547,149,390
548,149,411
549,149,438
550,149,470
551,149,509
552,149,598
553,149,699
554,149,833
555,149,808
556,149,732
557,149,666
558,149,616
559,149,565
560,149,464
561,149,449
562,149,440
563,149,421
564,149,420
565,149,463
566,149,468
567,149,425
568,149,380
569,149,363
570,149,355
571,149,343
572,149,338
573,149,348
490,150,402
491,150,381
492,150,377
493,150,360
494,150,355
495,150,379
496,150,419
497,150,454
498,150,456
499,150,456
500,150,440
501,150,442
502,150,432
503,150,430
504,150,448
505,150,479
506,150,495
507,150,457
508,150,406
509,150,391
510,150,411
511,150,437
512,150,417
513,150,413
514,150,436
515,150,462
516,150,492
517,150,529
518,150,570
519,150,600
520,150,584
521,150,527
522,150,477
523,150,477
524,150,532
525,150,617
526,150,738
527,150,888
528,150,877
529,150,694
530,150,537
531,150,431
532,150,369
533,150,340
534,150,329
535,150,345
536,150,386
537,150,457
538,150,566
539,150,671
