"","long","lat","cluster_id","add.data"
"7",514,173,2,1060
"8",514,174,2,1131
"9",514,175,2,1132
"10",514,176,2,1075
"11",515,173,2,1136
"12",515,174,2,1271
"13",515,175,2,1330
"14",515,176,2,1310
"15",515,177,2,1237
"16",515,178,2,1130
"17",515,179,2,1006
"18",516,173,2,1191
"19",516,174,2,1411
"20",516,175,2,1547
"21",516,176,2,1571
"22",516,177,2,1505
"23",516,178,2,1379
"24",516,179,2,1225
"25",516,180,2,1073
"26",517,173,2,1215
"27",517,174,2,1502
"28",517,175,2,1699
"29",517,176,2,1758
"30",517,177,2,1697
"31",517,178,2,1552
"32",517,179,2,1371
"33",517,180,2,1194
"34",517,181,2,1015
"35",518,173,2,1177
"36",518,174,2,1474
"37",518,175,2,1696
"38",518,176,2,1788
"39",518,177,2,1753
"40",518,178,2,1618
"41",518,179,2,1434
"42",518,180,2,1248
"43",518,181,2,1062
"44",519,173,2,1089
"45",519,174,2,1347
"46",519,175,2,1564
"47",519,176,2,1694
"48",519,177,2,1722
"49",519,178,2,1643
"50",519,179,2,1492
"51",519,180,2,1320
"52",519,181,2,1137
"53",520,173,2,1026
"54",520,174,2,1231
"55",520,175,2,1428
"56",520,176,2,1595
"57",520,177,2,1705
"58",520,178,2,1724
"59",520,179,2,1655
"60",520,180,2,1537
"61",520,181,2,1376
"62",520,182,2,1148
"63",521,173,2,1034
"64",521,174,2,1203
"65",521,175,2,1385
"66",521,176,2,1587
"67",521,177,2,1790
"68",521,178,2,1946
"69",521,179,2,2023
"70",521,180,2,2023
"71",521,181,2,1920
"72",521,182,2,1660
"73",521,183,2,1269
"74",522,173,2,1112
"75",522,174,2,1286
"76",522,175,2,1487
"77",522,176,2,1753
"78",522,177,2,2082
"79",522,178,2,2420
"80",522,179,2,2710
"81",522,180,2,2908
"82",522,181,2,2928
"83",522,182,2,2646
"84",522,183,2,2067
"85",522,184,2,1437
"86",523,172,2,1039
"87",523,173,2,1246
"88",523,174,2,1470
"89",523,175,2,1757
"90",523,176,2,2173
"91",523,177,2,2718
"92",523,178,2,3323
"93",523,179,2,3916
"94",523,180,2,4417
"95",523,181,2,4664
"96",523,182,2,4406
"97",523,183,2,3568
"98",523,184,2,2517
"99",523,185,2,1681
"100",523,186,2,1163
"101",524,172,2,1154
"102",524,173,2,1418
"103",524,174,2,1735
"104",524,175,2,2196
"105",524,176,2,2903
"106",524,177,2,3847
"107",524,178,2,4901
"108",524,179,2,5971
"109",524,180,2,6948
"110",524,181,2,7563
"111",524,182,2,7382
"112",524,183,2,6181
"113",524,184,2,4479
"114",524,185,2,3035
"115",524,186,2,2092
"116",524,187,2,1487
"117",524,188,2,1072
"118",525,171,2,1049
"119",525,172,2,1302
"120",525,173,2,1625
"121",525,174,2,2064
"122",525,175,2,2783
"123",525,176,2,3956
"124",525,177,2,5566
"125",525,178,2,7394
"126",525,179,2,9269
"127",525,180,2,11000
"128",525,181,2,12128
"129",525,182,2,11979
"130",525,183,2,10208
"131",525,184,2,7566
"132",525,185,2,5259
"133",525,186,2,3691
"134",525,187,2,2598
"135",525,188,2,1774
"136",525,189,2,1225
"137",526,171,2,1208
"138",526,172,2,1507
"139",526,173,2,1900
"140",526,174,2,2481
"141",526,175,2,3499
"142",526,176,2,5248
"143",526,177,2,7782
"144",526,178,2,10803
"145",526,179,2,13958
"146",526,180,2,16774
"147",526,181,2,18404
"148",526,182,2,17982
"149",526,183,2,15296
"150",526,184,2,11501
"151",526,185,2,8205
"152",526,186,2,5882
"153",526,187,2,4137
"154",526,188,2,2746
"155",526,189,2,1796
"156",526,190,2,1249
"157",527,170,2,1161
"158",527,171,2,1441
"159",527,172,2,1832
"160",527,173,2,2345
"161",527,174,2,3088
"162",527,175,2,4371
"163",527,176,2,6651
"164",527,177,2,10183
"165",527,178,2,14697
"166",527,179,2,19536
"167",527,180,2,23609
"168",527,181,2,25422
"169",527,182,2,24125
"170",527,183,2,20152
"171",527,184,2,15210
"172",527,185,2,11048
"173",527,186,2,8018
"174",527,187,2,5617
"175",527,188,2,3674
"176",527,189,2,2353
"177",527,190,2,1596
"178",527,191,2,1140
"179",528,169,2,1112
"180",528,170,2,1393
"181",528,171,2,1819
"182",528,172,2,2389
"183",528,173,2,3100
"184",528,174,2,4037
"185",528,175,2,5522
"186",528,176,2,8165
"187",528,177,2,12512
"188",528,178,2,18476
"189",528,179,2,25088
"190",528,180,2,30387
"191",528,181,2,32000
"192",528,182,2,29268
"193",528,183,2,23673
"194",528,184,2,17595
"195",528,185,2,12713
"196",528,186,2,9143
"197",528,187,2,6318
"198",528,188,2,4092
"199",528,189,2,2623
"200",528,190,2,1791
"201",528,191,2,1282
"202",529,168,2,1023
"203",529,169,2,1302
"204",529,170,2,1761
"205",529,171,2,2422
"206",529,172,2,3238
"207",529,173,2,4182
"208",529,174,2,5320
"209",529,175,2,6961
"210",529,176,2,9822
"211",529,177,2,14737
"212",529,178,2,21886
"213",529,179,2,30129
"214",529,180,2,36677
"215",529,181,2,38166
"216",529,182,2,33858
"217",529,183,2,26253
"218",529,184,2,18660
